ticker,date,gap_pct,candle_color,entry_price,eod_close,eod_return,atr,price_below_entry_after_ft,a1_pullback_before_high,a2_deepest_pullback_pct,a3_pullback_bar_idx,a3_pullback_minutes,a4_recovered_above_ft_high,b1_drawdown_from_session_high,b2_multiple_hod_attempts,hod_minutes_from_open,session_high_price,e1_entry,e1_mae,e1_mfe,e1_eod_return,e2_found,e2_entry,e2_mae,e2_mfe,e2_eod_return,e2_price_improvement,e2_cheaper,e3_found,e3_entry,e3_mae,e3_mfe,e3_eod_return,e3_price_improvement,e3_cheaper,full_mfe_pct,hold_return_930,hold_return_1000,hold_return_1030,hold_return_1100,hold_return_1130,hold_return_1200,hold_mfe_pct_930,hold_mfe_pct_1000,hold_mfe_pct_1030,hold_mfe_pct_1100,hold_mfe_pct_1130,hold_mfe_pct_1200
NNE,2024-10-18,0.0256273358248798,BULLISH,21.025,20.345,-0.0323424494649227,2.877500000000001,True,True,-0.015933412604042678,0,5.0,True,-0.13005272407732868,False,80.0,22.76,21.025,-0.058263971462544493,0.08252080856123677,-0.0323424494649227,True,21.34,-0.07216494845360821,0.06654170571696352,-0.04662605435801317,-0.01498216409036867,False,True,20.95,-0.05489260143198084,0.08639618138424832,-0.028878281622911717,0.0035671819262782065,True,0.08252080856123677,0.07134363852556481,0.03781212841854943,0.02306777645659943,0.04351961950059466,0.009274673008323438,0.019738406658739726,86.4553314121036,45.82132564841501,27.953890489913668,52.73775216138334,11.239193083573484,23.91930835734882
NNE,2024-10-21,0.0727451462275743,NEUTRAL,24.45,27.4,0.12065439672801634,3.1846428571428578,True,True,-0.07607361963190182,11,60.0,True,-0.016405264106724295,False,380.0,27.735,24.45,-0.07607361963190182,0.1343558282208589,0.12065439672801634,True,24.11,-0.06304437992534216,0.15035255080879303,0.1364579012857735,0.013905930470347643,True,True,22.59,0.0,0.22775564409030544,0.21292607348384235,0.07607361963190182,True,0.1343558282208589,-0.04867075664621668,-0.01308793456032721,-0.010633946830265768,-0.010224948875255624,0.012678936605317067,-0.0049079754601227404,-36.2252663622526,-9.74124809741249,-7.914764079147581,-7.610350076103502,9.436834094368411,-3.652968036529711
NNE,2024-10-30,0.0487106017191976,BULLISH,23.39,20.39,-0.12825994014536127,3.5485714285714285,True,False,0.0,0,0.0,False,-0.14273540690242856,False,5.0,23.47,23.39,-0.13980333475844375,0.003420265070542894,-0.12825994014536127,True,22.18,-0.09287646528403962,0.0428313796212804,-0.08070333633904414,0.05173150919196241,True,False,,,,,,False,0.003420265070542894,-0.08721675929884562,-0.12099187687045754,-0.09619495510902094,-0.1380932022231723,-0.12740487387772553,-0.12740487387772553,-2550.000000000053,-3537.500000000078,-2812.50000000006,-4037.500000000087,-3725.0000000000796,-3725.0000000000796
NNE,2024-11-07,0.0258711721224919,BULLISH,20.68,21.61,0.044970986460348146,3.047857142857143,True,True,-0.010154738878143174,1,10.0,True,-0.024668798538145232,False,335.0,21.89,20.68,-0.010154738878143174,0.05851063829787238,0.044970986460348146,True,20.795,-0.01130079345996648,0.05265688867516224,0.03919211348881931,-0.005560928433268955,False,True,20.54,-0.0034079844206426624,0.06572541382667972,0.05209347614410907,0.006769825918762117,True,0.05851063829787238,-0.006769825918762117,0.013056092843326865,0.02611218568665373,0.0386847195357834,0.022727272727272672,0.01885880077369442,-11.570247933884337,22.314049586776807,44.628099173553615,66.11570247933885,38.84297520661145,32.231404958677714
NNE,2024-11-22,0.0824795081967212,NEUTRAL,33.125,33.565,0.01328301886792446,3.2282142857142864,True,True,-0.0043773584905661325,0,5.0,True,-0.005481481481481549,False,380.0,33.75,33.125,-0.011018867924528362,0.018867924528301886,0.01328301886792446,True,33.58,-0.012805241215008926,0.005062537224538467,-0.0004466944609887007,-0.013735849056603721,False,True,32.98,0.0,0.023347483323226295,0.01773802304426928,0.0043773584905661325,True,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNE,2025-01-06,0.0425768233987411,BULLISH,29.32,32.58,0.11118690313778984,2.869285714285714,True,True,-0.00221691678035475,0,5.0,True,0.0,False,385.0,32.63,29.32,-0.00221691678035475,0.11289222373806283,0.11118690313778984,True,30.41,-0.025649457415323942,0.0730023018743835,0.07135810588622157,-0.03717598908594815,False,True,29.67,-0.013987192450286574,0.09976407145264579,0.09807886754297258,-0.011937244201910007,False,0.11289222373806283,0.0,0.03717598908594815,0.06412005457025917,0.04263301500682128,0.055422919508867664,0.04160982264665753,0.0,32.93051359516613,56.79758308157092,37.76435045317218,49.09365558912383,36.85800604229601
NNE,2025-01-17,0.0207087959009393,BULLISH,25.32,24.71,-0.02409162717219587,3.154642857142857,True,False,0.0,0,0.0,True,-0.053887605850654434,False,90.0,25.98,25.32,-0.02922590837282788,0.02606635071090048,-0.02409162717219587,True,25.63,-0.04096761607491224,0.010534529847834553,-0.03589543503706587,-0.012243285939968354,False,True,25.87,-0.049864708156165546,0.0042520293776574965,-0.044839582528024745,-0.021721958925750424,False,0.02606635071090048,0.0,0.018957345971563996,0.009478672985781929,0.015600315955766176,-0.0019747235387046094,0.006714060031595504,0.0,72.72727272727278,36.36363636363612,59.84848484848477,-7.575757575757682,25.757575757575474
NNE,2025-02-26,0.0677634155895025,NEUTRAL,29.4,29.67,0.009183673469387862,3.260714285714286,True,True,-0.015306122448979569,1,10.0,True,-0.03773584905660379,True,165.0,30.21,29.4,-0.03367346938775505,0.027551020408163342,0.009183673469387862,True,29.24,-0.0058139534883720305,0.033173734610123205,0.014705882352941289,0.005442176870748304,True,True,28.95,0.0,0.04352331606217622,0.02487046632124361,0.015306122448979569,True,0.027551020408163342,0.0,-0.005442176870748304,0.014625850340136045,0.016666666666666736,0.009523809523809563,0.01734693877551026,0.0,-19.75308641975305,53.08641975308623,60.49382716049391,34.56790123456794,62.96296296296299
NNE,2025-03-14,0.0342393222732087,BULLISH,30.54,30.23,-0.010150622134905,2.8625000000000003,True,False,0.0,0,0.0,False,-0.015389652914210834,False,315.0,30.54,30.54,-0.015389652914210834,0.0,-0.010150622134905,True,30.26,-0.006278916060806387,0.0019828155981493297,-0.0009914077990747236,0.00916830386378512,True,False,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNE,2025-03-24,0.038582546779268,NEUTRAL,32.35,32.995,0.019938176197836045,2.2103571428571427,True,True,-0.0009273570324575312,0,5.0,True,-0.007863299561469772,False,375.0,33.065,32.35,-0.004636785162287436,0.02210200927357021,0.019938176197836045,True,33.05,-0.009379727685325119,0.00045385779122543326,-0.0016641452344931837,-0.021638330757341444,False,True,32.32,0.0,0.023050742574257346,0.02088490099009892,0.0009273570324575312,True,0.02210200927357021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNE,2025-05-13,0.0417827298050139,BULLISH,26.87,27.31,0.016375139560848444,1.6703571428571435,True,True,-0.0245627093412728,12,70.0,True,-0.018683112642844207,False,365.0,27.565,26.87,-0.025679196129512513,0.025865277260885756,0.016375139560848444,True,26.705,-0.018535854708855926,0.032203707170941884,0.022654933533046262,0.006140677335318299,True,True,26.21,0.0,0.05169782525753531,0.04196871423120938,0.0245627093412728,True,0.025865277260885756,-0.008559732043170839,-0.009304056568663937,0.006885001860811266,-0.0037216226274656276,-0.0022329735764794294,0.008559732043170839,-33.093525179856165,-35.971223021582716,26.61870503597103,-14.38848920863329,-8.633093525180179,33.093525179856165
NNE,2025-05-16,0.0311658330126972,BULLISH,27.61,27.19,-0.015211879753712356,1.784642857142858,True,True,-0.0148496921405288,1,15.0,True,-0.0539268910604415,False,45.0,27.63,27.61,-0.05324157913799344,0.0007243752263672429,-0.015211879753712356,True,27.5,-0.04945454545454543,0.004727272727272691,-0.011272727272727226,0.003984063745019899,True,True,27.47,-0.04841645431379681,0.005824535857298877,-0.010192937750272938,0.005070626584570828,True,0.0007243752263672429,-0.019014849692140477,-0.038029699384281086,-0.0485331401666063,-0.04889532777978985,-0.03404563563926106,-0.043824701195219154,-2625.0000000000487,-5250.0000000001155,-6700.000000000142,-6750.000000000132,-4700.000000000089,-6050.000000000133
NNE,2025-06-11,0.0258846657929226,NEUTRAL,32.79,34.26,0.044830741079597405,3.4932142857142856,False,False,0.0,0,0.0,True,-0.05062929061784906,True,250.0,34.96,32.79,0.0,0.06617871302226294,0.044830741079597405,True,34.44,-0.03687572590011603,0.015098722415795678,-0.0052264808362369256,-0.05032021957913994,False,True,33.41,-0.007183478000598471,0.04639329542053291,0.025441484585453502,-0.01890820372064646,False,0.06617871302226294,0.04666056724611165,0.0570295821896919,0.054284842939920745,0.020128087831656104,0.03476669716376946,0.03690149435803601,70.5069124423963,86.17511520737308,82.02764976958524,30.414746543778943,52.53456221198155,55.76036866359446
NNE,2025-06-16,0.0563564875491481,BULLISH,34.2,34.63,0.012573099415204668,3.051071428571429,True,True,-0.017543859649122848,0,5.0,True,-0.08016304347826075,False,75.0,36.8,34.2,-0.05730994152046786,0.07602339181286533,0.012573099415204668,True,34.32,-0.013986013986013894,0.07226107226107217,0.009032634032634098,-0.0035087719298244864,False,True,34.04,-0.012925969447708512,0.08108108108108103,0.017332549941245695,0.004678362573099523,True,0.07602339181286533,0.049999999999999815,0.05935672514619865,0.057017543859648995,0.05058479532163733,0.029239766081871343,0.034210526315789316,65.76923076923067,78.07692307692301,75.0,66.53846153846156,38.461538461538545,44.99999999999989
NNE,2025-06-17,0.0271440947155644,BULLISH,37.28,33.51,-0.10112660944206017,2.9585714285714286,True,False,0.0,0,0.0,False,-0.11021721641190667,False,0.0,37.29,37.28,-0.10997854077253222,0.0002682403433475861,-0.10112660944206017,True,35.82,-0.07370184254606367,0.020379676158570545,-0.06448911222780576,0.039163090128755386,True,False,,,,,,False,0.0002682403433475861,-0.04506437768240342,-0.05981759656652371,-0.052977467811158835,-0.06518240343347638,-0.06196351931330478,-0.08878755364806873,-16800.00000000334,-22300.00000000448,-19750.000000003944,-24300.00000000483,-23100.00000000462,-33100.000000006614
NNE,2025-06-24,0.0368184373243395,NEUTRAL,38.23,39.42,0.031127386868951213,3.339642857142858,True,True,-0.03138896154852199,8,55.0,True,-0.020933165195460235,False,280.0,39.65,38.23,-0.03138896154852199,0.037143604499084534,0.031127386868951213,True,38.03,-0.026295030239284773,0.042597948987641264,0.036550092032605855,0.005231493591420239,True,True,37.03,0.0,0.07075344315419922,0.0645422630299757,0.03138896154852199,True,0.037143604499084534,0.00026157467957115135,-0.02458801987967559,-0.013601883337692808,0.016740779492545137,0.017656290871043794,0.005493068270991391,0.7042253521130355,-66.19718309859131,-36.61971830985883,45.07042253521125,47.535211267605874,14.78873239436624
NNE,2025-10-13,0.0634210239056871,BULLISH,51.48,54.415,0.05701243201243206,5.200714285714285,True,True,-0.034770784770784754,8,45.0,True,-0.021880650994574934,False,345.0,55.3,51.48,-0.034770784770784754,0.07420357420357421,0.05701243201243206,True,51.2,-0.0294921875000001,0.08007812499999989,0.06279296874999993,0.005439005439005324,True,True,49.69,0.0,0.1128999798752264,0.09508955524250355,0.034770784770784754,True,0.07420357420357421,0.0,-0.026223776223776116,-0.0005827505827504668,0.016122766122766228,0.04176379176379188,0.05079642579642584,0.0,-35.34031413612551,-0.7853403141359695,21.727748691099617,56.282722513089155,68.455497382199
NNE,2025-10-15,0.0568537258509658,BULLISH,60.43,52.65,-0.12874400132384578,5.676428571428571,True,False,0.0,0,0.0,False,-0.1703581720872787,False,30.0,60.725,60.43,-0.1663081251034254,0.004881681284130427,-0.12874400132384578,True,58.87,-0.14421606930524877,0.005180907083404106,-0.1056565313402412,0.02581499255336757,True,False,,,,,,False,0.004881681284130427,-0.040046334602018896,-0.07463180539467149,-0.10863809366208833,-0.09837828892933974,-0.13097799106404104,-0.15389707099122948,-820.3389830508434,-1528.8135593220243,-2225.4237288135455,-2015.254237288124,-2683.0508474576113,-3152.542372881337
NNE,2025-12-02,0.0333227546810536,BULLISH,33.99,32.87,-0.03295086790232434,2.461071428571429,True,False,0.0,0,0.0,True,-0.04807692307692304,False,35.0,34.32,33.99,-0.03883495145631068,0.009708737864077619,-0.03295086790232434,True,34.12,-0.04249706916764349,0.0,-0.036635404454865184,-0.0038246543100910694,False,True,34.22,-0.045295149035651586,0.002922267679719504,-0.03945061367621278,-0.006766696087084344,False,0.009708737864077619,0.0038246543100910694,-0.015298617240364904,-0.030891438658429072,-0.025301559282141787,-0.028832009414533802,-0.013680494263018634,39.39393939393822,-157.57575757575935,-318.1818181818211,-260.6060606060618,-296.9696969696997,-140.90909090909267
NNE,2025-12-19,0.0493459181983771,BULLISH,32.94,33.03,0.0027322404371585736,2.941428571428571,True,True,-0.0003035822707953252,0,5.0,True,-0.028177458033573074,False,325.0,33.36,32.94,-0.01578627808135993,0.012750455373406246,0.0027322404371585736,True,33.085,-0.020099743085990603,0.008311923832552474,-0.0016623847665104947,-0.004401942926533186,False,True,32.97,-0.016681831968456087,0.011828935395814394,0.0018198362147407424,-0.0009107468123861912,False,0.012750455373406246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNE,2026-01-05,0.0556562726613488,NEUTRAL,30.2,30.96,0.025165562913907338,2.563928571428572,True,True,-0.024834437086092717,0,5.0,True,-0.03215586884207193,False,275.0,31.565,30.2,-0.024834437086092717,0.04519867549668881,0.025165562913907338,True,29.72,-0.007402422611036301,0.0620794078061912,0.04172274562584125,0.01589403973509935,True,True,29.49,-0.0013563919972871873,0.07036283485927443,0.04984740590030527,0.023509933774834464,True,0.04519867549668881,-0.010264900662251613,0.0033112582781457426,0.015231788079470227,0.02284768211920534,0.023344370860927215,0.020860927152317847,-22.710622710622584,7.326007326007419,33.699633699633715,50.54945054945057,51.648351648351706,46.15384615384601
NNE,2026-02-03,0.0287418655097613,NEUTRAL,29.805,29.86,0.0018453279651065163,3.0375000000000005,True,True,-0.009897668176480395,1,10.0,True,-0.06008938917397775,False,85.0,30.205,29.805,-0.04747525582955877,0.013420567018956503,0.0018453279651065163,True,29.69,-0.04378578646008759,0.007241495453014478,0.005725833614011389,0.003858413017949956,True,True,29.58,-0.04022988505747119,0.021129141311697092,0.009465855307640337,0.007549068948163108,True,0.013420567018956503,0.0038584130179500752,0.013420567018956503,-0.008220097299110921,-0.0001677570877369235,0.002348599228317406,-0.015601409159536986,28.750000000000604,100.0,-61.25000000000047,-1.2499999999997558,17.500000000000135,-116.25000000000038
NNE,2026-02-06,0.0470543228768171,NEUTRAL,28.68,29.22,0.018828451882845158,2.976071428571429,True,True,-0.0034867503486750843,2,15.0,True,-0.007304229658569725,True,380.0,29.435,28.68,-0.0034867503486750843,0.026324965132496478,0.018828451882845158,True,28.72,-0.004874651810584978,0.02489554317548746,0.017409470752089137,-0.0013947001394699842,False,True,28.68,-0.0034867503486750843,0.026324965132496478,0.018828451882845158,0.0,False,0.026324965132496478,0.0,0.0,0.007670850767085037,0.0024407252440725342,0.010634588563458846,0.008716875871687587,0.0,0.0,29.13907284768201,9.271523178807998,40.39735099337749,33.112582781457
NRG,2024-05-15,0.0208307954683882,BULLISH,85.3,84.49,-0.009495896834701083,3.256428571428571,True,False,0.0,0,0.0,True,-0.030362959516053976,False,55.0,85.96,85.3,-0.02286049237983591,0.007737397420867487,-0.009495896834701083,True,85.66,-0.026967079150128442,0.001984590240485661,-0.01365865047863649,-0.004220398593200462,False,True,85.69,-0.027307737192204497,0.003150892752946622,-0.014003967790874115,-0.004572098475967182,False,0.007737397420867487,0.002286049237983674,-0.010316529894489982,-0.010140679953106623,-0.012075029308323578,-0.02227432590855793,-0.019695193434935435,29.54545454545582,-133.33333333333331,-131.06060606060598,-156.06060606060703,-287.87878787878805,-254.54545454545473
NRG,2025-01-21,0.0262754857853929,BULLISH,108.9,111.52,0.024058769513314877,4.082500000000001,True,True,-0.0013774104683196113,4,25.0,True,-0.01228217975435645,False,355.0,112.765,108.9,-0.003213957759412383,0.03549127640036726,0.024058769513314877,True,108.98,-0.0021104789869701227,0.03473114332905117,0.023307028812626095,-0.0007346189164370825,False,True,108.8,-0.00045955882352938563,0.03644301470588238,0.02499999999999999,0.0009182736455464511,True,0.03549127640036726,0.0,-0.0009182736455464511,0.0014233241505968882,0.006795224977043111,0.007988980716253355,0.01997245179063358,0.0,-2.587322121604364,4.0103492884864504,19.146183699870527,22.509702457955797,56.27425614489003
NRG,2025-01-30,0.0206011146496814,BULLISH,104.71,105.0,0.002769554006303183,5.168214285714284,True,True,-0.0003820074491451824,0,5.0,True,-0.018354251203170645,False,340.0,105.97,104.71,-0.0065418775666124356,0.012033234648075687,0.002769554006303183,True,105.065,-0.009898634178841594,0.008613715319088194,-0.0006186646361775827,-0.003390316111164206,False,True,104.78,-0.007205573582744755,0.011357129223134164,0.0020996373353693344,-0.0006685130360042727,False,0.012033234648075687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRG,2025-02-26,0.0424887673373706,NEUTRAL,109.33,113.39,0.03713527851458888,4.365000000000001,True,True,-0.00914662032379036,0,5.0,True,-0.025303819444444497,True,90.0,115.2,109.33,-0.01175340711607058,0.05369066130064945,0.03713527851458888,True,113.11,-0.007293784811245715,0.018477588188489113,0.0024754663601803655,-0.03457422482392757,False,True,109.69,-0.012398577810192355,0.05023247333394115,0.03373142492478807,-0.0032927833165645242,False,0.05369066130064945,0.036220616482209894,0.046739229854568735,0.03896460257934698,0.043537912741242156,0.04646483124485501,0.041800054879722014,67.4616695059626,87.05281090289601,72.57240204429306,81.09028960817719,86.54173764906294,77.85349233390126
NRG,2025-05-12,0.1518833535844472,BULLISH,140.08,150.71,0.07588520845231292,5.61607142857143,True,True,-0.016597658480868197,0,5.0,True,0.0,False,385.0,150.77,140.08,-0.01870359794403201,0.07631353512278695,0.07588520845231292,True,140.62,-0.014436068838003137,0.07218034419001568,0.07175366235243923,-0.0038549400342660764,False,True,139.7,-0.013922691481746552,0.07924123120973531,0.07881173944166085,0.002712735579668931,True,0.07631353512278695,0.042332952598514974,0.06289263278126765,0.05411193603655042,0.049471730439748555,0.056896059394631625,0.06617647058823516,55.47240411599606,82.41347053320838,70.90739008419071,64.82694106641704,74.55565949485502,86.7165575304021
NRG,2025-06-26,0.030461157132607,BULLISH,159.91,161.55,0.01025576886998946,4.2489285714285705,True,True,-0.020449002563942283,5,30.0,True,-0.00591971388049565,False,340.0,162.17,159.91,-0.020449002563942283,0.014132949784253586,0.01025576886998946,True,158.15,-0.009547897565602398,0.02541890610180197,0.02149857730003165,0.011006190982427558,True,True,156.98,-0.0021658810039495695,0.03306153650146514,0.029111988788380824,0.018322806578700564,True,0.014132949784253586,-0.011131261334500663,-0.011819148270902297,-0.006190982427615591,-0.004127321618410335,-0.0023763366893877523,0.0007816897004565068,-78.76106194690303,-83.62831858407053,-43.805309734513855,-29.203539823008818,-16.814159292035267,5.530973451327456
NRG,2025-09-10,0.0200236344537815,NEUTRAL,157.325,161.23,0.024821229938026386,4.33642857142857,True,True,-0.009629747338312325,2,15.0,True,-0.01766446759972877,True,165.0,162.19,157.325,-0.009629747338312325,0.030923248053392718,0.024821229938026386,True,158.0,-0.00471518987341775,0.02651898734177214,0.02044303797468348,-0.004290481487366988,False,True,156.55,-0.004726924305333817,0.03602682848930045,0.029894602363462013,0.0049261083743840925,True,0.030923248053392718,0.014365167646591575,0.018719211822660238,0.016653424439853837,0.026219609089464486,0.025583982202447203,0.020054028285396482,46.45426515930144,60.53442959917814,53.8540596094553,84.78931140801629,82.73381294964027,64.85097636176764
NRG,2025-10-13,0.0276514915613128,BULLISH,167.46,168.76,0.007763047892033816,5.566428571428576,True,True,-0.003344082168876163,30,180.0,True,0.0,False,385.0,168.77,167.46,-0.003344082168876163,0.007822763645049578,0.007763047892033816,True,167.7,-0.004770423375074436,0.006380441264162324,0.006320810971973776,-0.0014331780723753772,False,True,167.02,0.0,0.010477787091366302,0.010417914022272665,0.0026274931326883896,True,0.007822763645049578,0.0,0.0,0.0,-0.0007165890361877735,0.002746924638719572,0.00531470201839237,0.0,0.0,0.0,-9.16030534351178,35.11450381679227,67.93893129770876
NRG,2025-10-15,0.0209201231660931,BULLISH,172.99,171.4,-0.009191282733105979,5.714285714285721,True,True,-0.013700213885195702,6,35.0,True,-0.02907211732779027,False,80.0,173.19,172.99,-0.02794959246199207,0.0011561361928434512,-0.009191282733105979,True,171.12,-0.017327021972884545,0.012096774193548347,0.0016362786348761169,0.010809873403086909,True,True,171.01,-0.016694930121045493,0.012747792526752863,0.0022805683878136646,0.011445748309150922,True,0.0011561361928434512,-0.004133186889415593,-0.0009827157639170814,-0.011821492571825052,-0.009711544019885582,-0.01416266836233318,-0.018324758656569833,-357.50000000002206,-85.0000000000128,-1022.500000000066,-840.0000000000512,-1225.0000000000782,-1585.000000000098
NRG,2025-10-24,0.0228895806628822,BULLISH,170.12,170.355,0.0013813778509286694,5.986071428571429,True,True,-0.0016458970138725673,3,20.0,True,-0.004870320384931253,False,185.0,170.42,170.12,-0.003115447919115925,0.001763461086291929,0.0013813778509286694,True,170.15,-0.00329121363502793,0.0015868351454597814,0.0012048192771083402,-0.0001763461086292096,False,True,169.84,-0.0014719736222326895,0.003414978803579746,0.00303226566179926,0.0016458970138725673,True,0.001763461086291929,0.0,0.0,0.0,0.0,-0.0016458970138725673,-0.0004408652715731075,0.0,0.0,0.0,0.0,-93.33333333333901,-25.000000000007105
NRG,2026-01-15,0.0373909847295084,NEUTRAL,157.75,158.52,0.00488114104595886,5.746071428571428,True,True,-0.004817749603803429,9,50.0,True,-0.0077864992150707005,False,285.0,159.25,157.75,-0.004817749603803429,0.009508716323296355,0.00488114104595886,True,157.6,-0.0038705583756344242,0.010469543147208158,0.005837563451776751,0.0009508716323296715,True,True,157.135,-0.0009227734113977269,0.013459763897285832,0.008814077067489861,0.003898573692551563,True,0.009508716323296355,0.0,0.0013312202852615402,-0.0010142630744849228,0.002789223454833583,-0.001236133122028483,-0.0001901743264659343,0.0,14.000000000000531,-10.666666666666439,29.333333333333183,-12.999999999999545,-2.0000000000000755
NVDA,2024-02-05,0.031243387043139,BULLISH,690.91,693.12,0.0031986800017368925,19.646071428571418,True,True,-0.01013880244894414,0,5.0,True,-0.03247855868301378,True,25.0,694.92,690.91,-0.026863122548522883,0.005803939731658235,0.0031986800017368925,True,687.3,-0.021751782336679664,0.01108686163247491,0.008467917939764369,0.005224993125009066,True,True,686.75,-0.020968329086275904,0.011896614488532886,0.00927557335274846,0.006021044709151653,True,0.005803939731658235,-0.017744713493798022,-0.016427609963671135,-0.00882893575140036,-0.0029526276939108764,-0.0017513134851137235,-0.006947359279790356,-305.73566084788075,-283.0423940149638,-152.11970074813058,-50.87281795511143,-30.174563591020583,-119.70074812967495
NVDA,2024-02-22,0.1130098411192791,NEUTRAL,765.64,785.27,0.025638681364609995,34.66535714285713,True,True,-0.0008489629590930167,1,10.0,True,0.0,False,385.0,785.63,765.64,-0.009273287707016383,0.026108876234261544,0.025638681364609995,True,770.76,-0.005669728579583793,0.019292646219316006,0.01882557475738231,-0.006687215923932925,False,True,766.29,-0.001696485664696074,0.025238486734787135,0.02476869070456357,-0.0008489629590930167,False,0.026108876234261544,0.017312313881197423,0.014993991954443366,0.017488636957316738,0.014001358340734585,0.013825035264615272,0.01188548142730268,66.30815407703847,57.428714357178656,66.98349174587285,53.62681340670347,52.95147573786909,45.52276138069044
NVDA,2024-03-04,0.023175224639179,NEUTRAL,856.51,852.45,-0.004740166489591418,35.902142857142856,True,False,0.0,0,0.0,True,-0.03237693229136957,False,305.0,876.55,856.51,-0.009737189291426874,0.02339727498803279,-0.004740166489591418,True,860.79,-0.014660950986884148,0.018308762880609664,-0.009688774265500202,-0.004997022801835323,False,True,857.89,-0.01133012390865965,0.0217510403431675,-0.006341139306904079,-0.0016111895949842915,False,0.02339727498803279,0.0,0.0,0.0,0.0,0.003946246979019504,0.013391554097441976,0.0,0.0,0.0,0.0,16.866267465069868,57.235528942116
NVDA,2024-03-06,0.0232963863268938,NEUTRAL,896.46,887.44,-0.010061798630167528,36.13785714285715,True,True,-0.0022644624411575377,0,5.0,True,-0.023028992453713475,False,235.0,897.13,896.46,-0.02229881980233363,0.0007473841554558586,-0.010061798630167528,True,893.07,-0.018587568723616315,0.0010077597500755566,-0.00630409710325058,0.003781540726858963,True,False,,,,,,False,0.0007473841554558586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVDA,2024-03-08,0.0261604377340571,BULLISH,971.65,875.02,-0.09944939021252508,44.285,True,True,-0.004641589049554871,0,5.0,True,-0.11120124036101894,False,60.0,973.91,971.65,-0.10913394740904643,0.002325940410641683,-0.09944939021252508,True,964.51,-0.1025391131247991,0.0004043503955376164,-0.0927828638375963,0.007348325014151173,True,False,,,,,,False,0.002325940410641683,-0.0022024391498996414,-0.036355683630937,-0.07590181649771008,-0.08074924098183495,-0.07717799619204448,-0.09526063911902428,-94.69026548672544,-1563.053097345136,-3263.274336283199,-3471.6814159292144,-3318.141592920367,-4095.575221238952
NVDA,2024-11-06,0.0216179518330594,NEUTRAL,144.875,145.44,0.0038999137187230213,4.274285714285698,True,True,-0.0013459879206211781,6,35.0,True,-0.007884497235306171,False,340.0,146.49,144.875,-0.0028645383951681935,0.01114754098360662,0.0038999137187230213,True,144.88,-0.0013804527885145543,0.01111264494754289,0.0038652678078409876,-3.451251078512823e-05,False,True,144.815,-0.0009322238718364182,0.011566481372786047,0.004315851258502227,0.00041415012942193114,True,0.01114754098360662,0.0,0.0,0.0,0.0,-0.0002415875754960938,0.007489214840379692,0.0,0.0,0.0,0.0,-2.167182662538476,67.1826625386998
NVDA,2025-02-26,0.0270312993993044,NEUTRAL,132.04,131.0,-0.007876401090578553,5.026428571428556,True,True,-0.005831566192062874,1,10.0,True,-0.0391101140400074,False,100.0,133.725,132.04,-0.026847924871251042,0.01276128445925479,-0.007876401090578553,True,131.79,-0.025001896957280428,0.014682449351240629,-0.005994385006449595,0.001893365646773705,True,True,131.635,-0.02385383826489905,0.015877236297337362,-0.004823944999430174,0.0030672523477734107,True,0.01276128445925479,0.0,0.005680096940321115,0.001136019388064266,0.0026507119054831442,0.004544077552256849,-0.004809148742805142,0.0,44.5103857566765,8.902077151335638,20.771513353115363,35.60830860534086,-37.68545994065223
NVDA,2025-10-29,0.0344690375528474,BULLISH,210.79,207.035,-0.01781393804260162,6.691428571428552,True,True,-0.005455666777361382,1,10.0,True,-0.034692434598161744,False,30.0,212.15,210.79,-0.02846434840362446,0.006451918971488276,-0.01781393804260162,True,210.87,-0.028832930241381005,0.006070090577132836,-0.018186560440081604,-0.00037952464538171883,False,True,209.82,-0.02397292917739015,0.011104756457916368,-0.013273281860642439,0.004601736325252616,True,0.006451918971488276,0.0027515536790170907,-0.012334550974903906,-0.00910859148915977,-0.024645381659471482,-0.02243939465819057,-0.014754020589211943,42.6470588235299,-191.17647058823295,-141.17647058823297,-381.98529411764275,-347.7941176470546,-228.6764705882319
NVDA,2025-11-03,0.0275075312361103,NEUTRAL,210.98,207.0,-0.01886434733150057,6.124642857142837,True,True,-0.00016589250165890886,0,5.0,True,-0.023611801168760542,False,215.0,211.335,210.98,-0.021968907005403313,0.0016826239453977543,-0.01886434733150057,True,211.01,-0.022107956968863997,0.001469124686033848,-0.019003838680631206,-0.00014219357285051256,False,False,,,,,,False,0.0016826239453977543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
