ticker,date,gap_pct,atr,candle_color,follow_through_level,ft_bar_idx,ft_minutes_from_open,entry_price,eod_close,eod_return,mae_pct,mfe_pct,mae_price,mfe_price,price_above_entry_after_ft,bounce_above_entry_before_lod,bounce_depth_before_lod,session_low_price,session_high_price,lod_minutes_from_open,hod_minutes_from_open
SERV,2024-10-11,-0.024494,1.0396,BEARISH,8.7441,19,100.0,8.74,8.69,0.005721,0.021739,0.025172,8.93,8.52,True,True,0.005721,8.52,9.44,330.0,35.0
SERV,2024-10-31,-0.034361,1.1068,NEUTRAL,10.5173,3,15.0,10.44,10.145,0.028257,0.028736,0.037356,10.74,10.05,True,True,0.028736,10.05,11.03,130.0,0.0
SERV,2024-11-08,-0.080481,1.1821,BEARISH,9.4671,3,15.0,9.435,9.035,0.042395,0.020668,0.066243,9.63,8.81,True,True,0.00265,8.81,9.95,60.0,0.0
SERV,2024-11-12,-0.029947,1.1368,BEARISH,8.6153,34,190.0,8.615,8.62,-0.00058,0.016831,0.009286,8.76,8.535,True,False,-0.00058,8.535,9.13,195.0,20.0
SERV,2025-01-13,-0.072611,3.1554,BEARISH,16.1079,3,15.0,16.0,14.81,0.074375,0.0225,0.078125,16.36,14.75,True,True,0.0225,14.75,17.37,385.0,0.0
SERV,2025-01-27,-0.066943,3.1754,NEUTRAL,16.7099,22,110.0,16.56,16.54,0.001208,0.019928,0.033816,16.89,16.0,True,True,0.019928,16.0,18.13,325.0,0.0
SERV,2025-02-11,-0.038143,1.9925,NEUTRAL,19.503,41,205.0,19.48,18.8,0.034908,0.009754,0.048511,19.67,18.535,True,True,0.009754,18.535,20.985,380.0,35.0
SERV,2025-02-14,-0.362287,2.5218,NEUTRAL,13.6013,1,5.0,12.895,13.84,-0.073284,0.135324,0.016673,14.64,12.68,True,True,0.042264,12.68,15.51,5.0,0.0
SERV,2025-02-18,-0.042269,2.5739,BEARISH,12.2254,7,35.0,12.12,11.81,0.025578,0.036304,0.040429,12.56,11.63,True,True,0.009076,11.63,13.255,50.0,0.0
SERV,2025-06-13,-0.036913,1.1814,NEUTRAL,11.0074,15,75.0,10.99,10.9,0.008189,0.040491,0.009099,11.435,10.89,True,True,0.040491,10.89,11.635,385.0,0.0
SERV,2025-09-17,-0.0244,0.8386,NEUTRAL,11.4596,54,280.0,11.34,11.735,-0.034832,0.056437,0.005291,11.98,11.28,True,True,0.014991,11.28,12.11,290.0,270.0
SERV,2025-09-25,-0.052201,1.1607,NEUTRAL,11.7007,51,255.0,11.7,11.99,-0.024786,0.02906,0.006838,12.04,11.62,True,True,0.004274,11.62,12.325,270.0,60.0
SERV,2025-10-10,-0.083192,1.5025,NEUTRAL,15.599,18,90.0,15.55,14.905,0.041479,0.028939,0.061736,16.0,14.59,True,True,0.026367,14.59,16.755,120.0,75.0
SERV,2025-10-22,-0.032372,1.9775,BEARISH,12.959,11,55.0,12.91,12.97,-0.004648,0.022463,0.041441,13.2,12.375,True,True,0.013168,12.375,13.91,230.0,0.0
SERV,2026-02-04,-0.021277,1.0489,BEARISH,10.1604,6,30.0,10.15,10.15,0.0,0.015764,0.040887,10.31,9.735,True,True,0.015764,9.735,10.58,180.0,0.0
SERV,2026-02-05,-0.039901,1.065,BEARISH,9.319,6,30.0,9.28,9.195,0.009159,0.029634,0.021013,9.555,9.085,True,True,0.029634,9.085,9.8,370.0,0.0
SERV,2026-02-27,-0.04298,0.6807,BEARISH,9.7477,44,225.0,9.69,9.985,-0.030444,0.03096,0.008256,9.99,9.61,True,False,-0.001032,9.61,10.11,230.0,5.0
SHOP,2025-03-04,-0.030297,6.7239,BEARISH,100.6904,6,30.0,100.59,101.74,-0.011433,0.03559,0.026792,104.17,97.895,True,False,-0.000795,97.895,104.17,115.0,350.0
SHOP,2026-02-27,-0.020446,9.8357,BEARISH,119.4307,19,95.0,119.355,120.68,-0.011101,0.012358,0.006326,120.83,118.6,True,True,0.003058,118.6,123.835,110.0,0.0
SLB,2024-01-30,-0.081736,1.5296,NEUTRAL,48.2581,7,35.0,48.25,49.355,-0.022902,0.025596,0.008601,49.485,47.835,True,True,0.003523,47.8,49.56,0.0,5.0
SLB,2024-10-15,-0.026174,1.1004,NEUTRAL,43.0899,76,380.0,43.055,42.96,0.002206,0.001161,0.003832,43.105,42.89,False,False,-0.000232,42.89,43.9,385.0,0.0
SLB,2026-03-03,-0.020094,1.625,NEUTRAL,49.58,2,10.0,49.48,49.005,0.0096,0.019301,0.016471,50.435,48.665,True,True,0.004951,48.665,50.78,270.0,0.0
SLV,2024-06-04,-0.022393,0.9432,BEARISH,26.9077,3,15.0,26.89,27.0,-0.004091,0.007624,0.001673,27.095,26.845,True,True,0.007624,26.845,27.29,75.0,0.0
SLV,2024-06-07,-0.044324,0.9746,BEARISH,26.8851,5,25.0,26.825,26.655,0.006337,0.014352,0.008015,27.21,26.61,True,True,0.014352,26.61,27.29,360.0,0.0
SLV,2024-10-23,-0.020476,0.8293,BEARISH,30.7633,8,40.0,30.66,30.7,-0.001305,0.006523,0.005545,30.86,30.49,True,True,0.003914,30.49,31.11,110.0,0.0
SLV,2025-10-21,-0.053029,1.89,BEARISH,44.424,5,25.0,44.37,43.76,0.013748,0.003944,0.023439,44.545,43.33,True,True,0.00293,43.33,45.36,75.0,5.0
SLV,2025-10-27,-0.022541,1.8468,NEUTRAL,42.1913,9,45.0,42.15,42.55,-0.00949,0.011151,0.010676,42.62,41.7,True,True,0.002135,41.7,43.06,90.0,0.0
SMCI,2024-02-21,-0.05115,83.635,BEARISH,713.291,31,160.0,713.0,733.905,-0.02932,0.036704,0.003913,739.17,710.21,True,True,4.2e-05,708.88,772.09,155.0,45.0
SMCI,2024-03-05,-0.031595,126.8025,BEARISH,989.559,9,45.0,982.92,1090.85,-0.109805,0.115482,0.004131,1096.43,978.86,True,True,0.01579,978.86,1096.43,45.0,385.0
SMCI,2024-03-11,-0.042962,111.4629,BEARISH,1046.9449,4,20.0,1044.535,1079.86,-0.033819,0.05972,0.017697,1106.915,1026.05,True,False,-0.001766,1026.05,1106.915,25.0,185.0
SMCI,2024-04-19,-0.060594,71.3675,NEUTRAL,843.353,5,25.0,839.09,714.04,0.14903,0.01252,0.152689,849.595,710.97,True,True,7.2e-05,710.97,889.65,370.0,0.0
SMCI,2024-06-14,-0.02193,45.3768,NEUTRAL,833.9443,26,135.0,831.39,844.58,-0.015865,0.015925,0.00611,844.63,826.31,True,True,0.000884,826.31,869.42,140.0,50.0
SMCI,2024-06-24,-0.028728,55.6854,BEARISH,856.6109,10,50.0,855.47,826.81,0.033502,0.005424,0.040294,860.11,821.0,True,True,0.001485,821.0,880.58,300.0,0.0
SMCI,2024-07-17,-0.037903,53.7211,BEARISH,821.9866,10,50.0,821.0,816.6,0.005359,0.017016,0.006784,834.97,815.43,True,True,0.017016,815.43,843.475,200.0,0.0
SMCI,2024-08-02,-0.065305,51.8064,BEARISH,607.2524,5,25.0,602.77,625.02,-0.036913,0.055494,0.033437,636.22,582.615,True,True,0.008677,582.615,636.22,40.0,135.0
SMCI,2024-08-07,-0.135189,59.8339,NEUTRAL,509.2264,13,65.0,507.05,492.36,0.028972,0.03122,0.035776,522.88,488.91,True,True,0.03122,488.91,545.575,385.0,20.0
SMCI,2024-08-28,-0.114634,45.6814,BEARISH,466.3324,0,0.0,463.0,442.9,0.043413,0.051231,0.145713,486.72,395.535,False,False,-0.012484,395.535,486.72,170.0,0.0
SMCI,2024-10-30,-0.291022,3.4786,BEARISH,33.4336,0,0.0,33.165,33.05,0.003468,0.145183,0.028946,37.98,32.205,True,True,0.145183,32.205,37.98,250.0,30.0
SMCI,2024-10-31,-0.091074,3.7264,NEUTRAL,28.5494,3,15.0,27.77,29.12,-0.048614,0.07094,0.019806,29.74,27.22,True,True,0.032409,27.22,30.85,15.0,5.0
SMCI,2025-02-11,-0.049672,2.8954,NEUTRAL,39.4019,30,150.0,38.54,38.57,-0.000778,0.044759,0.002984,40.265,38.425,True,True,0.044759,38.425,42.375,385.0,25.0
SMCI,2025-02-20,-0.050772,5.1743,NEUTRAL,55.1403,5,25.0,54.825,59.22,-0.080164,0.139261,0.009576,62.46,54.3,True,True,0.054446,54.3,62.46,25.0,195.0
SMCI,2025-02-24,-0.038002,5.7504,NEUTRAL,51.6199,6,30.0,51.09,51.58,-0.009591,0.073106,0.016246,54.825,50.26,True,True,0.034938,50.26,56.23,35.0,15.0
SMCI,2025-02-25,-0.028402,6.1068,NEUTRAL,47.6723,4,20.0,47.31,45.54,0.037413,0.031917,0.069964,48.82,44.0,True,True,0.031917,44.0,50.65,380.0,0.0
SMCI,2025-02-27,-0.039538,6.9839,NEUTRAL,46.2764,4,20.0,45.825,42.965,0.062411,0.032842,0.071468,47.33,42.55,True,True,0.028914,42.55,50.0,370.0,0.0
SMCI,2025-03-18,-0.020744,4.3954,BEARISH,39.3119,5,25.0,39.16,37.92,0.031665,0.048008,0.033197,41.04,37.86,True,True,0.048008,37.86,41.19,385.0,0.0
SMCI,2025-06-23,-0.041032,2.3261,BEARISH,42.5396,0,0.0,42.285,40.89,0.03299,0.030862,0.035474,43.59,40.785,True,True,0.027551,40.785,43.59,380.0,0.0
SMCI,2025-11-05,-0.052959,3.1443,NEUTRAL,43.7173,8,40.0,43.595,42.02,0.036128,0.011928,0.036128,44.115,42.02,True,True,0.011928,42.02,46.34,385.0,0.0
SMCI,2026-03-03,-0.030308,1.7689,NEUTRAL,30.1674,10,50.0,29.95,30.67,-0.02404,0.04591,0.008514,31.325,29.695,True,True,0.007012,29.695,31.325,80.0,260.0
SMH,2024-07-17,-0.037916,7.17,BEARISH,260.512,6,30.0,259.955,254.2,0.022138,0.008982,0.023369,262.29,253.88,True,True,0.008982,253.88,263.8,385.0,5.0
SMH,2024-08-02,-0.049002,11.5204,BEARISH,215.0819,8,40.0,214.27,218.59,-0.020161,0.034723,0.0,221.71,214.27,True,True,0.008564,214.27,222.3,40.0,10.0
SMH,2025-03-31,-0.022767,6.215,BEARISH,204.834,2,10.0,204.82,211.37,-0.031979,0.033444,0.000635,211.67,204.69,True,True,0.004345,204.69,211.67,15.0,385.0
SMH,2025-08-01,-0.021426,5.5729,NEUTRAL,280.4809,3,15.0,279.48,283.975,-0.016083,0.02637,0.001002,286.85,279.2,True,True,0.006297,279.2,286.85,30.0,155.0
SMH,2025-11-04,-0.022703,8.1593,BEARISH,354.4563,63,315.0,354.25,352.39,0.005251,0.003472,0.00693,355.48,351.795,True,True,0.003472,351.795,361.735,385.0,30.0
SMH,2026-03-03,-0.036721,11.6868,BEARISH,386.8403,11,55.0,386.24,390.98,-0.012272,0.021334,0.000725,394.48,385.96,True,True,0.005204,385.96,394.48,55.0,250.0
SMR,2024-02-05,-0.028571,0.2286,BEARISH,2.9686,5,30.0,2.95,2.955,-0.001695,0.013559,0.016949,2.99,2.9,True,True,0.00339,2.9,3.06,45.0,0.0
SMR,2024-02-13,-0.038462,0.2564,NEUTRAL,2.6474,7,35.0,2.64,2.585,0.020833,0.018939,0.030303,2.69,2.56,True,True,0.018939,2.56,2.82,355.0,5.0
SMR,2024-03-15,-0.074483,0.8754,BEARISH,6.3599,0,0.0,6.27,7.88,-0.256778,0.293461,0.027113,8.11,6.1,True,True,0.097289,6.1,8.11,5.0,265.0
SMR,2024-03-19,-0.142857,1.3336,BEARISH,8.1666,2,10.0,7.66,6.575,0.141645,0.080287,0.168407,8.275,6.37,True,True,0.024804,6.37,8.7,150.0,0.0
SMR,2024-03-20,-0.022814,1.4529,BEARISH,5.8439,1,5.0,5.83,4.875,0.163808,0.042882,0.200686,6.08,4.66,True,True,0.020583,4.66,6.425,140.0,0.0
SMR,2024-07-09,-0.044907,1.2893,BEARISH,12.5643,18,90.0,12.515,12.78,-0.021175,0.029964,0.015182,12.89,12.325,True,True,0.000799,12.325,13.245,120.0,10.0
SMR,2024-07-19,-0.02179,1.5054,BEARISH,11.9679,33,170.0,11.865,11.3,0.047619,0.009692,0.052255,11.98,11.245,True,True,0.009692,11.245,13.07,380.0,30.0
SMR,2024-10-09,-0.030233,1.3296,BEARISH,11.9781,4,20.0,11.95,11.81,0.011715,0.02636,0.025105,12.265,11.65,True,True,0.02636,11.65,12.57,300.0,5.0
SMR,2024-10-22,-0.024776,1.9,NEUTRAL,17.74,4,20.0,17.6,17.82,-0.0125,0.022159,0.05,17.99,16.72,True,True,0.008523,16.72,19.025,45.0,0.0
SMR,2025-01-27,-0.170575,2.96,BEARISH,21.986,9,45.0,21.9,20.265,0.074658,0.016438,0.101826,22.26,19.67,True,True,0.003196,19.67,23.64,235.0,0.0
SMR,2025-02-24,-0.022351,2.4818,NEUTRAL,17.5973,6,30.0,17.465,18.46,-0.056971,0.100487,0.005439,19.22,17.37,True,True,0.02548,17.37,19.22,35.0,255.0
SMR,2025-03-06,-0.023081,2.0171,BEARISH,16.1231,1,5.0,16.115,15.945,0.010549,0.04561,0.031648,16.85,15.605,True,True,0.04561,15.605,16.93,305.0,0.0
SMR,2025-06-25,-0.034682,4.3279,NEUTRAL,40.0189,10,50.0,39.975,38.65,0.033146,0.010131,0.047405,40.38,38.08,True,True,0.006254,38.08,42.43,360.0,0.0
SMR,2025-07-01,-0.02125,4.2493,BEARISH,36.9903,2,10.0,36.97,36.165,0.021774,0.013524,0.042196,37.47,35.41,True,True,0.013524,35.41,38.69,105.0,0.0
SMR,2025-10-21,-0.067195,5.265,BEARISH,39.124,48,240.0,39.03,38.365,0.017038,0.004868,0.018191,39.22,38.32,True,True,0.00474,38.32,41.73,350.0,45.0
SMR,2025-11-03,-0.027877,5.0668,BEARISH,41.5633,11,55.0,41.22,41.1,0.002911,0.01213,0.020136,41.72,40.39,True,True,0.011887,40.39,43.59,140.0,0.0
SMR,2026-01-29,-0.031982,1.6761,NEUTRAL,19.1546,5,25.0,19.01,18.915,0.004997,0.021568,0.046028,19.42,18.135,True,True,0.004734,18.135,20.05,95.0,0.0
SMR,2026-02-20,-0.026981,1.5775,NEUTRAL,13.614,33,165.0,13.58,13.46,0.008837,0.0243,0.018041,13.91,13.335,True,True,0.0243,13.335,14.55,360.0,30.0
SMR,2026-02-23,-0.027489,1.5961,NEUTRAL,12.4516,18,90.0,12.45,12.59,-0.011245,0.02249,0.026908,12.73,12.115,True,True,0.008434,12.115,13.19,185.0,0.0
SNAP,2024-07-17,-0.027261,0.7561,BEARISH,15.3976,10,50.0,15.365,14.735,0.041002,0.002278,0.041328,15.4,14.73,False,False,0.0,14.73,15.7,230.0,0.0
SNAP,2025-03-04,-0.023541,0.4132,BEARISH,9.3747,2,10.0,9.325,9.6,-0.029491,0.0563,0.008579,9.85,9.245,True,True,0.002145,9.245,9.85,20.0,295.0
SNAP,2025-06-13,-0.020457,0.3271,NEUTRAL,8.0091,11,55.0,7.98,7.95,0.003759,0.013784,0.009398,8.09,7.905,True,True,0.013784,7.905,8.225,375.0,0.0
SNAP,2026-02-27,-0.026565,0.2286,BEARISH,5.0386,0,0.0,5.03,5.21,-0.035785,0.036779,0.0,5.215,5.03,True,True,0.010934,5.03,5.215,0.0,385.0
SNDK,2025-04-03,-0.063732,3.1496,BEARISH,43.4001,0,0.0,43.01,38.2,0.111834,0.039991,0.12439,44.73,37.66,True,True,0.008719,37.66,44.73,280.0,0.0
SNDK,2025-04-04,-0.074869,3.5932,BEARISH,33.9027,7,35.0,33.755,30.14,0.107095,0.00711,0.158939,33.995,28.39,False,False,-0.005036,28.39,35.6,225.0,0.0
SNDK,2025-08-01,-0.025758,1.5611,BEARISH,41.1706,2,10.0,41.14,41.315,-0.004254,0.011667,0.02528,41.62,40.1,True,False,-0.000729,40.1,41.795,30.0,0.0
SNOW,2026-01-29,-0.04871,7.7571,BEARISH,202.3471,0,0.0,201.285,199.42,0.009265,0.021512,0.022182,205.615,196.82,True,True,0.017463,196.82,205.615,360.0,0.0
SNOW,2026-02-17,-0.025503,12.4075,NEUTRAL,172.722,12,60.0,172.27,177.15,-0.028328,0.029837,0.00061,177.41,172.165,True,True,0.003715,172.165,181.18,70.0,5.0
SNOW,2026-03-03,-0.034531,11.0979,BEARISH,159.9609,6,30.0,159.205,165.74,-0.041048,0.064979,0.014258,169.55,156.935,True,True,0.006438,156.935,169.55,50.0,285.0
SOFI,2024-01-31,-0.034524,0.5554,NEUTRAL,7.8879,74,370.0,7.87,7.835,0.004447,0.005718,0.007624,7.915,7.81,True,True,0.001271,7.81,8.335,380.0,30.0
SOFI,2024-02-05,-0.022222,0.5625,BEARISH,7.475,9,45.0,7.45,7.575,-0.016779,0.022148,0.0,7.615,7.45,True,True,0.005369,7.45,7.71,45.0,0.0
SOFI,2024-02-21,-0.024648,0.3668,NEUTRAL,8.1633,34,170.0,8.16,8.11,0.006127,0.004902,0.007353,8.2,8.1,True,True,0.004902,8.1,8.335,380.0,0.0
SOFI,2024-03-05,-0.060058,0.4307,BEARISH,7.8877,0,0.0,7.81,7.26,0.070423,0.044174,0.070423,8.155,7.26,True,True,0.022407,7.26,8.155,330.0,0.0
SOFI,2024-10-29,-0.042857,0.5375,BEARISH,10.505,0,0.0,9.97,10.46,-0.049147,0.082247,0.019057,10.79,9.78,True,True,0.016048,9.78,10.79,10.0,275.0
SOFI,2025-03-04,-0.041682,0.9271,NEUTRAL,12.6191,6,30.0,12.56,13.08,-0.041401,0.080414,0.025876,13.57,12.235,True,True,0.002389,12.235,13.57,50.0,350.0
SOFI,2026-02-05,-0.025771,1.2407,NEUTRAL,19.7287,6,30.0,19.725,19.46,0.013435,0.018504,0.026616,20.09,19.2,True,True,0.000253,19.2,20.395,60.0,0.0
SOFI,2026-02-27,-0.048717,0.9636,BEARISH,17.7746,3,15.0,17.675,17.75,-0.004243,0.013296,0.020651,17.91,17.31,True,True,0.013296,17.31,18.16,330.0,0.0
SOUN,2024-01-31,-0.022222,0.1032,BEARISH,1.7187,38,270.0,1.705,1.65,0.032258,0.032258,0.032258,1.76,1.65,True,True,0.032258,1.65,1.775,385.0,20.0
SOUN,2024-02-21,-0.02005,0.3768,NEUTRAL,3.7593,5,25.0,3.72,3.76,-0.010753,0.024194,0.069892,3.81,3.46,True,True,0.024194,3.46,4.0,180.0,0.0
SOUN,2024-02-28,-0.020438,0.7639,BEARISH,6.4044,1,5.0,5.94,6.33,-0.065657,0.142256,0.005051,6.785,5.91,True,True,0.069024,5.91,6.785,5.0,140.0
SOUN,2024-06-14,-0.022727,0.2354,BEARISH,4.4209,17,100.0,4.42,4.44,-0.004525,0.016968,0.003394,4.495,4.405,True,True,0.002262,4.405,4.53,140.0,0.0
SOUN,2024-07-24,-0.022267,0.5711,BEARISH,4.6016,54,310.0,4.59,4.56,0.006536,0.008715,0.010893,4.63,4.54,True,True,0.003268,4.54,4.85,385.0,5.0
SOUN,2024-11-08,-0.033141,0.4914,BEARISH,6.5134,0,0.0,6.45,7.2,-0.116279,0.125581,0.006977,7.26,6.405,True,True,0.037209,6.405,7.26,0.0,380.0
SOUN,2024-11-13,-0.125,0.6418,BEARISH,6.3583,0,0.0,6.31,6.26,0.007924,0.068938,0.03962,6.745,6.06,True,True,0.068938,6.06,6.745,130.0,20.0
SOUN,2025-02-14,-0.270341,1.495,NEUTRAL,10.522,1,5.0,10.48,10.965,-0.046279,0.132634,0.007634,11.87,10.4,True,True,0.05916,10.4,11.885,10.0,0.0
SOUN,2025-02-24,-0.023369,1.4468,NEUTRAL,9.4513,5,25.0,9.41,9.42,-0.001063,0.026567,0.034538,9.66,9.085,True,True,0.00797,9.085,10.04,35.0,0.0
SOUN,2025-07-01,-0.020019,0.6132,BEARISH,10.2797,0,0.0,10.185,10.48,-0.028964,0.033382,0.028473,10.525,9.895,True,True,0.015709,9.895,10.525,100.0,0.0
SOUN,2025-10-17,-0.039277,1.6761,NEUTRAL,19.2646,20,100.0,19.085,19.015,0.003668,0.016505,0.028818,19.4,18.535,True,True,0.007074,18.535,20.385,255.0,35.0
SOUN,2025-10-30,-0.026142,1.5464,NEUTRAL,17.0764,62,310.0,17.07,16.88,0.011131,0.009959,0.012302,17.24,16.86,True,True,0.009959,16.86,17.87,385.0,0.0
SOXS,2024-01-24,-0.034126,0.4389,NEUTRAL,4.4944,14,70.0,4.49,4.62,-0.028953,0.042316,0.014477,4.68,4.425,True,True,0.013363,4.425,4.785,205.0,10.0
SOXS,2024-02-14,-0.03913,0.3207,BEARISH,4.2917,10,50.0,4.29,4.295,-0.001166,0.04662,0.001166,4.49,4.285,True,True,0.004662,4.285,4.49,50.0,105.0
SOXS,2024-02-29,-0.035237,0.3079,BEARISH,3.8469,43,220.0,3.84,3.81,0.007812,0.005208,0.016927,3.86,3.775,True,True,0.005208,3.775,4.01,385.0,130.0
SOXS,2024-03-01,-0.035526,0.3257,BEARISH,3.5347,8,40.0,3.53,3.32,0.05949,0.008499,0.075071,3.56,3.265,True,True,0.008499,3.265,3.67,270.0,0.0
SOXS,2024-03-06,-0.063142,0.3132,NEUTRAL,3.0647,31,160.0,3.06,3.17,-0.035948,0.055556,0.003268,3.23,3.05,True,True,0.006536,3.05,3.275,180.0,35.0
SOXS,2024-03-07,-0.036392,0.3268,BEARISH,2.9143,14,70.0,2.9,2.85,0.017241,0.008621,0.034483,2.925,2.8,True,True,0.008621,2.8,3.05,170.0,0.0
SOXS,2024-05-24,-0.023239,1.6675,NEUTRAL,26.233,9,45.0,26.21,25.995,0.008203,0.005341,0.016978,26.35,25.765,True,True,0.000763,25.765,27.25,110.0,0.0
SOXS,2024-06-12,-0.054116,1.9779,BEARISH,22.0189,8,40.0,21.84,22.09,-0.011447,0.04304,0.000458,22.78,21.83,True,True,0.005723,21.83,22.945,55.0,0.0
SOXS,2024-07-08,-0.023307,1.4475,BEARISH,19.536,3,15.0,19.53,19.39,0.007168,0.021505,0.008449,19.95,19.365,True,True,0.021505,19.365,20.12,385.0,0.0
SOXS,2024-10-25,-0.02691,1.2893,BEARISH,19.7343,4,20.0,19.61,19.95,-0.017338,0.018358,0.017848,19.97,19.26,True,False,0.0,19.26,20.26,30.0,0.0
SOXS,2025-01-22,-0.028895,1.5618,BEARISH,16.5153,23,115.0,16.5,16.89,-0.023636,0.024242,0.009091,16.9,16.35,True,False,0.0,16.35,17.21,150.0,0.0
SOXS,2025-01-30,-0.037861,1.6786,NEUTRAL,20.2936,66,330.0,20.28,20.45,-0.008383,0.030572,0.010355,20.9,20.07,True,True,0.00074,20.07,21.35,350.0,60.0
SOXS,2025-02-18,-0.023859,1.2796,BEARISH,18.3081,63,315.0,18.25,18.36,-0.006027,0.010411,0.004932,18.44,18.16,True,True,0.00274,18.16,19.17,355.0,15.0
SOXS,2025-02-26,-0.038086,1.225,NEUTRAL,20.22,18,90.0,20.08,20.41,-0.016434,0.050797,0.011952,21.1,19.84,True,True,0.005478,19.84,21.1,180.0,275.0
SOXS,2025-06-09,-0.026389,0.9379,BEARISH,10.1399,4,20.0,10.12,10.03,0.008893,0.011364,0.035573,10.235,9.76,True,True,0.007411,9.76,10.52,65.0,0.0
SOXS,2025-06-16,-0.040196,0.8471,BEARISH,9.4511,6,30.0,9.43,9.23,0.021209,0.004242,0.034995,9.47,9.1,True,True,0.002121,9.1,9.81,95.0,0.0
SOXS,2025-06-24,-0.059701,0.7614,BEARISH,8.5154,9,45.0,8.455,8.455,0.0,0.00887,0.021881,8.53,8.27,True,True,0.00887,8.27,8.83,100.0,0.0
SOXS,2025-09-18,-0.075658,0.3796,NEUTRAL,5.4681,7,35.0,5.465,5.45,0.002745,0.006404,0.021958,5.5,5.345,True,True,0.004575,5.345,5.68,205.0,10.0
SOXS,2025-10-20,-0.02583,0.4207,BEARISH,3.7917,14,70.0,3.79,3.86,-0.01847,0.01847,0.002639,3.86,3.78,True,False,0.0,3.78,3.965,75.0,0.0
SOXS,2026-02-06,-0.055928,0.215,BEARISH,2.024,1,5.0,2.015,1.87,0.07196,0.024814,0.079404,2.065,1.855,True,True,0.024814,1.855,2.12,380.0,0.0
SOXS,2026-03-04,-0.046117,0.1493,NEUTRAL,1.9053,52,280.0,1.905,1.93,-0.013123,0.023622,0.0,1.95,1.905,True,True,0.002625,1.9,2.02,90.0,10.0
SOXX,2024-07-17,-0.034198,6.5607,BEARISH,250.1357,7,35.0,249.72,242.91,0.027271,0.010652,0.027431,252.38,242.87,True,True,0.010652,242.87,253.04,385.0,5.0
SOXX,2024-08-02,-0.042991,10.7025,BEARISH,204.749,8,40.0,204.53,206.53,-0.009779,0.030069,0.000122,210.68,204.505,True,True,0.008214,204.505,211.33,40.0,10.0
SOXX,2024-10-30,-0.026173,5.2118,BEARISH,227.1153,68,385.0,227.035,227.035,0.0,0.001652,0.000242,227.41,226.98,False,False,0.0,226.98,230.61,385.0,30.0
SOXX,2025-01-27,-0.051787,6.7729,NEUTRAL,215.9109,19,95.0,215.32,212.58,0.012725,0.002879,0.025683,215.94,209.79,True,True,0.001579,209.79,219.56,325.0,0.0
SOXX,2025-11-04,-0.025997,7.28,BEARISH,297.373,76,380.0,296.55,295.92,0.002124,0.00317,0.003271,297.49,295.58,True,True,0.000135,295.58,304.33,385.0,55.0
SPY,2025-04-04,-0.025423,12.0818,NEUTRAL,518.8073,8,40.0,518.43,505.56,0.024825,0.007937,0.025751,522.545,505.08,True,True,0.007937,505.08,525.86,385.0,0.0
SQQQ,2024-03-07,-0.022769,0.4536,NEUTRAL,10.5486,23,115.0,10.54,10.54,0.0,0.004269,0.011385,10.585,10.42,True,True,0.004269,10.42,10.84,265.0,15.0
SQQQ,2024-06-12,-0.024377,0.3664,BEARISH,8.6584,9,45.0,8.655,8.68,-0.002889,0.012132,0.012132,8.76,8.55,True,True,0.009243,8.55,8.84,350.0,0.0
SQQQ,2025-01-22,-0.028358,1.6004,BEARISH,27.2849,30,150.0,27.26,27.66,-0.014674,0.01504,0.000734,27.67,27.24,True,True,0.000367,27.24,27.98,155.0,0.0
SQQQ,2025-05-27,-0.041493,1.3196,NEUTRAL,23.6121,32,160.0,23.6,23.45,0.006356,0.000847,0.011017,23.62,23.34,True,True,0.000424,23.34,24.38,270.0,5.0
SQQQ,2025-06-24,-0.029385,0.8457,NEUTRAL,21.1317,38,190.0,21.1,21.14,-0.001896,0.004739,0.004739,21.2,21.0,True,True,0.004739,21.0,21.54,335.0,0.0
TAN,2024-02-05,-0.024991,1.6596,BEARISH,40.4961,6,30.0,40.34,41.0,-0.016361,0.021071,0.003966,41.19,40.18,True,True,0.001239,40.18,41.22,35.0,0.0
TAN,2024-04-02,-0.026649,1.1707,NEUTRAL,43.3617,56,325.0,43.34,43.385,-0.001038,0.001154,0.003,43.39,43.21,True,False,-0.000115,43.21,43.88,350.0,75.0
TAN,2024-07-15,-0.041943,1.3054,BEARISH,42.0779,0,0.0,42.07,41.9,0.004041,0.015688,0.007606,42.73,41.75,True,True,0.006418,41.75,42.73,275.0,0.0
TAN,2024-10-08,-0.040957,1.1457,NEUTRAL,40.6367,2,15.0,40.63,40.54,0.002215,0.004184,0.00763,40.8,40.32,True,True,0.004184,40.32,41.095,335.0,0.0
TAN,2024-11-06,-0.10067,1.4193,BEARISH,37.0423,1,5.0,37.02,37.18,-0.004322,0.012156,0.019314,37.47,36.305,True,True,0.001891,36.305,37.76,20.0,0.0
TAN,2024-11-08,-0.024494,1.4854,NEUTRAL,36.0459,7,50.0,36.04,36.09,-0.001387,0.006382,0.007769,36.27,35.76,True,True,0.006382,35.76,36.64,225.0,0.0
TAN,2024-12-10,-0.0216,0.9457,BEARISH,35.6317,4,25.0,35.58,35.72,-0.003935,0.013491,0.001546,36.06,35.525,True,True,0.002248,35.525,36.06,40.0,315.0
TAN,2025-01-08,-0.02198,1.1057,BEARISH,35.3777,0,0.0,35.36,35.32,0.001131,0.013009,0.005939,35.82,35.15,True,True,0.011878,35.15,35.82,200.0,0.0
