ticker,date,gap_pct,atr,candle_color,follow_through_level,ft_bar_idx,ft_minutes_from_open,entry_price,eod_close,eod_return,mae_pct,mfe_pct,mae_price,mfe_price,price_above_entry_after_ft,bounce_above_entry_before_lod,bounce_depth_before_lod,session_low_price,session_high_price,lod_minutes_from_open,hod_minutes_from_open,gap_abs
LUNR,2025-11-06,-0.025912,0.9679,NEUTRAL,9.7629,27,135.0,9.75,9.545,0.021026,0.024615,0.021538,9.99,9.54,True,True,0.024615,9.54,10.325,385.0,5.0,0.025912
LYFT,2025-11-04,-0.046517,0.7411,BEARISH,19.6886,0,0.0,19.56,19.425,0.006902,0.033742,0.008947,20.22,19.385,True,True,0.033742,19.385,20.22,385.0,30.0,0.046517
M,2024-02-28,-0.020291,0.6664,BEARISH,19.2884,2,10.0,19.24,18.42,0.04262,0.005717,0.04262,19.35,18.42,True,True,0.005717,18.42,19.555,385.0,0.0,0.020291
M,2024-08-02,-0.027728,0.4968,BEARISH,16.1063,0,0.0,16.035,15.93,0.006548,0.016838,0.022139,16.305,15.68,True,True,0.009043,15.68,16.305,95.0,0.0,0.027728
M,2026-02-23,-0.020754,1.0375,BEARISH,21.525,2,10.0,21.43,21.27,0.007466,0.0063,0.04993,21.565,20.36,False,False,-0.0014,20.36,21.96,200.0,0.0,0.020754
MAGS,2024-07-24,-0.038346,1.0907,NEUTRAL,44.4537,9,145.0,44.33,43.95,0.008572,0.0,0.009249,44.33,43.92,False,False,-0.000226,43.92,44.89,380.0,0.0,0.038346
MARA,2025-09-25,-0.02381,1.1207,BEARISH,16.7717,1,5.0,16.535,16.055,0.029029,0.032356,0.04808,17.07,15.74,True,True,0.032356,15.74,17.22,270.0,0.0,0.02381
MARA,2026-01-20,-0.047535,0.6764,BEARISH,10.5494,0,0.0,10.395,10.36,0.003367,0.053391,0.015873,10.95,10.23,True,True,0.022607,10.23,10.95,40.0,165.0,0.047535
MARA,2026-02-05,-0.060241,0.8775,NEUTRAL,7.449,8,40.0,7.305,6.76,0.074606,0.041068,0.088296,7.605,6.66,True,True,0.041068,6.66,8.02,365.0,10.0,0.060241
MEME,2025-11-13,-0.05227,0.4593,NEUTRAL,6.7063,2,105.0,6.67,6.56,0.016492,0.0,0.029985,6.67,6.47,False,False,-0.002999,6.47,6.91,270.0,10.0,0.05227
MEME,2025-11-20,-0.034591,0.45,NEUTRAL,5.96,4,195.0,5.96,5.795,0.027685,0.005034,0.027685,5.99,5.795,False,False,0.0,5.795,6.17,230.0,80.0,0.034591
MEME,2026-01-29,-0.030038,0.3761,NEUTRAL,7.5996,1,30.0,7.545,7.54,0.000663,0.001988,0.01723,7.56,7.415,True,True,0.001988,7.415,7.75,365.0,0.0,0.030038
MEME,2026-02-05,-0.020802,0.4739,NEUTRAL,6.4004,3,35.0,6.34,6.13,0.033123,0.01735,0.037855,6.45,6.1,True,True,0.01735,6.1,6.59,375.0,0.0,0.020802
MEME,2026-03-06,-0.034483,0.3039,NEUTRAL,6.1784,12,335.0,6.17,6.1,0.011345,0.008104,0.011345,6.22,6.1,False,False,-0.001621,6.1,6.515,380.0,45.0,0.034483
META,2024-07-17,-0.023475,16.2971,BEARISH,471.6661,6,30.0,470.35,462.05,0.017646,0.009876,0.023812,474.995,459.15,True,True,0.006697,459.15,478.185,375.0,0.0,0.023475
MEXX,2024-07-18,-0.023634,0.9568,BEARISH,19.4473,8,285.0,19.16,18.64,0.02714,0.0,0.02714,19.16,18.64,False,False,-0.017223,18.64,20.5,385.0,25.0,0.023634
MEXX,2024-07-23,-0.038133,1.0679,NEUTRAL,18.7429,8,325.0,18.73,18.705,0.001335,0.000534,0.001335,18.74,18.705,True,True,0.000534,18.705,19.17,330.0,0.0,0.038133
MEXX,2024-08-27,-0.02682,0.7507,NEUTRAL,13.6697,3,160.0,13.66,13.21,0.032943,0.0,0.035139,13.66,13.18,False,False,0.0,13.18,13.97,380.0,0.0,0.02682
MEXX,2025-04-04,-0.134601,0.76,NEUTRAL,11.076,7,50.0,11.055,10.13,0.083673,0.0,0.092718,11.055,10.03,False,False,-0.000452,10.03,11.43,355.0,5.0,0.134601
MEXX,2025-04-29,-0.021569,0.9546,BEARISH,14.5881,4,170.0,14.33,13.85,0.033496,0.0,0.033496,14.33,13.85,False,False,-0.016748,13.85,15.22,335.0,60.0,0.021569
MMM,2024-01-23,-0.072566,2.7286,BEARISH,99.1086,0,0.0,98.44,96.11,0.023669,0.02118,0.04358,100.525,94.15,True,True,0.002946,94.15,100.525,130.0,0.0,0.072566
MMM,2026-01-20,-0.041407,3.9804,NEUTRAL,159.1879,8,40.0,158.16,156.12,0.012898,0.007524,0.031803,159.35,153.13,True,True,0.007524,153.13,162.76,115.0,5.0,0.041407
MP,2024-02-05,-0.029916,0.6771,BEARISH,16.4291,5,25.0,16.36,16.25,0.006724,0.021088,0.008252,16.705,16.225,True,False,0.0,16.225,16.705,35.0,255.0,0.029916
MP,2024-02-13,-0.049956,0.7086,BEARISH,15.9766,2,10.0,15.94,15.445,0.031054,0.009097,0.03921,16.085,15.315,True,True,0.009097,15.315,16.26,330.0,0.0,0.049956
MP,2024-06-04,-0.026332,0.6607,BEARISH,15.4507,62,320.0,15.445,15.4,0.002914,0.004208,0.00777,15.51,15.325,True,True,0.001295,15.325,15.855,365.0,20.0,0.026332
MP,2024-06-25,-0.024636,0.58,NEUTRAL,12.833,25,155.0,12.815,12.3,0.040187,0.002341,0.042528,12.845,12.27,True,True,0.001561,12.27,13.1,385.0,5.0,0.024636
MP,2024-08-02,-0.041798,0.6625,BEARISH,11.885,0,0.0,11.55,11.16,0.033766,0.051948,0.052381,12.15,10.945,True,True,0.024242,10.945,12.15,335.0,0.0,0.041798
MP,2025-03-06,-0.020305,1.4861,BEARISH,24.4956,36,195.0,24.425,24.41,0.000614,0.009212,0.016172,24.65,24.03,True,True,0.007165,24.03,25.73,300.0,35.0,0.020305
MP,2025-10-15,-0.023983,7.665,BEARISH,93.384,1,5.0,92.85,89.8,0.032849,0.02881,0.068282,95.525,86.51,True,True,0.010447,86.51,96.7,220.0,0.0,0.023983
MP,2025-10-21,-0.030643,8.5564,BEARISH,76.9274,6,30.0,76.92,74.105,0.036596,0.015991,0.047387,78.15,73.275,True,True,0.015991,73.275,80.35,300.0,0.0,0.030643
MRK,2024-07-30,-0.037147,3.1739,BEARISH,121.8504,1,5.0,119.62,115.19,0.037034,0.020983,0.0474,122.13,113.95,True,True,0.013877,113.95,123.18,100.0,0.0,0.037147
MRNA,2024-08-01,-0.167492,5.8611,BEARISH,96.8656,0,0.0,94.91,94.165,0.00785,0.083131,0.012802,102.8,93.695,True,True,0.083131,93.695,102.8,380.0,25.0,0.167492
MRNA,2024-08-02,-0.032018,6.1607,BEARISH,88.6857,22,110.0,88.52,86.605,0.021634,0.008303,0.045978,89.255,84.45,True,True,0.008303,84.45,91.34,370.0,30.0,0.032018
MRNA,2024-11-15,-0.032185,3.0471,NEUTRAL,37.2711,10,50.0,37.12,36.83,0.007812,0.009968,0.034483,37.49,35.84,True,True,0.004849,35.84,38.635,180.0,0.0,0.032185
MRNA,2025-02-27,-0.034057,2.3482,BEARISH,31.5357,2,10.0,31.25,31.065,0.00592,0.05248,0.008,32.89,31.0,True,True,0.05248,31.0,32.89,375.0,245.0,0.034057
MRNA,2025-11-03,-0.024853,1.6454,NEUTRAL,25.8269,5,25.0,25.7,24.9,0.031128,0.009339,0.037354,25.94,24.74,True,True,0.007782,24.74,26.53,370.0,5.0,0.024853
MRNA,2025-11-13,-0.02508,1.6932,BEARISH,25.3677,26,130.0,25.31,24.955,0.014026,0.018175,0.019953,25.77,24.805,True,True,0.018175,24.805,26.17,380.0,40.0,0.02508
MRVL,2025-01-27,-0.132027,5.9146,NEUTRAL,105.2541,9,45.0,105.01,100.12,0.046567,0.014665,0.052281,106.55,99.52,True,True,0.014665,99.52,108.09,270.0,25.0,0.132027
MS,2024-08-02,-0.032822,2.9246,BEARISH,97.2501,10,50.0,97.21,95.85,0.01399,0.001337,0.021911,97.34,95.08,True,True,0.001132,95.08,98.59,275.0,5.0,0.032822
MS,2025-03-04,-0.026746,4.2018,BEARISH,123.8593,2,10.0,123.36,121.68,0.013619,0.010741,0.033033,124.685,119.285,True,False,-0.000567,119.285,125.54,115.0,0.0,0.026746
MS,2025-04-04,-0.046882,4.9632,BEARISH,100.8847,0,0.0,100.825,99.83,0.009869,0.020283,0.03397,102.87,97.4,True,True,0.011951,97.4,102.87,80.0,0.0,0.046882
MSFT,2024-10-31,-0.042514,8.3089,BEARISH,411.9764,0,0.0,410.195,406.37,0.009325,0.014517,0.009471,416.15,406.31,True,True,0.009861,406.31,416.15,80.0,0.0,0.042514
MU,2024-02-13,-0.03721,2.2811,BEARISH,81.6276,51,255.0,81.62,81.515,0.001286,0.001593,0.010414,81.75,80.77,True,True,0.000674,80.77,82.935,350.0,105.0,0.03721
MU,2024-06-27,-0.043234,6.3771,BEARISH,133.7691,15,75.0,133.55,132.06,0.011157,0.008648,0.018195,134.705,131.12,True,True,0.006664,131.12,137.32,165.0,15.0,0.043234
MU,2025-01-27,-0.080547,5.7871,NEUTRAL,92.5451,18,90.0,92.24,91.105,0.012305,0.006234,0.042064,92.815,88.36,True,True,0.005746,88.36,96.09,260.0,5.0,0.080547
MU,2026-02-04,-0.021629,28.6189,BEARISH,399.0574,9,45.0,394.26,379.53,0.037361,0.016208,0.07632,400.65,364.17,True,True,0.011997,364.17,411.9,260.0,0.0,0.021629
NCLH,2025-10-28,-0.031689,0.8043,BEARISH,22.4433,6,30.0,22.44,22.37,0.003119,0.005793,0.011809,22.57,22.175,True,True,0.005793,22.175,22.88,160.0,0.0,0.031689
NCLH,2025-11-04,-0.082544,0.8993,NEUTRAL,19.9803,3,15.0,19.815,18.78,0.052233,0.024476,0.059803,20.3,18.63,True,True,0.003785,18.63,20.73,270.0,0.0,0.082544
NET,2024-03-05,-0.024383,4.1532,NEUTRAL,96.7687,3,15.0,96.46,96.03,0.004458,0.017417,0.026902,98.14,93.865,True,True,0.014825,93.865,99.055,65.0,0.0,0.024383
NET,2025-04-03,-0.055207,6.1357,BEARISH,110.4957,3,15.0,109.72,107.32,0.021874,0.011575,0.039646,110.99,105.37,True,True,0.011575,105.37,113.02,95.0,0.0,0.055207
NET,2025-04-04,-0.054976,6.8829,NEUTRAL,98.6669,4,20.0,98.515,98.485,0.000305,0.026849,0.04375,101.16,94.205,True,True,0.015987,94.205,102.5,80.0,0.0,0.054976
NET,2025-11-04,-0.031172,9.5543,BEARISH,236.4283,33,165.0,235.975,233.11,0.012141,0.005827,0.017396,237.35,231.87,True,True,0.005827,231.87,245.6,320.0,30.0,0.031172
NFLX,2024-04-19,-0.070626,18.0557,NEUTRAL,560.2677,2,10.0,559.82,555.23,0.008199,0.03368,0.013335,578.675,552.355,True,True,0.03368,552.355,578.675,330.0,25.0,0.070626
NFLX,2025-07-18,-0.028167,31.2204,BEARISH,1227.5119,0,0.0,1217.49,1208.91,0.007047,0.01931,0.013125,1241.0,1201.51,True,True,0.005823,1201.51,1241.0,80.0,0.0,0.028167
NFLX,2025-10-22,-0.079397,33.3732,NEUTRAL,1129.5707,10,50.0,1126.9,1116.63,0.009113,0.00583,0.012503,1133.47,1112.81,True,True,0.002671,1112.81,1156.51,225.0,15.0,0.079397
NIO,2024-01-30,-0.021969,0.4107,NEUTRAL,5.8457,61,305.0,5.83,5.79,0.006861,0.004288,0.006861,5.855,5.79,True,True,0.004288,5.79,6.035,385.0,0.0,0.021969
NIO,2024-02-13,-0.040263,0.3118,NEUTRAL,5.7153,56,280.0,5.71,5.7,0.001751,0.000876,0.010508,5.715,5.65,True,True,0.000876,5.65,5.87,355.0,0.0,0.040263
NIO,2024-02-23,-0.030796,0.32,BEARISH,5.537,2,10.0,5.5,5.405,0.017273,0.007273,0.023636,5.54,5.37,True,True,0.005455,5.37,5.68,60.0,0.0,0.030796
NIO,2024-03-04,-0.033766,0.3325,BEARISH,5.447,1,5.0,5.395,5.35,0.008341,0.016682,0.026877,5.485,5.25,True,True,0.009268,5.25,5.61,260.0,0.0,0.033766
NIO,2024-05-23,-0.026718,0.3839,BEARISH,4.9464,1,5.0,4.88,4.8,0.016393,0.021516,0.034836,4.985,4.71,True,True,0.008197,4.71,5.1,275.0,0.0,0.026718
NIO,2024-10-14,-0.028846,0.5389,NEUTRAL,5.8444,24,120.0,5.83,5.8,0.005146,0.015437,0.012007,5.92,5.76,True,True,0.015437,5.76,6.17,225.0,0.0,0.028846
NIO,2025-02-11,-0.028868,0.1889,BEARISH,4.1294,30,150.0,4.11,4.045,0.015815,0.006083,0.019465,4.135,4.03,True,True,0.004866,4.03,4.205,385.0,0.0,0.028868
NIO,2025-03-03,-0.029158,0.2718,NEUTRAL,4.3863,17,85.0,4.365,4.25,0.026346,0.014891,0.037801,4.43,4.2,True,True,0.014891,4.2,4.555,355.0,0.0,0.029158
NIO,2025-09-26,-0.02075,0.465,BEARISH,7.129,7,35.0,7.11,7.02,0.012658,0.004219,0.021097,7.14,6.96,True,True,0.000703,6.96,7.36,75.0,0.0,0.02075
NLR,2024-08-01,-0.029084,1.4921,NEUTRAL,76.1831,1,65.0,76.09,75.255,0.010974,0.0,0.012091,76.09,75.17,False,False,-0.002497,75.17,76.78,325.0,0.0,0.029084
NLR,2025-01-27,-0.079614,3.2675,NEUTRAL,86.843,7,40.0,86.78,84.79,0.022932,0.003515,0.027944,87.085,84.355,True,True,0.003515,84.355,88.15,330.0,0.0,0.079614
NLR,2025-04-04,-0.052278,2.0746,NEUTRAL,68.2401,2,30.0,67.88,67.8,0.001179,0.004714,0.02416,68.2,66.24,True,False,-0.00383,66.24,69.07,70.0,0.0,0.052278
NLR,2026-01-30,-0.024469,6.1843,NEUTRAL,152.0163,19,135.0,152.01,148.84,0.020854,0.002105,0.03559,152.33,146.6,False,False,-0.003289,146.6,157.51,250.0,20.0,0.024469
NNE,2024-06-27,-0.153975,4.2007,NEUTRAL,18.5397,4,20.0,18.23,16.41,0.099835,0.046078,0.114098,19.07,16.15,True,True,0.032364,16.15,20.3,205.0,0.0,0.153975
NNE,2024-07-22,-0.065977,3.5918,NEUTRAL,16.6133,15,215.0,16.21,15.805,0.024985,0.0,0.119679,16.21,14.27,False,False,0.0,14.27,18.05,330.0,0.0,0.065977
NNE,2024-08-01,-0.02466,2.5646,NEUTRAL,10.4441,9,65.0,10.42,9.79,0.060461,0.022073,0.073896,10.65,9.65,True,True,0.004798,9.65,11.47,315.0,0.0,0.02466
NNE,2024-10-15,-0.021652,2.3696,NEUTRAL,16.2221,9,45.0,16.1,15.48,0.038509,0.040994,0.050932,16.76,15.28,True,True,0.040994,15.28,17.26,340.0,5.0,0.021652
NNE,2024-10-22,-0.060949,3.3161,BEARISH,24.4036,1,5.0,24.06,23.5,0.023275,0.040316,0.060682,25.03,22.6,True,True,0.016625,22.6,25.88,45.0,0.0,0.060949
NNE,2024-10-23,-0.055745,3.5289,NEUTRAL,20.7784,22,115.0,20.74,20.0,0.03568,0.036885,0.060752,21.505,19.48,True,True,0.036885,19.48,24.36,355.0,15.0,0.055745
NNE,2024-11-25,-0.106808,3.77,BEARISH,28.472,2,10.0,27.8,25.9,0.068345,0.042806,0.111871,28.99,24.69,True,True,0.042806,24.69,30.07,300.0,0.0,0.106808
NNE,2025-01-27,-0.190991,5.3682,BEARISH,33.7727,25,125.0,33.58,33.17,0.01221,0.044074,0.05003,35.06,31.9,True,True,0.044074,31.9,37.99,235.0,15.0,0.190991
NNE,2025-08-18,-0.060407,2.3857,BEARISH,32.7207,0,0.0,32.61,32.055,0.017019,0.049678,0.031279,34.23,31.59,True,False,-0.00322,31.59,34.23,15.0,95.0,0.060407
NNE,2025-10-08,-0.087653,4.9104,NEUTRAL,49.6109,15,75.0,49.45,47.02,0.049141,0.017998,0.049545,50.34,47.0,True,True,0.017998,47.0,52.97,385.0,30.0,0.087653
NNE,2025-11-13,-0.020257,3.5546,NEUTRAL,34.3681,8,50.0,33.94,33.635,0.008986,0.01591,0.022098,34.48,33.19,True,True,0.00442,33.19,35.79,110.0,0.0,0.020257
NNE,2026-02-10,-0.022257,2.6936,NEUTRAL,26.8176,35,225.0,26.745,26.44,0.011404,0.0,0.020004,26.745,26.21,False,False,-0.005235,26.21,28.41,260.0,5.0,0.022257
NRG,2024-07-15,-0.023786,2.1275,BEARISH,77.129,2,10.0,77.065,75.4,0.021605,0.008759,0.030948,77.74,74.68,True,True,0.008759,74.68,77.98,375.0,0.0,0.023786
NRG,2025-01-27,-0.080162,5.0207,BEARISH,101.3217,1,5.0,100.81,97.42,0.033628,0.005009,0.059518,101.315,94.81,True,True,0.003174,94.81,104.35,205.0,0.0,0.080162
NRG,2025-04-04,-0.023849,4.57,NEUTRAL,88.627,1,5.0,88.14,83.65,0.050942,0.011232,0.069435,89.13,82.02,False,False,-0.003744,82.02,90.455,315.0,0.0,0.023849
NRG,2025-08-06,-0.035038,7.4114,BEARISH,163.1054,0,0.0,157.11,148.51,0.054739,0.05703,0.076475,166.07,145.095,True,True,0.0014,145.095,166.07,145.0,0.0,0.035038
NVO,2024-08-02,-0.020225,3.6993,NEUTRAL,128.3503,7,35.0,127.97,127.49,0.003751,0.004767,0.008518,128.58,126.88,True,True,0.001875,126.88,130.12,270.0,0.0,0.020225
NVO,2024-08-07,-0.058019,4.0307,NEUTRAL,120.9677,13,65.0,120.86,119.19,0.013818,0.009929,0.016879,122.06,118.82,True,True,0.009929,118.82,123.565,155.0,30.0,0.058019
NVO,2025-06-25,-0.028422,2.6104,NEUTRAL,67.6659,12,60.0,67.63,67.38,0.003697,0.007393,0.01109,68.13,66.88,True,True,0.007393,66.88,68.855,240.0,5.0,0.028422
NVO,2025-07-31,-0.022085,3.125,NEUTRAL,47.68,55,275.0,47.54,47.105,0.00915,0.005259,0.010202,47.79,47.055,True,True,0.005259,47.055,49.29,375.0,5.0,0.022085
OIH,2024-08-02,-0.02701,8.9464,BEARISH,310.5414,7,40.0,310.445,306.59,0.012418,0.005701,0.021211,312.215,303.86,False,False,-0.001288,303.86,314.205,280.0,10.0,0.02701
OIH,2025-04-03,-0.062441,6.9032,BEARISH,247.2387,3,20.0,245.65,236.81,0.035986,0.005211,0.040179,246.93,235.78,True,True,8.1e-05,235.78,250.11,375.0,10.0,0.062441
OIH,2025-04-04,-0.048858,8.8539,NEUTRAL,221.6984,1,5.0,219.35,207.89,0.052245,0.013312,0.066469,222.27,204.77,True,True,0.000957,204.77,225.24,330.0,0.0,0.048858
OKLO,2024-05-10,-0.143798,2.1714,BEARISH,14.7314,0,0.0,14.36,8.12,0.43454,0.086351,0.456825,15.6,7.8,True,True,0.031337,7.8,15.6,385.0,0.0,0.143798
OKLO,2025-04-21,-0.022055,2.535,BEARISH,20.491,15,75.0,20.485,20.43,0.002685,0.00659,0.029046,20.62,19.89,True,True,0.005126,19.89,21.62,235.0,0.0,0.022055
OPEN,2024-02-05,-0.030043,0.2832,BEARISH,3.2767,2,10.0,3.27,3.21,0.018349,0.018349,0.030581,3.33,3.17,True,True,0.018349,3.17,3.39,70.0,0.0,0.030043
OPEN,2024-03-05,-0.024793,0.2243,BEARISH,2.8603,3,15.0,2.825,2.78,0.015929,0.026549,0.021239,2.9,2.765,True,True,0.026549,2.765,2.97,100.0,0.0,0.024793
OPEN,2024-10-17,-0.022901,0.1214,BEARISH,1.8714,1,5.0,1.87,1.815,0.029412,0.013369,0.029412,1.895,1.815,True,True,0.013369,1.815,1.92,360.0,0.0,0.022901
OPEN,2025-03-11,-0.024896,0.1239,BEARISH,1.1254,6,30.0,1.11,1.105,0.004505,0.031532,0.036036,1.145,1.07,True,True,0.013514,1.07,1.185,245.0,5.0,0.024896
OPEN,2025-03-31,-0.048458,0.0839,NEUTRAL,1.0464,28,160.0,1.04,1.01,0.028846,0.014423,0.028846,1.055,1.01,True,True,0.014423,1.01,1.105,375.0,40.0,0.048458
OPEN,2025-06-09,-0.094437,0.0506,NEUTRAL,0.5935,25,125.0,0.5921,0.5676,0.041378,0.01824,0.050498,0.6029,0.5622,True,True,0.01824,0.5622,0.6588,385.0,45.0,0.094437
ORCL,2024-05-30,-0.028506,2.4264,NEUTRAL,119.1644,4,20.0,119.09,117.14,0.016374,0.00571,0.017214,119.77,117.04,True,True,0.00571,117.04,121.31,385.0,0.0,0.028506
ORCL,2024-10-31,-0.025036,2.8214,NEUTRAL,169.0514,7,35.0,168.95,167.89,0.006274,0.003255,0.008938,169.5,167.44,True,True,0.001687,167.44,170.81,315.0,10.0,0.025036
ORCL,2025-03-06,-0.030547,7.0971,NEUTRAL,153.7811,30,150.0,153.53,150.94,0.01687,0.004494,0.024034,154.22,149.84,True,True,0.001628,149.84,157.02,300.0,45.0,0.030547
ORCL,2025-10-17,-0.030216,14.1043,BEARISH,297.9783,0,0.0,297.82,291.24,0.022094,0.019475,0.034266,303.62,287.615,True,True,0.006883,287.615,303.62,120.0,0.0,0.030216
ORCL,2025-10-30,-0.023476,12.8475,BEARISH,263.571,16,80.0,263.17,256.755,0.024376,0.003724,0.026048,264.15,256.315,False,False,-0.000418,256.315,269.67,385.0,25.0,0.023476
OSCR,2024-03-05,-0.02575,0.9225,BEARISH,14.576,11,55.0,14.51,13.91,0.041351,0.00448,0.044797,14.575,13.86,True,True,0.000689,13.86,14.945,385.0,0.0,0.02575
OSCR,2024-11-06,-0.093784,1.2614,NEUTRAL,16.1154,3,15.0,16.015,15.57,0.027786,0.040899,0.04808,16.67,15.245,True,True,0.037777,15.245,17.41,365.0,0.0,0.093784
OSCR,2024-11-07,-0.080604,1.3636,BEARISH,13.7696,0,0.0,13.705,13.63,0.005472,0.07625,0.018606,14.75,13.45,True,True,0.057278,13.45,14.75,300.0,0.0,0.080604
OSCR,2025-03-13,-0.045775,1.2032,BEARISH,13.0687,4,20.0,12.98,12.87,0.008475,0.023883,0.017334,13.29,12.755,True,True,0.023883,12.755,13.55,380.0,0.0,0.045775
OSCR,2025-07-02,-0.134051,1.8875,NEUTRAL,16.945,51,255.0,16.83,16.62,0.012478,0.015449,0.031491,17.09,16.3,True,True,0.015449,16.3,18.15,370.0,25.0,0.134051
OSCR,2025-11-10,-0.089064,1.3739,BEARISH,15.6104,0,0.0,15.45,14.61,0.054369,0.045955,0.061489,16.16,14.5,True,True,0.025243,14.5,16.16,380.0,0.0,0.089064
OXY,2024-10-15,-0.028932,1.5229,BEARISH,51.7509,59,295.0,51.745,51.57,0.003382,0.002802,0.004058,51.89,51.535,True,True,0.002802,51.535,52.47,385.0,0.0,0.028932
OXY,2025-05-05,-0.021686,1.2682,BEARISH,39.1927,2,10.0,39.1,38.83,0.006905,0.009079,0.008824,39.455,38.755,True,True,0.000128,38.755,39.7,20.0,0.0,0.021686
PALL,2024-09-18,-0.029573,2.5346,BEARISH,98.0861,3,45.0,97.75,96.52,0.012583,0.016368,0.012583,99.35,96.52,True,True,0.016368,96.52,99.35,365.0,260.0,0.029573
PALL,2025-04-03,-0.034952,1.3332,NEUTRAL,85.3367,6,165.0,85.29,84.6,0.00809,0.001407,0.008559,85.41,84.56,True,True,0.001407,84.56,86.42,345.0,55.0,0.034952
PALL,2025-10-17,-0.046551,6.0732,BEARISH,138.2807,1,5.0,138.13,132.82,0.038442,0.013321,0.039094,139.97,132.73,True,True,0.013321,132.73,140.71,345.0,0.0,0.046551
PALL,2025-12-24,-0.055969,5.4629,NEUTRAL,157.6299,2,10.0,156.475,156.47,3.2e-05,0.006423,0.021377,157.48,153.13,True,False,-0.001502,153.13,159.815,120.0,0.0,0.055969
PALL,2026-01-30,-0.090974,11.0139,NEUTRAL,161.5644,24,120.0,160.85,153.53,0.045508,0.011191,0.092882,162.65,145.91,True,True,0.009512,145.91,168.4,245.0,20.0,0.090974
PANW,2024-02-21,-0.249768,17.3821,NEUTRAL,267.8271,19,95.0,267.68,261.81,0.021929,0.012366,0.028168,270.99,260.14,True,True,0.012366,260.14,275.855,335.0,5.0,0.249768
PATH,2024-02-20,-0.020654,1.32,NEUTRAL,23.892,2,10.0,23.84,23.825,0.000629,0.006711,0.021812,24.0,23.32,True,True,0.003146,23.32,24.42,65.0,0.0,0.020654
PATH,2024-03-05,-0.022203,0.9607,NEUTRAL,22.7357,9,45.0,22.58,22.43,0.006643,0.0155,0.019043,22.93,22.15,True,True,0.002879,22.15,23.39,100.0,0.0,0.022203
PATH,2025-10-22,-0.037151,1.3264,BEARISH,15.1494,12,60.0,15.105,15.04,0.004303,0.010593,0.026481,15.265,14.705,True,True,0.010593,14.705,15.7,260.0,0.0,0.037151
PATH,2025-11-04,-0.05356,1.1036,BEARISH,14.5786,19,95.0,14.575,14.265,0.021269,0.001715,0.028816,14.6,14.155,False,False,0.0,14.155,15.11,330.0,0.0,0.05356
PATH,2026-02-23,-0.022685,0.7221,BEARISH,10.2661,2,10.0,10.24,10.17,0.006836,0.014648,0.019531,10.39,10.04,True,True,0.014648,10.04,10.56,310.0,0.0,0.022685
PBW,2024-11-12,-0.030538,0.5739,NEUTRAL,19.7704,4,40.0,19.77,19.74,0.001517,0.0,0.007587,19.77,19.62,False,False,-0.000506,19.62,20.02,150.0,5.0,0.030538
PBW,2025-01-27,-0.021889,0.7218,BEARISH,19.5963,13,115.0,19.55,19.49,0.003069,0.0,0.008696,19.55,19.38,False,False,-0.003069,19.38,20.0,340.0,15.0,0.021889
PBW,2025-03-28,-0.021021,0.4232,NEUTRAL,16.1307,4,40.0,16.12,16.0,0.007444,0.002481,0.012407,16.16,15.92,True,True,0.000931,15.92,16.3,225.0,0.0,0.021021
PBW,2025-04-03,-0.044972,0.4618,NEUTRAL,15.1053,1,70.0,15.02,14.99,0.001997,0.00466,0.001997,15.09,14.99,True,True,0.00466,14.99,15.29,300.0,0.0,0.044972
PBW,2026-02-05,-0.021604,1.3268,BEARISH,32.5293,8,40.0,32.47,31.97,0.015399,0.009085,0.019095,32.765,31.85,True,True,0.009085,31.85,33.32,380.0,15.0,0.021604
PDD,2024-01-29,-0.032642,5.3743,BEARISH,134.9153,0,0.0,131.65,130.1,0.011774,0.041132,0.024687,137.065,128.4,True,True,0.019066,128.4,137.065,95.0,0.0,0.032642
PDD,2024-10-14,-0.02895,8.5775,BEARISH,137.109,32,160.0,136.87,136.05,0.005991,0.005845,0.013663,137.67,135.0,False,False,-0.00084,135.0,142.345,225.0,20.0,0.02895
PDD,2025-02-24,-0.046946,6.1918,BEARISH,122.6783,1,5.0,121.545,119.74,0.01485,0.011148,0.025999,122.9,118.385,True,True,0.006047,118.385,125.2,375.0,0.0,0.046946
PDD,2025-05-28,-0.024331,5.555,BEARISH,98.228,55,275.0,98.11,97.83,0.002854,0.005453,0.006319,98.645,97.49,True,True,0.00051,97.49,100.535,315.0,0.0,0.024331
PENN,2024-02-15,-0.095461,1.1225,BEARISH,19.876,15,75.0,19.72,19.385,0.016988,0.005325,0.041582,19.825,18.9,True,True,0.001775,18.9,20.44,370.0,45.0,0.095461
PL,2024-02-13,-0.075,0.1154,NEUTRAL,2.1739,38,325.0,2.17,2.16,0.004608,0.0,0.006912,2.17,2.155,False,False,0.0,2.155,2.27,355.0,30.0,0.075
PL,2024-04-01,-0.03937,0.1096,BEARISH,2.3961,1,5.0,2.345,2.24,0.044776,0.021322,0.049041,2.395,2.23,True,True,0.021322,2.23,2.44,355.0,0.0,0.03937
PL,2024-05-10,-0.028708,0.0886,NEUTRAL,1.9946,6,205.0,1.99,1.93,0.030151,0.0,0.030151,1.99,1.93,False,False,-0.005025,1.93,2.045,365.0,10.0,0.028708
PL,2024-08-01,-0.023529,0.1518,BEARISH,2.4293,6,35.0,2.42,2.295,0.051653,0.0,0.070248,2.42,2.25,False,False,-0.002066,2.25,2.49,345.0,0.0,0.023529
