ticker,date,direction,gap_bucket,candle_tier,win,eod_return,hod_pct,lod_pct,hod_atr,lod_atr,reverse_ft_minutes,cs_bar1,cs_at_ft,cs_prior,cs_slope_raw,ts_slope,ts_level_at_ft,ft_bar_number,ft_bar_candle
RKT,2025-05-05,GAP_DN,2-5%,BULLISH,0,-0.028921,0.008554,0.029328,0.1584,0.5431,235.0,31.02,-48.19,42.98,-91.17,TS_FALLING,BEARISH,47,BEARISH
RKT,2025-05-09,GAP_DN,2-5%,BULLISH,0,-0.025439,0.057895,0.027632,1.0132,0.4836,375.0,-100.0,-100.0,-100.0,0.0,TS_FLAT,BEARISH,75,BEARISH
ROKU,2024-01-24 05:00:00+00:00,GAP_UP,2-5%,MAX_BULLISH,1,0.060049,0.009484,0.060209,0.2395,1.5204,20.0,84.25,46.66,,,UNKNOWN,BULLISH,4,BEARISH
ROKU,2024-05-15 04:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.023373,0.004235,0.034667,0.0896,0.7333,20.0,55.66,28.54,,,UNKNOWN,NEUTRAL,4,BEARISH
ROKU,2024-09-05 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.000976,0.026191,0.017186,0.573,0.376,25.0,60.88,100.0,60.88,39.12,TS_RISING,BULLISH,5,BULLISH
ROKU,2024-09-11 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.028507,0.028726,0.018174,0.5682,0.3595,290.0,72.34,100.0,100.0,0.0,TS_FLAT,BULLISH,57,BULLISH
ROKU,2025-01-07 05:00:00+00:00,GAP_UP,5-8%,BULLISH,1,0.073672,0.005046,0.086613,0.1188,2.0395,25.0,-35.46,4.66,-35.46,40.11,TS_RISING,NEUTRAL,5,BEARISH
ROKU,2025-02-10 05:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.026261,0.054135,0.026837,1.3156,0.6522,375.0,69.12,-100.0,-100.0,0.0,TS_FLAT,BEARISH,75,BEARISH
ROKU,2025-02-14 05:00:00+00:00,GAP_UP,12%+,MAX_BULLISH,1,0.013252,0.045536,0.040454,0.9668,0.8589,5.0,100.0,100.0,,,UNKNOWN,BULLISH,1,BEARISH
ROKU,2025-09-08 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.015018,0.021301,0.014456,0.6774,0.4597,175.0,38.08,100.0,100.0,0.0,TS_FLAT,BULLISH,34,BEARISH
ROKU,2026-01-05 05:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.02553,0.03711,0.00456,1.1379,0.1398,120.0,100.0,100.0,100.0,0.0,TS_FLAT,BULLISH,24,BULLISH
ROKU,2025-02-03,GAP_DN,2-5%,MAX_BEARISH,0,-0.013471,0.025321,0.014345,0.5866,0.3323,55.0,-100.0,-94.02,-100.0,5.98,TS_FLAT,BEARISH,11,NEUTRAL
ROKU,2025-09-02,GAP_DN,2-5%,BEARISH,1,0.019566,0.021906,0.010953,0.7169,0.3584,15.0,-37.78,-81.63,,,UNKNOWN,BEARISH,3,BULLISH
RR,2024-05-09 04:00:00+00:00,GAP_UP,5-8%,BULLISH,1,0.014599,0.065693,0.021898,1.4566,0.4855,180.0,,,,,UNKNOWN,UNKNOWN,7,NEUTRAL
RR,2024-06-10 04:00:00+00:00,GAP_UP,8-12%,BEARISH,1,0.040146,0.032847,0.058394,0.7241,1.2874,35.0,81.92,74.23,,,UNKNOWN,BULLISH,4,NEUTRAL
RR,2024-08-26 04:00:00+00:00,GAP_UP,12%+,MAX_BULLISH,1,0.052023,0.17341,0.121387,1.206,0.8442,30.0,100.0,56.15,100.0,-43.85,TS_FALLING,BULLISH,6,BEARISH
RR,2024-12-13 05:00:00+00:00,GAP_UP,5-8%,MAX_BEARISH,0,-0.081888,0.081888,0.043665,0.5613,0.2993,360.0,-100.0,20.6,-57.82,78.42,TS_RISING,NEUTRAL,14,NEUTRAL
RR,2024-12-16 05:00:00+00:00,GAP_UP,8-12%,BEARISH,0,-0.045033,0.141995,0.049343,1.0403,0.3615,75.0,100.0,100.0,100.0,0.0,TS_FLAT,BULLISH,14,NEUTRAL
RR,2024-12-27 05:00:00+00:00,GAP_UP,8-12%,MAX_BEARISH,0,0.0,0.211073,0.121107,1.4339,0.8227,15.0,-98.1,-59.26,,,UNKNOWN,BEARISH,3,BULLISH
RR,2025-05-16 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.144124,0.150776,0.011086,1.7153,0.1261,30.0,97.01,96.54,84.49,12.05,TS_RISING,BULLISH,6,BULLISH
RR,2025-05-20 04:00:00+00:00,GAP_UP,2-5%,BEARISH,1,0.010571,0.059197,0.02537,0.649,0.2781,40.0,-32.22,27.88,-33.18,61.06,TS_RISING,NEUTRAL,7,BULLISH
RR,2025-06-06 04:00:00+00:00,GAP_UP,2-5%,BEARISH,1,0.010504,0.05042,0.027311,0.4205,0.2278,260.0,5.31,78.42,-29.94,108.36,TS_RISING,BULLISH,44,BULLISH
RR,2025-06-24 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.045455,0.05615,0.018717,0.6562,0.2188,70.0,100.0,100.0,100.0,0.0,TS_FLAT,BULLISH,13,NEUTRAL
RR,2025-06-26 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.037688,0.040201,0.01005,0.5333,0.1333,355.0,100.0,56.21,-30.68,86.89,TS_RISING,BULLISH,50,BULLISH
RR,2025-08-25 04:00:00+00:00,GAP_UP,5-8%,BEARISH,0,-0.091533,0.171625,0.048055,2.1739,0.6087,25.0,33.8,38.35,33.8,4.56,TS_FLAT,NEUTRAL,5,BULLISH
RR,2025-08-26 04:00:00+00:00,GAP_UP,5-8%,BEARISH,0,-0.257937,0.281746,0.053571,3.1209,0.5934,190.0,-55.97,22.6,-94.39,116.99,TS_RISING,NEUTRAL,38,BULLISH
RR,2025-08-29 04:00:00+00:00,GAP_UP,8-12%,BEARISH,1,0.105572,0.052786,0.11437,0.5606,1.2147,5.0,100.0,100.0,,,UNKNOWN,BULLISH,1,BULLISH
RR,2025-09-19 04:00:00+00:00,GAP_UP,2-5%,MAX_BULLISH,1,0.049145,0.055556,0.074786,0.6265,0.8434,65.0,92.07,-96.47,-28.37,-68.1,TS_FALLING,BEARISH,13,BEARISH
RR,2026-01-02 05:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.055891,0.064955,0.024169,0.6818,0.2537,115.0,-4.76,100.0,100.0,0.0,TS_FLAT,BULLISH,23,BULLISH
RR,2024-08-02,GAP_DN,2-5%,MAX_BEARISH,1,0.098485,0.113636,0.037879,0.5121,0.1707,385.0,-100.0,52.45,43.9,8.54,TS_FLAT,BULLISH,25,BULLISH
RR,2024-09-04,GAP_DN,5-8%,BULLISH,0,-0.134454,0.016807,0.193277,0.0683,0.7855,20.0,-57.56,-89.92,,,UNKNOWN,BEARISH,4,BEARISH
RR,2024-09-23,GAP_DN,5-8%,MAX_BEARISH,1,0.042857,0.428571,0.056571,1.992,0.2629,65.0,-86.73,8.81,-69.64,78.45,TS_RISING,NEUTRAL,9,BULLISH
RR,2024-10-22,GAP_DN,2-5%,BULLISH,0,-0.050852,0.002005,0.051712,0.0292,0.7521,90.0,-31.11,-100.0,-31.11,-68.89,TS_FALLING,BEARISH,5,NEUTRAL
RR,2024-10-23,GAP_DN,2-5%,MAX_BEARISH,0,-0.027756,0.034969,0.043908,0.4656,0.5846,95.0,-100.0,-53.63,-100.0,46.37,TS_RISING,BEARISH,6,NEUTRAL
RR,2024-10-29,GAP_DN,2-5%,BEARISH,1,0.025125,0.036091,0.024708,0.5485,0.3755,270.0,100.0,100.0,100.0,0.0,TS_FLAT,BULLISH,8,NEUTRAL
RR,2024-12-05,GAP_DN,2-5%,MAX_BULLISH,0,-0.040467,0.092996,0.049287,1.0422,0.5523,345.0,95.13,-100.0,-34.73,-65.27,TS_FALLING,BEARISH,26,NEUTRAL
RR,2024-12-10,GAP_DN,5-8%,BEARISH,0,-0.023349,0.184225,0.031728,1.693,0.2916,55.0,-63.28,-33.11,,,UNKNOWN,BEARISH,1,NEUTRAL
RR,2024-12-20,GAP_DN,2-5%,MAX_BEARISH,1,0.146667,0.231111,0.035556,1.1607,0.1786,40.0,-100.0,0.77,-100.0,100.77,TS_RISING,NEUTRAL,8,BULLISH
RR,2025-01-07,GAP_DN,2-5%,MAX_BEARISH,0,-0.030151,0.153266,0.065327,0.7234,0.3083,105.0,-83.76,23.6,-29.33,52.93,TS_RISING,NEUTRAL,21,BULLISH
RR,2025-02-10,GAP_DN,2-5%,BEARISH,1,0.001672,0.138796,0.043478,0.9113,0.2855,15.0,-29.38,-18.73,,,UNKNOWN,BEARISH,3,BULLISH
RR,2025-02-25,GAP_DN,2-5%,BULLISH,0,-0.047222,0.052778,0.1,0.2654,0.5029,280.0,-41.81,-65.45,1.34,-66.79,TS_FALLING,BEARISH,47,BEARISH
RR,2025-05-15,GAP_DN,8-12%,BULLISH,1,0.002283,0.020548,0.050228,0.24,0.5867,60.0,-100.0,-100.0,-100.0,0.0,TS_FLAT,BEARISH,12,BEARISH
RR,2026-01-12,GAP_DN,2-5%,MAX_BEARISH,1,0.051213,0.114555,0.032345,1.3415,0.3788,15.0,-82.09,-20.0,,,UNKNOWN,BEARISH,3,BULLISH
RTX,2025-07-22,GAP_DN,2-5%,MAX_BEARISH,1,0.029702,0.036429,0.008624,2.2232,0.5263,20.0,-100.0,-100.0,,,UNKNOWN,BEARISH,4,NEUTRAL
RUM,2024-02-01 05:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.029453,0.065919,0.098177,0.5641,0.8401,50.0,16.76,-53.96,15.01,-68.97,TS_FALLING,BEARISH,9,BEARISH
RUM,2024-03-12 04:00:00+00:00,GAP_UP,5-8%,BULLISH,0,-0.114245,0.149506,0.043724,2.2266,0.6512,15.0,64.14,44.45,,,UNKNOWN,BULLISH,3,BEARISH
RUM,2024-03-26 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.106821,0.166023,0.019305,1.9545,0.2273,15.0,57.39,97.86,,,UNKNOWN,BULLISH,1,BULLISH
RUM,2024-07-18 04:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.055361,0.051156,0.074282,0.9249,1.343,55.0,59.96,-37.0,44.56,-81.56,TS_FALLING,BEARISH,9,BEARISH
RUM,2024-10-11 04:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.011029,0.009191,0.018382,0.2851,0.5703,45.0,15.57,27.9,,,UNKNOWN,NEUTRAL,4,NEUTRAL
RUM,2024-10-23 04:00:00+00:00,GAP_UP,5-8%,BULLISH,1,0.093851,0.029126,0.105178,0.5,1.8056,5.0,23.03,3.61,,,UNKNOWN,NEUTRAL,1,BEARISH
RUM,2024-11-25 05:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.084695,0.129272,0.013373,1.3436,0.139,45.0,-19.7,99.26,59.54,39.71,TS_RISING,BULLISH,9,BULLISH
RUM,2025-06-24 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.02786,0.029638,0.007706,0.5121,0.1331,345.0,63.11,100.0,49.89,50.11,TS_RISING,BULLISH,64,NEUTRAL
RUM,2025-10-15 04:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.022005,0.012225,0.033619,0.1914,0.5263,215.0,-38.07,-100.0,-100.0,0.0,TS_FLAT,BEARISH,43,BEARISH
RUM,2024-02-13,GAP_DN,2-5%,BULLISH,0,-0.030942,0.016878,0.048523,0.1559,0.4483,340.0,-78.86,-100.0,-59.68,-40.32,TS_FALLING,BEARISH,46,BEARISH
RUM,2024-04-03,GAP_DN,2-5%,BULLISH,0,-0.065642,0.002793,0.072626,0.0305,0.7939,315.0,56.04,-49.78,-7.72,-42.05,TS_FALLING,BEARISH,43,BEARISH
RUM,2024-11-19,GAP_DN,2-5%,BEARISH,1,0.047882,0.103131,0.016575,1.1169,0.1795,280.0,100.0,100.0,98.46,1.54,TS_FLAT,BULLISH,45,BULLISH
RUM,2024-12-18,GAP_DN,2-5%,BULLISH,0,-0.061869,0.02399,0.07702,0.2936,0.9427,345.0,-38.75,-100.0,-73.94,-26.06,TS_FALLING,BEARISH,50,BEARISH
RUM,2025-02-28,GAP_DN,2-5%,MAX_BEARISH,1,0.036171,0.06956,0.017251,0.7998,0.1984,35.0,-100.0,-15.48,-91.54,76.06,TS_RISING,BEARISH,7,NEUTRAL
RUM,2025-04-30,GAP_DN,2-5%,MAX_BEARISH,1,0.020476,0.028402,0.017173,0.5507,0.333,290.0,-34.42,94.79,91.42,3.37,TS_FLAT,BULLISH,58,BEARISH
RUM,2025-10-14,GAP_DN,2-5%,BEARISH,1,0.047059,0.077124,0.013072,1.1262,0.1909,40.0,-63.47,18.55,-100.0,118.55,TS_RISING,NEUTRAL,8,BULLISH
RUM,2026-03-06,GAP_DN,5-8%,BULLISH,0,-0.063931,0.013359,0.104962,0.2101,1.6507,20.0,-61.7,-100.0,,,UNKNOWN,BEARISH,4,BEARISH
RUN,2024-01-24 05:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.08384,0.027721,0.088911,0.3715,1.1916,25.0,37.74,9.53,37.74,-28.21,TS_FALLING,NEUTRAL,5,BEARISH
RUN,2024-01-25 05:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.035714,0.041486,0.051948,0.5244,0.6567,250.0,6.27,100.0,100.0,0.0,TS_FLAT,BULLISH,50,BULLISH
RUN,2024-02-01 05:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.014531,0.05218,0.061427,0.6785,0.7988,85.0,-100.0,-76.49,-36.62,-39.86,TS_FALLING,BEARISH,17,BEARISH
RUN,2024-05-02 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.040875,0.04135,0.033745,0.5994,0.4892,235.0,-19.7,100.0,100.0,0.0,TS_FLAT,BULLISH,46,BULLISH
RUN,2024-05-06 04:00:00+00:00,GAP_UP,2-5%,MAX_BULLISH,1,0.016407,0.002871,0.029122,0.0469,0.4756,45.0,70.12,9.58,49.01,-39.43,TS_FALLING,NEUTRAL,9,BEARISH
RUN,2024-05-09 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.052453,0.053723,0.045262,0.8395,0.7073,330.0,0.44,100.0,100.0,0.0,TS_FLAT,BULLISH,66,BULLISH
RUN,2024-05-14 04:00:00+00:00,GAP_UP,8-12%,BULLISH,1,0.025478,0.056131,0.036624,0.7824,0.5105,210.0,50.74,-29.92,7.21,-37.14,TS_FALLING,BEARISH,42,BEARISH
RUN,2024-06-12 04:00:00+00:00,GAP_UP,8-12%,BULLISH,1,0.012706,0.04892,0.056226,0.6836,0.7857,65.0,30.58,18.76,66.07,-47.32,TS_FALLING,NEUTRAL,13,BEARISH
RUN,2024-09-13 04:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.001039,0.016359,0.025448,0.2984,0.4641,40.0,-21.32,-72.99,-11.1,-61.89,TS_FALLING,BEARISH,8,BEARISH
RUN,2025-01-29 05:00:00+00:00,GAP_UP,2-5%,BEARISH,1,0.012632,0.052105,0.036316,0.6384,0.445,30.0,58.87,100.0,76.37,23.63,TS_RISING,BULLISH,6,BULLISH
RUN,2025-10-01 04:00:00+00:00,GAP_UP,5-8%,MAX_BULLISH,1,0.011581,0.077835,0.033665,1.2096,0.5232,260.0,100.0,-100.0,-100.0,0.0,TS_FLAT,BEARISH,52,BEARISH
RUN,2025-08-25,GAP_DN,2-5%,MAX_BEARISH,1,0.043631,0.044586,0.029936,0.4475,0.3005,385.0,-73.28,79.58,14.36,65.22,TS_RISING,BULLISH,76,BULLISH
SCHW,2024-10-15 04:00:00+00:00,GAP_UP,5-8%,BULLISH,1,0.007926,0.018954,0.014956,0.9411,0.7426,45.0,100.0,100.0,100.0,0.0,TS_FLAT,BULLISH,9,NEUTRAL
SERV,2024-05-15 04:00:00+00:00,GAP_UP,5-8%,BULLISH,1,0.144623,0.012361,0.155748,0.1454,1.8318,25.0,26.76,6.35,,,UNKNOWN,NEUTRAL,2,NEUTRAL
SERV,2024-07-22 04:00:00+00:00,GAP_UP,12%+,MAX_BULLISH,1,0.222913,0.230906,0.297513,2.3326,3.0054,190.0,81.7,-52.95,-30.42,-22.54,TS_FALLING,BEARISH,38,BEARISH
SERV,2024-07-25 04:00:00+00:00,GAP_UP,5-8%,BEARISH,0,-0.329308,0.362239,0.065862,2.0343,0.3699,185.0,-6.85,100.0,100.0,0.0,TS_FLAT,BULLISH,33,BULLISH
SERV,2024-09-24 04:00:00+00:00,GAP_UP,2-5%,BEARISH,1,0.004308,0.046154,0.058462,0.4261,0.5398,270.0,88.42,100.0,85.97,14.03,TS_RISING,BULLISH,43,BULLISH
SERV,2024-10-21 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.062893,0.087002,0.023061,0.8497,0.2252,25.0,-5.15,100.0,-5.15,105.15,TS_RISING,BULLISH,5,BULLISH
SERV,2024-12-16 05:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.123688,0.130435,0.044978,1.0865,0.3747,35.0,27.45,50.9,38.01,12.89,TS_RISING,BULLISH,7,BULLISH
SERV,2024-12-17 05:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.081467,0.141837,0.071081,1.212,0.6074,65.0,-25.88,-5.56,-31.43,25.87,TS_RISING,NEUTRAL,13,BULLISH
SERV,2025-05-14 04:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.024298,0.073434,0.051836,0.9194,0.649,195.0,25.47,-100.0,-51.37,-48.63,TS_FALLING,BEARISH,39,BEARISH
SERV,2025-05-16 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.105906,0.106925,0.021894,1.2337,0.2526,40.0,22.85,100.0,84.75,15.25,TS_RISING,BULLISH,8,BULLISH
SERV,2025-05-27 04:00:00+00:00,GAP_UP,5-8%,BEARISH,0,-0.058581,0.072607,0.053218,0.7554,0.5536,350.0,-2.67,93.15,-6.91,100.06,TS_RISING,BULLISH,69,BULLISH
SERV,2026-01-02 05:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.109236,0.120019,0.018284,1.4785,0.2252,25.0,-45.82,100.0,-45.82,145.82,TS_RISING,BULLISH,5,NEUTRAL
SERV,2026-01-05 05:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.047069,0.065235,0.02147,0.9551,0.3143,50.0,34.74,91.67,81.96,9.71,TS_FLAT,BULLISH,10,NEUTRAL
SERV,2026-01-21 05:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.044388,0.050884,0.114399,0.5685,1.2782,115.0,41.13,-100.0,50.03,-150.03,TS_FALLING,BEARISH,23,BEARISH
SERV,2024-08-02,GAP_DN,8-12%,BULLISH,0,-0.059432,0.062339,0.159561,0.2552,0.6533,305.0,-79.19,-100.0,-100.0,0.0,TS_FLAT,BEARISH,54,BEARISH
SERV,2024-10-09,GAP_DN,2-5%,BEARISH,1,0.082529,0.108789,0.056806,0.9906,0.5173,90.0,-48.52,22.34,-44.03,66.37,TS_RISING,NEUTRAL,14,NEUTRAL
SERV,2025-01-29,GAP_DN,2-5%,BULLISH,0,-0.055425,0.038123,0.07566,0.2429,0.482,210.0,61.19,-84.37,-87.89,3.52,TS_FLAT,BEARISH,42,BEARISH
SHOP,2024-09-09 04:00:00+00:00,GAP_UP,2-5%,MAX_BULLISH,1,0.007576,0.012383,0.020979,0.3927,0.6653,85.0,100.0,60.65,100.0,-39.35,TS_FALLING,BULLISH,17,BEARISH
SHOP,2024-09-19 04:00:00+00:00,GAP_UP,2-5%,MAX_BEARISH,0,-0.017056,0.024809,0.009174,0.7567,0.2798,65.0,-81.6,100.0,42.2,57.8,TS_RISING,BULLISH,13,BULLISH
SHOP,2025-01-13,GAP_DN,2-5%,BULLISH,1,0.007775,0.010251,0.018373,0.2696,0.4832,110.0,4.86,-100.0,-98.49,-1.51,TS_FLAT,BEARISH,22,BEARISH
SHOP,2025-01-27,GAP_DN,2-5%,MAX_BEARISH,1,0.029322,0.038041,0.015427,0.9974,0.4045,25.0,-100.0,-100.0,-100.0,0.0,TS_FLAT,BEARISH,5,BULLISH
SLB,2024-09-19 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.003992,0.016087,0.012917,0.5942,0.4771,110.0,-32.92,100.0,100.0,0.0,TS_FLAT,BULLISH,22,BULLISH
SLB,2025-05-12 04:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.009397,0.018795,0.014511,0.5575,0.4305,145.0,32.26,-72.28,-37.57,-34.71,TS_FALLING,BEARISH,29,BEARISH
SLV,2024-05-17 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.032622,0.033698,0.012009,1.4469,0.5157,195.0,6.96,32.01,33.54,-1.53,TS_FLAT,NEUTRAL,39,BULLISH
SLV,2024-06-20 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.018357,0.021992,0.003272,0.7091,0.1055,50.0,27.42,100.0,97.66,2.34,TS_FLAT,BULLISH,10,BULLISH
SLV,2025-06-05 04:00:00+00:00,GAP_UP,2-5%,MAX_BULLISH,1,0.005364,0.004444,0.016398,0.242,0.8927,120.0,100.0,-37.38,4.83,-42.21,TS_FALLING,BEARISH,24,BEARISH
SLV,2025-12-30 05:00:00+00:00,GAP_UP,2-5%,BEARISH,1,0.001737,0.024023,0.015123,0.5658,0.3562,170.0,100.0,88.62,64.0,24.62,TS_RISING,BULLISH,34,NEUTRAL
SLV,2025-12-29,GAP_DN,5-8%,BULLISH,1,0.008474,0.015039,0.023895,0.3552,0.5643,235.0,-100.0,-98.96,-64.36,-34.61,TS_FALLING,BEARISH,47,BEARISH
SLV,2025-12-31,GAP_DN,2-5%,BULLISH,0,-0.016709,0.020523,0.030289,0.4205,0.6205,305.0,-100.0,-55.19,-12.57,-42.62,TS_FALLING,BEARISH,61,BEARISH
SMCI,2024-01-24 05:00:00+00:00,GAP_UP,2-5%,BEARISH,1,0.008439,0.046371,0.024515,0.6254,0.3306,170.0,42.13,92.47,100.0,-7.53,TS_FLAT,BULLISH,34,BULLISH
SMCI,2024-02-16 05:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.230424,0.033733,0.231421,0.4542,3.1163,20.0,25.68,-57.03,,,UNKNOWN,BEARISH,4,BEARISH
SMCI,2024-02-22 05:00:00+00:00,GAP_UP,12%+,BEARISH,0,-0.131255,0.163074,0.031703,1.425,0.277,110.0,100.0,100.0,100.0,0.0,TS_FLAT,BULLISH,22,BULLISH
SMCI,2024-05-20 04:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.006118,0.014091,0.040215,0.2173,0.6202,60.0,-6.78,-31.82,30.68,-62.5,TS_FALLING,BEARISH,11,NEUTRAL
SMCI,2024-05-23 04:00:00+00:00,GAP_UP,5-8%,BULLISH,1,0.092082,0.042038,0.104037,0.6776,1.677,35.0,51.06,57.15,86.16,-29.01,TS_FALLING,BULLISH,7,BEARISH
SMCI,2024-06-17 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.027292,0.066209,0.038703,1.1716,0.6849,190.0,48.0,100.0,100.0,0.0,TS_FLAT,BULLISH,35,BULLISH
SMCI,2024-07-15 04:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.04491,0.023392,0.060342,0.4236,1.0927,15.0,53.29,45.69,,,UNKNOWN,BULLISH,3,NEUTRAL
SMCI,2025-05-27 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.004104,0.040319,0.014003,0.5381,0.1869,60.0,100.0,100.0,100.0,0.0,TS_FLAT,BULLISH,12,BULLISH
SMCI,2026-01-05 05:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.048719,0.013603,0.051566,0.3356,1.272,25.0,34.26,4.06,34.26,-30.2,TS_FALLING,NEUTRAL,5,BEARISH
SMCI,2024-02-23,GAP_DN,2-5%,BULLISH,0,-0.083301,0.060576,0.120694,0.5255,1.0471,20.0,-21.35,-100.0,,,UNKNOWN,BEARISH,4,BULLISH
SMCI,2025-01-27,GAP_DN,8-12%,BULLISH,0,-0.040369,0.052727,0.063437,0.6393,0.7691,120.0,-100.0,-100.0,-100.0,0.0,TS_FLAT,BEARISH,24,BEARISH
SMCI,2025-05-15,GAP_DN,2-5%,BULLISH,0,-0.001816,0.029966,0.058797,0.4287,0.8412,40.0,-100.0,-100.0,-100.0,0.0,TS_FLAT,BEARISH,8,BEARISH
SMCI,2025-09-25,GAP_DN,2-5%,MAX_BEARISH,1,0.02643,0.047418,0.017657,1.0664,0.3971,130.0,-100.0,56.8,-19.39,76.19,TS_RISING,BULLISH,26,BULLISH
SMH,2024-09-19 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.004315,0.01653,0.006337,0.4835,0.1854,195.0,-11.86,100.0,100.0,0.0,TS_FLAT,BULLISH,39,BULLISH
SMH,2025-05-27 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.010644,0.013573,0.006353,0.545,0.2551,165.0,52.38,100.0,100.0,0.0,TS_FLAT,BULLISH,33,BULLISH
SMH,2025-01-27,GAP_DN,5-8%,BULLISH,0,-0.02755,0.010434,0.042108,0.2967,1.1976,95.0,-47.46,-100.0,-100.0,0.0,TS_FLAT,BEARISH,19,BEARISH
SMH,2025-02-03,GAP_DN,2-5%,MAX_BEARISH,1,0.011009,0.022568,0.004192,0.637,0.1183,55.0,-100.0,-100.0,-100.0,0.0,TS_FLAT,BEARISH,11,NEUTRAL
SMR,2024-05-17 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.003981,0.100318,0.028662,0.9682,0.2766,65.0,100.0,100.0,100.0,0.0,TS_FLAT,BULLISH,13,NEUTRAL
SMR,2024-05-20 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.10916,0.165649,0.006107,1.5205,0.0561,35.0,-89.31,43.11,-89.31,132.43,TS_RISING,BULLISH,5,BULLISH
SMR,2024-05-28 04:00:00+00:00,GAP_UP,12%+,BEARISH,0,-0.078498,0.0876,0.074516,0.8286,0.7048,200.0,61.67,82.28,59.64,22.63,TS_RISING,BULLISH,39,BULLISH
SMR,2024-05-31 04:00:00+00:00,GAP_UP,2-5%,BULLISH,1,0.029967,0.065483,0.107658,0.5521,0.9078,60.0,1.52,-16.59,82.11,-98.69,TS_FALLING,BEARISH,12,BEARISH
SMR,2024-07-03 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.02152,0.049627,0.017128,0.5249,0.1812,115.0,8.0,100.0,100.0,0.0,TS_FLAT,BULLISH,23,BULLISH
SMR,2024-09-20 04:00:00+00:00,GAP_UP,5-8%,MAX_BULLISH,0,-0.050049,0.140334,0.045142,1.6923,0.5444,100.0,76.11,-43.84,90.41,-134.25,TS_FALLING,BEARISH,20,BEARISH
SMR,2025-01-21 05:00:00+00:00,GAP_UP,8-12%,BULLISH,0,-0.072987,0.072987,0.057676,0.7528,0.5949,30.0,-9.99,7.84,-3.98,11.82,TS_RISING,NEUTRAL,6,BEARISH
SMR,2025-06-03 04:00:00+00:00,GAP_UP,8-12%,MAX_BULLISH,1,0.087644,0.048563,0.094253,0.567,1.1004,15.0,100.0,78.56,,,UNKNOWN,BULLISH,3,BEARISH
SMR,2025-09-15 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.034241,0.043363,0.050238,0.5753,0.6665,345.0,17.28,100.0,100.0,0.0,TS_FLAT,BULLISH,69,BULLISH
SMR,2025-09-18 04:00:00+00:00,GAP_UP,2-5%,BEARISH,0,-0.019133,0.092855,0.02609,1.13,0.3175,105.0,66.4,100.0,100.0,0.0,TS_FLAT,BULLISH,21,BULLISH
