ticker,date,direction,gap_pct,abs_gap_pct,gap_bucket,atr,open_price,prev_close,cs_score,candle_tier,session_high,session_low,eod_close,hod_pct,lod_pct,hod_atr,lod_atr,hod_minutes,lod_minutes,hod_timing_bucket,lod_timing_bucket,eod_return,win,std_ft_fired,std_ft_minutes,reverse_ft_fired,reverse_ft_minutes
RDDT,2024-08-12,GAP_DN,-0.024187,0.024187,2-5%,4.3421,51.64,52.92,-5.29,BULLISH,52.96,50.875,52.52,0.025562,0.014814,0.304,0.1762,110.0,15.0,FIRST_2HR,FIRST_30MIN,0.017041,1,False,,False,
RDDT,2024-08-28,GAP_DN,-0.02754,0.02754,2-5%,2.5746,57.38,59.005,-100.0,NEUTRAL,57.79,55.21,56.14,0.007145,0.037818,0.1592,0.8428,5.0,80.0,AT_OPEN,FIRST_2HR,-0.02161,0,False,,False,
RDDT,2024-09-04,GAP_DN,-0.023379,0.023379,2-5%,2.7221,56.185,57.53,-100.0,BULLISH,58.78,56.06,56.99,0.046187,0.002225,0.9533,0.0459,95.0,0.0,FIRST_2HR,AT_OPEN,0.014328,1,True,40.0,False,
RDDT,2024-11-12,GAP_DN,-0.020097,0.020097,2-5%,8.8393,126.77,129.37,-58.07,NEUTRAL,130.39,125.85,127.49,0.028556,0.007257,0.4095,0.1041,50.0,0.0,FIRST_HOUR,AT_OPEN,0.00568,1,False,,False,
RDDT,2024-11-15,GAP_DN,-0.025627,0.025627,2-5%,9.7457,128.51,131.89,-100.0,NEUTRAL,131.2,123.2,124.81,0.020932,0.04132,0.276,0.5449,20.0,245.0,FIRST_30MIN,MID_SESSION,-0.028792,0,False,,False,
RDDT,2024-11-22,GAP_DN,-0.080266,0.080266,8-12%,9.6171,145.41,158.1,-69.6,NEUTRAL,148.95,143.32,146.59,0.024345,0.014373,0.3681,0.2173,25.0,105.0,FIRST_30MIN,FIRST_2HR,0.008115,1,False,,False,
RDDT,2024-12-30,GAP_DN,-0.032569,0.032569,2-5%,11.7414,167.83,173.48,-89.65,NEUTRAL,169.74,162.27,165.56,0.011381,0.033129,0.1627,0.4735,0.0,30.0,AT_OPEN,FIRST_30MIN,-0.013526,0,False,,False,
RDDT,2025-03-17,GAP_DN,-0.036504,0.036504,2-5%,15.2057,123.26,127.93,-61.25,NEUTRAL,141.98,120.0,125.47,0.151874,0.026448,1.2311,0.2144,340.0,65.0,LAST_HOUR,FIRST_2HR,0.01793,1,False,,False,
RDDT,2025-03-18,GAP_DN,-0.03977,0.03977,2-5%,15.7036,120.48,125.47,-54.92,BEARISH,120.48,108.16,110.095,0.0,0.102258,0.0,0.7845,0.0,310.0,AT_OPEN,LAST_HOUR,-0.086197,0,True,15.0,False,
RDDT,2025-03-27,GAP_DN,-0.02397,0.02397,2-5%,12.73,117.27,120.15,-36.76,BEARISH,117.27,110.09,110.39,0.0,0.061226,0.0,0.564,0.0,385.0,AT_OPEN,LAST_HOUR,-0.058668,0,True,10.0,False,
RDDT,2025-03-31,GAP_DN,-0.04987,0.04987,2-5%,10.8832,102.405,107.78,95.22,BEARISH,106.39,97.7,104.88,0.038914,0.045945,0.3662,0.4323,310.0,15.0,LAST_HOUR,FIRST_30MIN,0.024169,1,True,10.0,False,
RDDT,2025-04-02,GAP_DN,-0.029369,0.029369,2-5%,10.11,106.75,109.98,-8.85,BULLISH,113.71,106.49,109.43,0.065199,0.002436,0.6884,0.0257,20.0,0.0,FIRST_30MIN,AT_OPEN,0.025105,1,True,5.0,False,
RDDT,2025-04-03,GAP_DN,-0.093484,0.093484,8-12%,10.5793,99.2,109.43,-100.0,BULLISH,100.39,93.65,96.84,0.011996,0.055948,0.1125,0.5246,0.0,95.0,AT_OPEN,FIRST_2HR,-0.02379,0,False,,True,75.0
RDDT,2025-04-04,GAP_DN,-0.052664,0.052664,5-8%,9.9986,91.74,96.84,-41.72,BEARISH,91.74,82.99,86.8,0.0,0.095378,0.0,0.8751,0.0,75.0,AT_OPEN,FIRST_2HR,-0.053848,0,True,30.0,False,
RDDT,2025-04-07,GAP_DN,-0.070392,0.070392,5-8%,9.9682,80.69,86.8,18.53,BULLISH,96.685,79.8,92.82,0.198228,0.01103,1.6046,0.0893,45.0,0.0,FIRST_HOUR,AT_OPEN,0.150328,1,True,20.0,False,
RDDT,2025-04-10,GAP_DN,-0.062962,0.062962,5-8%,11.8111,103.88,110.86,27.92,BULLISH,107.32,98.9,101.93,0.033115,0.04794,0.2913,0.4216,70.0,375.0,FIRST_2HR,LAST_HOUR,-0.018772,0,False,,False,
RDDT,2025-04-21,GAP_DN,-0.020333,0.020333,2-5%,10.1875,94.195,96.15,34.44,BULLISH,95.09,90.84,94.11,0.009502,0.035618,0.0879,0.3293,0.0,260.0,AT_OPEN,MID_SESSION,-0.000902,0,False,,False,
RDDT,2025-07-21,GAP_DN,-0.020905,0.020905,2-5%,7.3214,145.19,148.29,-17.81,BULLISH,149.66,144.635,146.3,0.030787,0.003823,0.6105,0.0758,230.0,0.0,MID_SESSION,AT_OPEN,0.007645,1,True,15.0,False,
RDDT,2025-11-07,GAP_DN,-0.022389,0.022389,2-5%,14.4243,179.46,183.57,-49.88,NEUTRAL,195.13,173.945,194.73,0.087318,0.030731,1.0864,0.3823,385.0,10.0,LAST_HOUR,FIRST_30MIN,0.085089,1,False,,False,
RDDT,2025-12-09,GAP_DN,-0.02858,0.02858,2-5%,11.9336,230.11,236.88,-67.57,BULLISH,237.325,230.11,236.145,0.031355,0.0,0.6046,0.0,310.0,0.0,LAST_HOUR,AT_OPEN,0.026227,1,True,5.0,False,
RGTI,2024-01-25 05:00:00+00:00,GAP_UP,0.0410958904109588,0.0410958904109588,2-5%,0.08255,1.14,1.095,-17.45,BULLISH,1.145,1.03,1.03,0.004386,0.096491,0.0606,1.3325,0.0,340.0,AT_OPEN,LAST_HOUR,0.096491,1,False,,True,55.0
RGTI,2024-02-01 05:00:00+00:00,GAP_UP,0.0483870967741935,0.0483870967741935,2-5%,0.0971928571428571,1.3,1.24,-100.0,BULLISH,1.37,1.2,1.32,0.053846,0.076923,0.7202,1.0289,30.0,80.0,FIRST_30MIN,FIRST_2HR,-0.015385,0,True,30.0,True,65.0
RGTI,2024-02-06 05:00:00+00:00,GAP_UP,0.025531914893617,0.025531914893617,2-5%,0.1074928571428571,1.205,1.175,-7.34,BEARISH,1.245,1.195,1.24,0.033195,0.008299,0.3721,0.093,125.0,0.0,MID_SESSION,AT_OPEN,-0.029046,0,False,,False,
RGTI,2024-02-08 05:00:00+00:00,GAP_UP,0.026431718061674,0.026431718061674,2-5%,0.1089285714285714,1.165,1.135,-23.27,BEARISH,1.175,1.13,1.16,0.008584,0.030043,0.0918,0.3213,100.0,185.0,FIRST_2HR,MID_SESSION,0.004292,1,False,,False,
RGTI,2024-02-09 05:00:00+00:00,GAP_UP,0.0215517241379311,0.0215517241379311,2-5%,0.1103571428571429,1.185,1.16,100.0,NEUTRAL,1.27,1.18,1.245,0.07173,0.004219,0.7702,0.0453,280.0,100.0,MID_SESSION,FIRST_2HR,-0.050633,0,False,,False,
RGTI,2024-02-12 05:00:00+00:00,GAP_UP,0.0522088353413654,0.0522088353413654,5-8%,0.1260714285714286,1.31,1.245,71.82,BEARISH,1.52,1.3,1.38,0.160305,0.007634,1.6657,0.0793,210.0,0.0,MID_SESSION,AT_OPEN,-0.053435,0,False,,True,10.0
RGTI,2024-02-14 05:00:00+00:00,GAP_UP,0.0756302521008404,0.0756302521008404,5-8%,0.1414285714285715,1.28,1.19,69.92,BEARISH,1.395,1.25,1.305,0.089844,0.023438,0.8131,0.2121,260.0,0.0,MID_SESSION,AT_OPEN,-0.019531,0,False,,True,240.0
RGTI,2024-02-15 05:00:00+00:00,GAP_UP,0.1187739463601532,0.1187739463601532,8-12%,0.1582142857142857,1.46,1.305,100.0,BEARISH,1.515,1.2,1.495,0.037671,0.178082,0.3476,1.6433,370.0,30.0,LAST_HOUR,FIRST_30MIN,-0.023973,0,True,5.0,False,
RGTI,2024-02-16 05:00:00+00:00,GAP_UP,0.0367892976588628,0.0367892976588628,2-5%,0.1710714285714286,1.55,1.495,66.39,NEUTRAL,1.735,1.49,1.685,0.119355,0.03871,1.0814,0.3507,95.0,0.0,FIRST_2HR,AT_OPEN,-0.087097,0,False,,False,
RGTI,2024-02-20 05:00:00+00:00,GAP_UP,0.086053412462908,0.086053412462908,8-12%,0.1792857142857143,1.83,1.685,-9.92,BEARISH,1.83,1.52,1.635,0.0,0.169399,0.0,1.7291,0.0,60.0,AT_OPEN,FIRST_HOUR,0.106557,1,True,0.0,False,
RGTI,2024-02-22 05:00:00+00:00,GAP_UP,0.0491803278688525,0.0491803278688525,2-5%,0.1775,1.6,1.525,100.0,BEARISH,1.69,1.58,1.6,0.05625,0.0125,0.507,0.1127,15.0,220.0,FIRST_30MIN,MID_SESSION,0.0,0,False,,True,15.0
RGTI,2024-02-27 05:00:00+00:00,GAP_UP,0.0216216216216215,0.0216216216216215,2-5%,0.2039285714285714,1.89,1.85,12.91,NEUTRAL,1.96,1.75,1.825,0.037037,0.074074,0.3433,0.6865,0.0,210.0,AT_OPEN,MID_SESSION,0.034392,1,False,,False,
RGTI,2024-02-29 05:00:00+00:00,GAP_UP,0.0423940149625935,0.0423940149625935,2-5%,0.2410714285714285,2.09,2.005,14.6,BULLISH,2.19,1.85,1.875,0.047847,0.114833,0.4148,0.9956,5.0,360.0,AT_OPEN,LAST_HOUR,0.102871,1,False,,True,40.0
RGTI,2024-03-01 05:00:00+00:00,GAP_UP,0.0559999999999999,0.0559999999999999,5-8%,0.2510714285714285,1.98,1.875,11.59,BEARISH,1.98,1.73,1.86,0.0,0.126263,0.0,0.9957,0.0,15.0,AT_OPEN,FIRST_30MIN,0.060606,1,True,5.0,False,
RGTI,2024-03-04 05:00:00+00:00,GAP_UP,0.0268817204301074,0.0268817204301074,2-5%,0.2532142857142857,1.91,1.86,63.7,BULLISH,1.97,1.665,1.685,0.031414,0.128272,0.237,0.9676,5.0,305.0,AT_OPEN,LAST_HOUR,0.117801,1,False,,True,30.0
RGTI,2024-03-06 05:00:00+00:00,GAP_UP,0.0512820512820511,0.0512820512820511,5-8%,0.2557142857142856,1.64,1.56,100.0,MAX_BULLISH,1.83,1.64,1.77,0.115854,0.0,0.743,0.0,230.0,0.0,MID_SESSION,AT_OPEN,-0.079268,0,True,55.0,False,
RGTI,2024-03-07 05:00:00+00:00,GAP_UP,0.0282485875706214,0.0282485875706214,2-5%,0.2578571428571428,1.82,1.77,80.36,NEUTRAL,2.115,1.79,2.065,0.162088,0.016484,1.144,0.1163,230.0,0.0,MID_SESSION,AT_OPEN,-0.134615,0,False,,False,
RGTI,2024-03-08 05:00:00+00:00,GAP_UP,0.0605326876513317,0.0605326876513317,5-8%,0.2710714285714286,2.19,2.065,17.51,BULLISH,2.35,1.92,1.965,0.073059,0.123288,0.5903,0.996,5.0,245.0,AT_OPEN,MID_SESSION,0.10274,1,True,10.0,True,80.0
RGTI,2024-03-11 04:00:00+00:00,GAP_UP,0.0229007633587784,0.0229007633587784,2-5%,0.265,2.01,1.965,21.53,BEARISH,2.085,1.86,1.865,0.037313,0.074627,0.283,0.566,70.0,365.0,FIRST_2HR,LAST_HOUR,0.072139,1,True,245.0,False,
RGTI,2024-03-12 04:00:00+00:00,GAP_UP,0.0563002680965147,0.0563002680965147,5-8%,0.2764285714285714,1.97,1.865,62.58,NEUTRAL,2.21,1.875,2.21,0.121827,0.048223,0.8682,0.3437,230.0,15.0,MID_SESSION,FIRST_30MIN,-0.121827,0,False,,False,
RGTI,2024-03-14 04:00:00+00:00,GAP_UP,0.0394088669950739,0.0394088669950739,2-5%,0.285,2.11,2.03,26.83,NEUTRAL,2.12,1.94,1.98,0.004739,0.080569,0.0351,0.5965,35.0,155.0,FIRST_HOUR,MID_SESSION,0.061611,1,False,,False,
RGTI,2024-03-20 04:00:00+00:00,GAP_UP,0.0257879656160458,0.0257879656160458,2-5%,0.2528571428571428,1.79,1.745,-30.89,BEARISH,1.79,1.645,1.71,0.0,0.081006,0.0,0.5734,0.0,235.0,AT_OPEN,MID_SESSION,0.044693,1,True,230.0,False,
RGTI,2024-03-21 04:00:00+00:00,GAP_UP,0.0409356725146199,0.0409356725146199,2-5%,0.2453571428571428,1.78,1.71,100.0,NEUTRAL,1.82,1.675,1.685,0.022472,0.058989,0.163,0.4279,0.0,280.0,AT_OPEN,MID_SESSION,0.053371,1,False,,False,
RGTI,2024-04-01 04:00:00+00:00,GAP_UP,0.0392156862745098,0.0392156862745098,2-5%,0.1742857142857143,1.59,1.53,43.59,BEARISH,1.59,1.44,1.46,0.0,0.09434,0.0,0.8607,0.0,355.0,AT_OPEN,LAST_HOUR,0.081761,1,True,0.0,False,
RGTI,2024-04-04 04:00:00+00:00,GAP_UP,0.0359712230215827,0.0359712230215827,2-5%,0.1421428571428571,1.44,1.39,100.0,MAX_BULLISH,1.49,1.36,1.37,0.034722,0.055556,0.3518,0.5628,165.0,330.0,MID_SESSION,LAST_HOUR,0.048611,1,False,,True,330.0
RGTI,2024-04-08 04:00:00+00:00,GAP_UP,0.0597014925373133,0.0597014925373133,5-8%,0.1324999999999999,1.42,1.34,93.53,BEARISH,1.42,1.3,1.36,0.0,0.084507,0.0,0.9057,0.0,35.0,AT_OPEN,FIRST_HOUR,0.042254,1,True,35.0,False,
RGTI,2024-04-09 04:00:00+00:00,GAP_UP,0.0404411764705881,0.0404411764705881,2-5%,0.1171428571428571,1.415,1.36,83.42,NEUTRAL,1.415,1.32,1.35,0.0,0.067138,0.0,0.811,0.0,340.0,AT_OPEN,LAST_HOUR,0.045936,1,False,,False,
RGTI,2024-04-16 04:00:00+00:00,GAP_UP,0.0604651162790697,0.0604651162790697,5-8%,0.1153571428571428,1.14,1.075,72.53,MAX_BULLISH,1.27,1.14,1.205,0.114035,0.0,1.1269,0.0,135.0,0.0,MID_SESSION,AT_OPEN,-0.057018,0,True,35.0,False,
RGTI,2024-04-17 04:00:00+00:00,GAP_UP,0.0373443983402489,0.0373443983402489,2-5%,0.1160714285714285,1.25,1.205,81.3,NEUTRAL,1.31,1.165,1.17,0.048,0.068,0.5169,0.7323,15.0,365.0,FIRST_30MIN,LAST_HOUR,0.064,1,False,,False,
RGTI,2024-04-22 04:00:00+00:00,GAP_UP,0.0871559633027522,0.0871559633027522,8-12%,0.1110714285714285,1.185,1.09,32.44,NEUTRAL,1.185,1.095,1.125,0.0,0.075949,0.0,0.8103,0.0,100.0,AT_OPEN,FIRST_2HR,0.050633,1,False,,False,
RGTI,2024-04-23 04:00:00+00:00,GAP_UP,0.0488888888888888,0.0488888888888888,2-5%,0.1153571428571428,1.18,1.125,82.63,NEUTRAL,1.26,1.17,1.185,0.067797,0.008475,0.6935,0.0867,65.0,170.0,FIRST_2HR,MID_SESSION,-0.004237,0,False,,False,
RGTI,2024-04-24 04:00:00+00:00,GAP_UP,0.0548523206751054,0.0548523206751054,5-8%,0.1149999999999999,1.25,1.185,54.85,NEUTRAL,1.25,1.125,1.155,0.0,0.1,0.0,1.087,0.0,335.0,AT_OPEN,LAST_HOUR,0.076,1,False,,False,
RGTI,2024-04-26 04:00:00+00:00,GAP_UP,0.0343347639484978,0.0343347639484978,2-5%,0.1132142857142857,1.205,1.165,100.0,NEUTRAL,1.27,1.205,1.265,0.053942,0.0,0.5741,0.0,125.0,0.0,MID_SESSION,AT_OPEN,-0.049793,0,False,,False,
RGTI,2024-04-29 04:00:00+00:00,GAP_UP,0.0276679841897234,0.0276679841897234,2-5%,0.1157142857142857,1.3,1.265,43.95,BULLISH,1.395,1.3,1.32,0.073077,0.0,0.821,0.0,180.0,0.0,MID_SESSION,AT_OPEN,-0.015385,0,True,20.0,False,
RGTI,2024-05-03 04:00:00+00:00,GAP_UP,0.0804597701149425,0.0804597701149425,8-12%,0.1114285714285714,1.41,1.305,-10.71,NEUTRAL,1.41,1.345,1.395,0.0,0.046099,0.0,0.5833,0.0,120.0,AT_OPEN,FIRST_2HR,0.010638,1,False,,False,
RGTI,2024-05-09 04:00:00+00:00,GAP_UP,0.0238095238095238,0.0238095238095238,2-5%,0.0982142857142857,1.29,1.26,44.03,NEUTRAL,1.33,1.265,1.275,0.031008,0.01938,0.4073,0.2545,120.0,20.0,FIRST_2HR,FIRST_30MIN,0.011628,1,False,,False,
RGTI,2024-05-13 04:00:00+00:00,GAP_UP,0.0646551724137932,0.0646551724137932,5-8%,0.1035714285714285,1.235,1.16,45.08,NEUTRAL,1.345,1.23,1.265,0.089069,0.004049,1.0621,0.0483,60.0,10.0,FIRST_HOUR,FIRST_30MIN,-0.024291,0,False,,False,
RGTI,2024-05-17 04:00:00+00:00,GAP_UP,0.0218340611353711,0.0218340611353711,2-5%,0.0999999999999999,1.17,1.145,1.86,NEUTRAL,1.17,1.11,1.15,0.0,0.051282,0.0,0.6,0.0,40.0,AT_OPEN,FIRST_HOUR,0.017094,1,False,,False,
RGTI,2024-05-23 04:00:00+00:00,GAP_UP,0.0883720930232558,0.0883720930232558,8-12%,0.0971428571428571,1.17,1.075,69.71,NEUTRAL,1.215,1.05,1.065,0.038462,0.102564,0.4632,1.2353,0.0,85.0,AT_OPEN,FIRST_2HR,0.089744,1,False,,False,
RGTI,2024-05-29 04:00:00+00:00,GAP_UP,0.0239234449760766,0.0239234449760766,2-5%,0.0928571428571428,1.07,1.045,100.0,BEARISH,1.12,1.04,1.055,0.046729,0.028037,0.5385,0.3231,75.0,0.0,FIRST_2HR,AT_OPEN,0.014019,1,False,,True,75.0
RGTI,2024-05-30 04:00:00+00:00,GAP_UP,0.0331753554502371,0.0331753554502371,2-5%,0.0928571428571428,1.09,1.055,40.14,NEUTRAL,1.11,1.04,1.05,0.018349,0.045872,0.2154,0.5385,0.0,180.0,AT_OPEN,MID_SESSION,0.036697,1,False,,False,
RGTI,2024-06-13 04:00:00+00:00,GAP_UP,0.0247524752475246,0.0247524752475246,2-5%,0.0558,1.035,1.01,-52.89,NEUTRAL,1.035,1.0,1.02,0.0,0.033816,0.0,0.6272,0.0,60.0,AT_OPEN,FIRST_HOUR,0.014493,1,False,,False,
RGTI,2024-06-17 04:00:00+00:00,GAP_UP,0.0271200161910543,0.0271200161910543,2-5%,0.0549214285714286,1.015,0.9882,10.16,NEUTRAL,1.06,0.9823,1.03,0.044335,0.032217,0.8194,0.5954,265.0,40.0,MID_SESSION,FIRST_HOUR,-0.014778,0,False,,False,
RGTI,2024-07-08 04:00:00+00:00,GAP_UP,0.0202030354809527,0.0202030354809527,2-5%,0.0752214285714285,1.015,0.9949,100.0,NEUTRAL,1.055,1.005,1.05,0.039409,0.009852,0.5318,0.1329,295.0,95.0,MID_SESSION,FIRST_2HR,-0.034483,0,False,,False,
RGTI,2024-07-11 04:00:00+00:00,GAP_UP,0.0467289719626168,0.0467289719626168,2-5%,0.1002571428571428,1.12,1.07,-7.18,NEUTRAL,1.14,0.9923,1.015,0.017857,0.114018,0.1995,1.2737,0.0,140.0,AT_OPEN,MID_SESSION,0.09375,1,False,,False,
RGTI,2024-07-12 04:00:00+00:00,GAP_UP,0.0344827586206898,0.0344827586206898,2-5%,0.1012142857142857,1.05,1.015,33.35,NEUTRAL,1.11,1.04,1.065,0.057143,0.009524,0.5928,0.0988,220.0,15.0,MID_SESSION,FIRST_30MIN,-0.014286,0,False,,False,
RGTI,2024-07-15 04:00:00+00:00,GAP_UP,0.0328638497652583,0.0328638497652583,2-5%,0.1087571428571428,1.1,1.065,-45.85,NEUTRAL,1.225,1.1,1.19,0.113636,0.0,1.1493,0.0,365.0,0.0,LAST_HOUR,AT_OPEN,-0.081818,0,False,,False,
RGTI,2024-07-18 04:00:00+00:00,GAP_UP,0.0212765957446807,0.0212765957446807,2-5%,0.1207857142857143,1.2,1.175,12.67,NEUTRAL,1.2,1.075,1.085,0.0,0.104167,0.0,1.0349,0.0,350.0,AT_OPEN,LAST_HOUR,0.095833,1,False,,False,
RGTI,2024-07-22 04:00:00+00:00,GAP_UP,0.0239234449760766,0.0239234449760766,2-5%,0.1156571428571428,1.07,1.045,13.13,NEUTRAL,1.07,1.01,1.045,0.0,0.056075,0.0,0.5188,0.0,125.0,AT_OPEN,MID_SESSION,0.023364,1,False,,False,
RGTI,2024-07-25 04:00:00+00:00,GAP_UP,0.0294117647058823,0.0294117647058823,2-5%,0.1214642857142857,1.05,1.02,17.17,BULLISH,1.095,1.02,1.04,0.042857,0.028571,0.3705,0.247,215.0,40.0,MID_SESSION,FIRST_HOUR,0.009524,1,False,,False,
RGTI,2024-07-31 04:00:00+00:00,GAP_UP,0.0233918128654969,0.0233918128654969,2-5%,0.0934,1.015,0.9918,7.78,NEUTRAL,1.06,1.005,1.035,0.044335,0.009852,0.4818,0.1071,295.0,25.0,MID_SESSION,FIRST_30MIN,-0.019704,0,False,,False,
RGTI,2024-08-06 04:00:00+00:00,GAP_UP,0.0635481023830538,0.0635481023830538,5-8%,0.0807142857142857,0.8435,0.7931,100.0,NEUTRAL,0.89,0.8155,0.8553,0.055127,0.033195,0.5761,0.3469,255.0,60.0,MID_SESSION,FIRST_HOUR,-0.013989,0,False,,False,
RGTI,2024-08-07 04:00:00+00:00,GAP_UP,0.0379983631474337,0.0379983631474337,2-5%,0.0795142857142857,0.8878,0.8553,40.35,NEUTRAL,0.8942,0.786,0.7878,0.007209,0.114665,0.0805,1.2803,20.0,385.0,FIRST_30MIN,LAST_HOUR,0.112638,1,False,,False,
RGTI,2024-08-12 04:00:00+00:00,GAP_UP,0.0334765032844872,0.0334765032844872,2-5%,0.0828785714285714,0.8181,0.7916,86.66,MAX_BULLISH,0.9132,0.8181,0.8606,0.116245,0.0,1.1475,0.0,135.0,0.0,MID_SESSION,AT_OPEN,-0.05195,0,True,50.0,False,
RGTI,2024-08-13 04:00:00+00:00,GAP_UP,0.0379967464559609,0.0379967464559609,2-5%,0.0816,0.8933,0.8606,58.51,BEARISH,0.9427,0.87,0.8997,0.055301,0.026083,0.6054,0.2855,135.0,5.0,MID_SESSION,AT_OPEN,-0.007164,0,False,,True,105.0
RGTI,2024-08-15 04:00:00+00:00,GAP_UP,0.0353877211732573,0.0353877211732573,2-5%,0.0815142857142857,0.8719,0.8421,-22.53,NEUTRAL,0.9104,0.8635,0.8891,0.044156,0.009634,0.4723,0.103,245.0,25.0,MID_SESSION,FIRST_30MIN,-0.019727,0,False,,False,
RGTI,2024-08-29 04:00:00+00:00,GAP_UP,0.0342505514919308,0.0342505514919308,2-5%,0.0620928571428571,0.8908,0.8613,26.87,NEUTRAL,0.9166,0.8771,0.8807,0.028963,0.015379,0.4155,0.2206,260.0,380.0,MID_SESSION,LAST_HOUR,0.011338,1,False,,False,
RGTI,2024-09-05 04:00:00+00:00,GAP_UP,0.0202419451431309,0.0202419451431309,2-5%,0.0553857142857142,0.8518,0.8349,14.57,BULLISH,0.8567,0.7999,0.8015,0.005753,0.06093,0.0885,0.9371,35.0,385.0,FIRST_HOUR,LAST_HOUR,0.059051,1,False,,True,75.0
RGTI,2024-09-09 04:00:00+00:00,GAP_UP,0.0453821656050954,0.0453821656050954,2-5%,0.0622428571428571,0.7878,0.7536,100.0,MAX_BULLISH,0.788,0.6601,0.6888,0.000254,0.162097,0.0032,2.0516,0.0,155.0,AT_OPEN,MID_SESSION,0.125666,1,False,,True,15.0
RGTI,2024-09-13 04:00:00+00:00,GAP_UP,0.0202513114554105,0.0202513114554105,2-5%,0.06035,0.8363,0.8197,35.65,NEUTRAL,0.8597,0.8312,0.8542,0.02798,0.006098,0.3877,0.0845,110.0,20.0,FIRST_2HR,FIRST_30MIN,-0.021404,0,False,,False,
RGTI,2024-09-17 04:00:00+00:00,GAP_UP,0.0228515862404279,0.0228515862404279,2-5%,0.0616071428571428,0.8415,0.8227,-18.63,BEARISH,0.8553,0.8152,0.8415,0.016399,0.031254,0.224,0.4269,155.0,50.0,MID_SESSION,FIRST_HOUR,0.0,0,True,50.0,False,
RGTI,2024-09-19 04:00:00+00:00,GAP_UP,0.0218340611353712,0.0218340611353712,2-5%,0.0580571428571428,0.8424,0.8244,-60.12,BEARISH,0.8424,0.8155,0.823,0.0,0.031933,0.0,0.4633,0.0,345.0,AT_OPEN,LAST_HOUR,0.023029,1,True,345.0,False,
RGTI,2024-10-17 04:00:00+00:00,GAP_UP,0.0346001757469244,0.0346001757469244,2-5%,0.0478714285714285,0.9419,0.9104,5.49,BULLISH,0.9799,0.9205,0.951,0.040344,0.02272,0.7938,0.447,155.0,5.0,MID_SESSION,AT_OPEN,-0.009661,0,True,75.0,True,5.0
RGTI,2024-10-18 04:00:00+00:00,GAP_UP,0.0331230283911672,0.0331230283911672,2-5%,0.0616857142857142,0.9825,0.951,-2.87,NEUTRAL,1.18,0.9805,1.11,0.201018,0.002036,3.2017,0.0324,105.0,0.0,FIRST_2HR,AT_OPEN,-0.129771,0,False,,False,
RGTI,2024-10-21 04:00:00+00:00,GAP_UP,0.0585585585585585,0.0585585585585585,5-8%,0.0738285714285714,1.175,1.11,-51.67,BEARISH,1.3,1.095,1.29,0.106383,0.068085,1.6931,1.0836,205.0,30.0,MID_SESSION,FIRST_30MIN,-0.097872,0,True,5.0,True,140.0
RGTI,2024-10-24 04:00:00+00:00,GAP_UP,0.0746887966804978,0.0746887966804978,5-8%,0.10315,1.295,1.205,19.54,BEARISH,1.32,1.18,1.19,0.019305,0.088803,0.2424,1.1149,55.0,360.0,FIRST_HOUR,LAST_HOUR,0.081081,1,True,145.0,False,
RGTI,2024-10-25 04:00:00+00:00,GAP_UP,0.0420168067226891,0.0420168067226891,2-5%,0.1091285714285714,1.24,1.19,5.16,NEUTRAL,1.305,1.2,1.22,0.052419,0.032258,0.5956,0.3665,70.0,280.0,FIRST_2HR,MID_SESSION,0.016129,1,False,,False,
RGTI,2024-10-28 04:00:00+00:00,GAP_UP,0.040983606557377,0.040983606557377,2-5%,0.1301214285714285,1.27,1.22,24.44,BEARISH,1.535,1.255,1.5,0.208661,0.011811,2.0366,0.1153,255.0,0.0,MID_SESSION,AT_OPEN,-0.181102,0,False,,True,35.0
RGTI,2024-10-29 04:00:00+00:00,GAP_UP,0.0566666666666666,0.0566666666666666,5-8%,0.15065,1.585,1.5,24.07,BULLISH,1.725,1.4,1.455,0.088328,0.116719,0.9293,1.228,5.0,345.0,AT_OPEN,LAST_HOUR,0.082019,1,True,5.0,True,25.0
RGTI,2024-11-06 05:00:00+00:00,GAP_UP,0.0720720720720719,0.0720720720720719,5-8%,0.1792142857142857,1.19,1.11,100.0,NEUTRAL,1.25,1.14,1.195,0.05042,0.042017,0.3348,0.279,45.0,115.0,FIRST_HOUR,FIRST_2HR,-0.004202,0,False,,False,
RGTI,2024-11-07 05:00:00+00:00,GAP_UP,0.0251046025104602,0.0251046025104602,2-5%,0.1817857142857142,1.225,1.195,100.0,MAX_BULLISH,1.46,1.225,1.435,0.191837,0.0,1.2927,0.0,145.0,0.0,MID_SESSION,AT_OPEN,-0.171429,0,True,30.0,False,
RGTI,2024-11-11 05:00:00+00:00,GAP_UP,0.11,0.11,8-12%,0.1892857142857143,1.665,1.5,-62.15,NEUTRAL,1.68,1.4,1.52,0.009009,0.159159,0.0792,1.4,0.0,25.0,AT_OPEN,FIRST_30MIN,0.087087,1,False,,False,
RGTI,2024-11-14 05:00:00+00:00,GAP_UP,0.0588235294117647,0.0588235294117647,5-8%,0.225,1.8,1.7,-37.76,BEARISH,1.82,1.53,1.53,0.011111,0.15,0.0889,1.2,40.0,385.0,FIRST_HOUR,LAST_HOUR,0.15,1,True,0.0,False,
