ticker,date,overnight_gap,volume_ratio,days_since_ath,range_60d,price_in_range,rs_vs_spy_20d,pre_drift_5d,consecutive_beat_streak,day_of_return,fwd_return_0d,fwd_return_1d,fwd_return_3d,fwd_return_5d,fwd_return_10d,cond_distribution,cond_range_compressed,cond_rs_weak,cond_front_run,cond_beat_fatigue,ceiling_score,regime,day_of_fade,fwd_5d_fade
NVDA,2024-06-25 04:00:00+00:00,0.026422764227642316,1.7405327487045863,12,9.728465219620578,0.007975931659968816,-0.9104896918322642,-0.038138825324180003,1,0.040429042904290356,0.040429042904290356,0.042821782178217804,0.018399339933993432,0.011922442244224367,0.11245874587458754,0,0,1,0,0,1,MILD_CEILING,0,0
AVGO,2024-06-17 04:00:00+00:00,0.0366745418923591,1.9992972262102593,0,0.5378285561680307,0.9801534653849437,0.2786617533088174,0.269505071387937,1,0.01714520759625247,0.01714520759625247,0.0016480966290448088,-0.07829987576742105,-0.12125599971095774,-0.07823317371160816,0,0,0,1,0,1,MILD_CEILING,0,1
NVDA,2024-06-13 04:00:00+00:00,0.03280651340996157,2.410158507084453,5,9.728465219620578,0.010848321145442175,-0.8869767819167513,-0.8931612285178671,1,-0.00015457145065292383,-0.00015457145065292383,0.019939717134245402,0.04822629260375616,-0.019591931370275775,-0.04606229229461303,0,0,1,0,0,1,MILD_CEILING,1,1
ORCL,2024-06-12 04:00:00+00:00,0.08282208588957048,2.701531298541704,0,0.24807402815903642,0.9819739425307872,0.1275011956160983,0.1452336296175487,2,0.04696585656776511,0.04696585656776511,0.04204562397495166,0.05404800954226928,0.06526763083345777,0.04465483822871634,0,0,0,1,0,1,MILD_CEILING,0,0
NVDA,2024-05-28 04:00:00+00:00,0.0354368795258803,1.879659798305591,0,0.5188475929818993,0.9790403139493402,0.25986977711835135,0.20359328830730283,1,0.03454609774681618,0.03454609774681618,0.039847973585863936,-0.00662167555603929,0.05615725118827315,-0.8903160262690033,0,0,0,1,0,1,MILD_CEILING,0,0
NVDA,2024-05-23 04:00:00+00:00,0.07539960684904792,2.3182686026819423,0,0.4050216175478958,0.9215878301178468,0.21167123052708936,0.10073230958361168,1,0.017995060179558677,0.017995060179558677,0.04354686948680761,0.12358372211549763,0.07337201552515009,0.1844003606853022,0,0,0,1,0,1,MILD_CEILING,0,0
AMD,2024-05-23 04:00:00+00:00,0.02946681963649535,1.9330737316506097,53,0.6090374672427227,0.22444470287242713,-0.0002666265794877276,-0.013492331806866042,2,-0.058654466537626834,-0.058654466537626834,-0.02410698574696471,-0.03193735702973794,-0.019649246290105123,-0.01566074256554646,0,0,1,0,0,1,MILD_CEILING,1,1
V,2024-04-24 04:00:00+00:00,0.029475027342325846,1.5149301618168949,22,0.08423092691289934,0.2973451327433612,0.0027142354320354167,0.00847022587268964,1,-0.026046001026966796,-0.026046001026966796,-0.025514811339129147,-0.037891531065743535,-0.05384492802379724,-0.018467694813817926,0,1,0,0,0,1,MILD_CEILING,1,1
NVDA,2024-04-22 04:00:00+00:00,0.025524599414705904,1.5451390076293003,19,0.6071785139650975,0.5151589275279601,-0.11448679229249015,-0.07484765316090614,1,0.017991963760141203,0.017991963760141203,0.05427021216696948,0.05801960433035589,0.12379392419317688,0.17908786118291395,0,0,1,0,0,1,MILD_CEILING,0,0
UBER,2024-04-22 04:00:00+00:00,0.02051430222479055,2.0011054165535693,30,0.26574666563873256,0.24107919930374247,-0.09867217344241785,-0.0599373382372973,2,-0.023074745186862904,-0.023074745186862904,0.002265005662514108,-0.018686296715741894,-0.04558323895809738,0.012599093997735003,0,0,1,0,0,1,MILD_CEILING,1,1
AVGO,2024-03-21 04:00:00+00:00,0.04109100597929594,1.9191242149957528,13,0.37982010693749824,0.7740035888492934,0.0046562354785526505,0.06597603890712112,1,0.01465933511729343,0.01465933511729343,0.01945419851637728,0.0022995773444584974,-0.002374849925292114,0.007290149453709203,0,0,0,1,0,1,MILD_CEILING,0,1
ORCL,2024-03-12 04:00:00+00:00,0.10779072824467617,4.708620857820013,0,0.30096550336920425,0.9385129490392652,0.0690979116657151,0.1491979091564528,1,0.00874139704137334,0.00874139704137334,-0.0065659362392215675,-0.006407720908156019,0.02120085436278781,0.0005537536587295894,0,0,0,1,0,1,MILD_CEILING,0,0
NVDA,2024-03-08 05:00:00+00:00,0.026160437734057143,2.137098737893374,0,1.1143229308005427,0.807339002698306,0.22933208399882998,0.06394465182447151,1,-0.07973034086009072,-0.07973034086009072,-0.09723609898720069,-0.04411934835880236,-0.07615451763196374,-0.008213876297550623,0,0,0,1,0,1,MILD_CEILING,1,1
AVGO,2024-03-07 05:00:00+00:00,0.024444444444444446,3.0234719038243405,3,0.5026762565861004,0.9326179186423756,0.08367448554485257,0.0818427516535638,1,0.015907447577729574,0.015907447577729574,-0.05289587852494575,-0.0666666666666667,-0.08564714389009404,-0.025321764280549518,0,0,0,1,0,1,MILD_CEILING,0,1
AVGO,2024-03-06 05:00:00+00:00,0.030133517066721235,2.5087106611448413,2,0.5784156545801947,0.8340737365683258,0.07201611979380651,0.04614669301406482,1,-0.023847054910410864,-0.023847054910410864,0.015922139148794617,-0.06436824827546311,-0.09041345500296459,-0.0773040824885393,0,0,0,1,0,1,MILD_CEILING,1,1
AMD,2024-02-22 05:00:00+00:00,0.054943382442469296,1.8859384646425204,0,0.5872395273899034,0.9561750073163593,-0.026264026136174845,0.01695674072415909,1,0.04867703494243589,0.04867703494243589,0.018380125227226835,0.027382635542603253,0.11088668955766515,0.2194650431370286,0,0,1,0,0,1,MILD_CEILING,0,0
NOW,2024-02-22 05:00:00+00:00,0.0395122342773816,1.668381055011003,7,0.23202382212010822,0.6963192182410423,-0.040232419709643086,-0.02987552391051851,1,-0.011029246163250779,-0.011029246163250779,-0.007786107268105858,-0.01223255365013995,-0.008223673626974662,-0.011563334513046574,0,0,1,0,0,1,MILD_CEILING,1,1
SNOW,2024-02-22 05:00:00+00:00,0.0364742344342677,1.6004776906717018,802,0.41152019002375284,0.824963924963925,0.06126662304109587,-0.044640210071576925,1,0.006716800928302035,0.006716800928302035,0.023810055117934565,0.04393814294959052,-0.15959654564523684,-0.24852163434717606,1,0,0,0,0,1,MILD_CEILING,0,1
LLY,2024-02-06 05:00:00+00:00,0.04775052210541223,1.8223605822526476,0,0.31547370385842666,0.8028343617051249,0.0854389860283653,0.09334387891194429,1,-0.0472837837837838,-0.0472837837837838,-0.020459459459459442,0.00022972972972967441,0.0040000000000000495,0.007918918918918938,0,0,0,1,0,1,MILD_CEILING,1,0
LLY,2024-02-05 05:00:00+00:00,0.032210231485295324,2.1966019249387463,0,0.264170229407948,0.9672622051747922,0.0894839403163572,0.0951613028275482,2,0.024849452223753902,0.024849452223753902,0.02301385765072918,0.0679822970325764,0.07005731698469125,0.09621998113618234,0,0,0,1,0,1,MILD_CEILING,0,0
META,2024-02-02 05:00:00+00:00,0.16481748866428553,3.871987190236085,0,0.5484816620463309,0.9356300470574567,0.30964194929657607,0.20494278247189857,1,0.032718257635891174,0.032718257635891174,-0.0009024976350211786,0.021018408777061383,0.017495405960833814,0.029260495612556767,0,0,0,1,0,1,MILD_CEILING,0,0
NOW,2024-01-24 05:00:00+00:00,0.02188981396645821,2.115710982279975,0,0.41381289981592506,0.9503424280460683,0.07047000152914573,0.05025484619928844,2,-0.006633531494656165,-0.006633531494656165,-0.003950232271058802,0.023603937238085907,-0.00487931650586362,0.026943442809342688,0,0,0,1,0,1,MILD_CEILING,1,1
AMD,2024-01-18 05:00:00+00:00,0.036893688744615745,1.9138700465614433,0,0.809447128287708,0.9221485411140583,0.16185845741376448,0.09534069485591168,1,-0.020590006020469523,-0.020590006020469523,0.04888621312462375,0.013847080072245704,0.08567128236002419,0.026971703792895957,0,0,0,1,0,1,MILD_CEILING,1,0
AMZN,2023-10-27 04:00:00+00:00,0.05482657751776003,2.573010748194899,486,0.2319452656474364,0.34049526584122347,0.04334835631721323,0.020532076376128305,2,0.012122652721654395,0.012122652721654395,0.05189763093257268,0.08557166627050153,0.09769431899215592,0.13762776325172346,1,0,0,0,0,1,MILD_CEILING,0,0
NOW,2023-10-26 04:00:00+00:00,0.054759660697455144,3.6328188103604337,494,0.15235819536894812,0.29300472989793463,0.032107250920320185,-0.016909829117030317,2,-0.015548208381735202,-0.015548208381735202,-0.009793584130104378,0.03974622464480388,0.0713430435171121,0.10745241712090073,1,0,0,0,0,1,MILD_CEILING,1,0
SNOW,2023-06-27 04:00:00+00:00,0.041095083897556776,1.6180372152592437,637,0.433143617414443,0.7114334470989762,0.14110326171105747,-0.012223028408773762,1,0.0008482723519763459,0.0008482723519763459,0.03981224905276249,-0.004806876661200151,-0.0239778318158684,-0.027597127184301438,1,0,0,0,0,1,MILD_CEILING,0,1
ORCL,2023-06-13 04:00:00+00:00,0.0581215659340659,3.614611683162905,0,0.45344746716697937,0.8118696664080681,0.14291372055207563,0.08950415538332246,1,-0.05334685598377284,-0.05334685598377284,-0.008113590263691683,0.017444219066937165,-0.009087221095334722,-0.054604462474645066,0,0,0,1,0,1,MILD_CEILING,1,1
ORCL,2023-06-12 04:00:00+00:00,0.04240990171095751,3.2120027786273857,0,0.38790455941412716,0.9689403166869672,0.13649544541108316,0.08931076405124849,1,0.016937314475292453,0.016937314475292453,0.018639776497293443,0.10502881089575682,0.06556661428321975,0.028723590012222733,0,0,0,1,0,1,MILD_CEILING,0,0
AVGO,2023-05-30 04:00:00+00:00,0.02865054458187199,4.58619917563672,0,0.5297638842700366,0.6341494036409293,0.2473740820877821,0.18525075051817108,1,-0.038751899309668214,-0.038751899309668214,-0.03467212232152473,-0.02924039577426038,-0.05472404675591928,0.017982125551846632,0,0,0,1,0,1,MILD_CEILING,1,1
AVGO,2023-05-26 04:00:00+00:00,0.025932762844574957,3.044972654163446,0,0.35513801130695055,0.9886225301994566,0.28749520639145953,0.19102062354337979,1,0.08700886944656254,0.08700886944656254,0.07482174151516376,0.0560661395834169,0.07371138847640837,0.14451980575510692,0,0,0,1,0,1,MILD_CEILING,0,0
MSFT,2023-05-25 04:00:00+00:00,0.02919533639143719,2.6576383240112,378,0.33055193747964823,0.9879325206255392,0.06428289014683108,0.02310469314079433,1,0.008743829023322177,0.008743829023322177,0.03022424439389029,0.01734837581441422,0.03779191234504863,0.011684231703731323,1,0,0,0,0,1,MILD_CEILING,0,0
GOOG,2023-05-25 04:00:00+00:00,0.029508466217327004,1.8382012091088775,329,0.41409642578777417,0.9284753966119925,0.14203950844292734,0.0064756354217256895,1,-0.00726546906187622,-0.00726546906187622,0.0013572854291417301,-0.013453093812375267,-0.0009580838323353657,-0.018762475049900154,1,0,0,0,0,1,MILD_CEILING,1,1
AVGO,2023-05-25 04:00:00+00:00,0.02876500478680311,2.570152438121334,0,0.24922798696534906,0.9753901971522452,0.17294662629512803,0.07495463330431851,2,0.04314368342686976,0.04314368342686976,0.16331176268468664,0.15515118543122208,0.16165101362959564,0.15251689382659486,0,0,0,1,0,1,MILD_CEILING,0,0
AAPL,2023-05-05 04:00:00+00:00,0.03171011344436396,2.7537595019447743,679,0.2111041623236745,0.9776168531928908,0.045899317583816934,0.023131095854082684,2,0.015411609884486149,0.015411609884486149,0.014826729053955236,0.015089925427694181,0.009182629039333196,0.02465272700687237,1,0,0,0,0,1,MILD_CEILING,0,0
LLY,2023-05-03 04:00:00+00:00,0.0272594535735499,2.8104765672843595,0,0.40326830135613495,0.9766724117199088,0.21805275607018393,0.14581450969970766,1,0.038726074753971954,0.038726074753971954,0.03231790313060857,0.04212288753176973,0.0503378744624724,0.053734687240270175,0,0,0,1,0,1,MILD_CEILING,0,0
LLY,2023-04-27 04:00:00+00:00,0.039755514217379696,1.55996406675095,0,0.2870189276997431,0.9138931125753227,0.1345253547489389,0.04125278329622284,1,-0.0020063384961405925,-0.0020063384961405925,0.0115268619332413,0.0327659356949343,0.09520523437100649,0.11278944947094004,0,0,0,1,0,1,MILD_CEILING,1,0
MSFT,2023-04-26 04:00:00+00:00,0.07667453258304595,2.8074127066725256,357,0.2325940251831125,0.9264042459088895,0.05111127713373809,0.024077797808903068,1,-0.003995683986917093,-0.003995683986917093,0.027312270290319393,0.030279529284823206,0.026233267019590754,0.05292173854401994,1,0,0,0,0,1,MILD_CEILING,1,0
AMZN,2023-04-26 04:00:00+00:00,0.023301160183289468,1.6069356326834667,358,0.29325014180374354,0.6506769825918761,0.05723764683178367,0.006037952846463357,1,9.527439024395119e-05,9.527439024395119e-05,0.04620807926829277,-0.027915396341463346,-0.01238567073170729,0.05001905487804879,1,0,0,0,0,1,MILD_CEILING,0,1
META,2023-04-26 04:00:00+00:00,0.023253012048192717,1.963994703503254,407,0.5095853161114888,0.829775880469584,0.02118644170531736,-0.029400853273975014,1,-0.014247026963381502,-0.014247026963381502,0.12304250559284118,0.1449899917579184,0.11611915695278466,0.09770399152243027,1,0,0,0,0,1,MILD_CEILING,1,0
CRM,2023-02-09 05:00:00+00:00,0.02204538756262883,1.5209831068709483,307,0.4152287478233339,0.9039268013724739,0.17001112807928576,-0.004639972503866607,1,0.0021339177576561773,0.0021339177576561773,-0.03665147932406707,-0.019724320895091917,-0.03050925658919195,-0.06442124690005184,1,0,0,0,0,1,MILD_CEILING,0,1
META,2022-12-16 05:00:00+00:00,0.03465176268271712,1.6579563420499401,319,0.6176370446033368,0.5733186328555678,0.09824889803412284,0.0295995857783915,1,-0.008476689104961323,-0.008476689104961323,-0.048699409955954454,-0.004903182913654146,-0.018864788498296318,0.03689852904512589,1,0,0,0,0,1,MILD_CEILING,1,1
ADBE,2022-12-16 05:00:00+00:00,0.04796352583586618,2.4748847392810176,264,0.2940791149605153,0.7874025491894566,0.02900340656504652,0.023499168304854212,1,-0.018446545623295892,-0.018446545623295892,-0.046638436104182335,-0.009861360867799691,-0.018765589651371806,-0.02300017402401517,1,0,0,0,0,1,MILD_CEILING,1,1
ORCL,2022-12-13 05:00:00+00:00,0.046464397809095837,3.8681168005561632,252,0.40631682842572786,0.802429149797571,0.008352350636119166,0.021932048681541527,2,-0.05187014820042339,-0.05187014820042339,-0.03775582215949181,-0.06410256410256414,-0.04798870853916724,-0.05504587155963294,1,0,0,0,0,1,MILD_CEILING,1,1
AVGO,2022-12-09 05:00:00+00:00,0.036969411764705855,2.1742583688323682,235,0.3308288782931176,0.9437327121851796,0.07815026526486801,0.007618484069601861,2,-0.010855161647515871,-0.010855161647515871,0.010837009203289272,0.04269454882099871,0.009076222113307558,0.002559494635952673,1,0,0,0,0,1,MILD_CEILING,1,0
LLY,2022-09-28 04:00:00+00:00,0.06906574172206698,3.4149443102524675,0,0.15210716334311836,0.8382874889086077,0.1576281894774757,0.12750953200391413,2,0.003860307923394743,0.003860307923394743,-0.009087495306045745,-0.034502440856177284,-0.0030491926398797937,-0.025309800976342504,0,0,0,1,0,1,MILD_CEILING,0,1
META,2022-08-31 04:00:00+00:00,0.06304472294675231,2.113541523580816,244,0.3091627786417834,0.18046531125550225,0.011808522716043934,-0.002204666544185052,1,-0.024955116696588796,-0.024955116696588796,-0.009934171154996988,-0.05104727707959306,-0.02980251346499096,-0.10478755236385393,1,0,0,0,0,1,MILD_CEILING,1,1
META,2022-07-27 04:00:00+00:00,0.022627278441231895,1.6281177211967168,219,0.4534085018144116,0.21466342718307863,0.0008145752674686424,-0.07474592940662228,2,0.04081130915795953,0.04081130915795953,-0.012169637369391455,-0.017455439459127076,0.03743085433312848,0.09569760295021526,1,0,0,0,0,1,MILD_CEILING,0,0
LLY,2022-06-24 04:00:00+00:00,0.022937612889819572,1.5356310680137626,0,0.17594397516424812,0.9940500615510881,0.07843512140097753,0.12900652143749158,2,0.017157322332645816,0.017157322332645816,0.02222013875867228,0.009438089880617482,0.01350084380273765,0.03478342396399774,0,0,0,1,0,1,MILD_CEILING,0,0
ORCL,2022-06-14 04:00:00+00:00,0.12445346658338535,2.724663464429636,126,0.32528420227361815,0.33429742106531674,0.08037722331725228,-0.026971239851383055,1,-0.018053048187751858,-0.018053048187751858,-0.03277322594084154,-0.05922788501597001,-0.07693375920011118,-0.03916122760727687,1,0,0,0,0,1,MILD_CEILING,1,1
PANW,2022-05-20 04:00:00+00:00,0.11756344712166723,2.065010691164833,21,0.5154134937647294,0.2592081983410309,-0.07710973081861194,-0.025036158813583453,2,-0.018195991548197846,-0.018195991548197846,0.025827230393665197,0.03610478593554468,0.039161384290315245,0.05419820706915289,0,0,1,0,0,1,MILD_CEILING,1,0
MA,2022-04-28 04:00:00+00:00,0.021957635331579697,2.4268165339478243,58,0.2810417734495129,0.7588054257380602,0.11345973781639462,0.03903978052126211,1,0.02614609298797018,0.02614609298797018,-0.015470900617752194,-0.030291535710415107,-0.04142733282757116,-0.12842744120515873,0,0,0,1,0,1,MILD_CEILING,0,1
V,2022-04-27 04:00:00+00:00,0.07985791996820596,2.7753099406468436,186,0.24091662500986624,0.5205853445451566,0.033683779774307476,-0.01822354831305939,2,-0.01605557344619777,-0.01605557344619777,0.015089478768919359,-0.026774623913143458,-0.012651239821502507,-0.09357317017067673,1,0,0,0,0,1,MILD_CEILING,1,1
AMZN,2022-02-04 05:00:00+00:00,0.11941937760621102,3.0863941197094666,52,0.3875061140489308,0.4211341065517158,0.005818756969641403,0.09411241822803085,1,0.013623276985186466,0.013623276985186466,0.016042333488813437,0.03678445627523198,-0.014778119119231837,-0.017766554613739088,0,0,0,1,0,1,MILD_CEILING,0,1
GOOG,2022-02-02 05:00:00+00:00,0.10286920014791925,2.55203467267779,0,0.21962954053403905,0.8491876597298289,0.06756081537037861,0.14221837115144886,1,-0.027158119658119588,-0.027158119658119588,-0.06254437869822492,-0.08741288625904006,-0.07058514135437206,-0.09568376068376074,0,0,0,1,0,1,MILD_CEILING,1,1
NFLX,2022-01-27 05:00:00+00:00,0.062557293258146,1.8912156487669947,48,0.9925610900918843,0.09979507903070961,-0.270659921570626,-0.24037317761327548,1,0.010038953229981,0.010038953229981,0.004627330004444281,0.1956288724477791,0.061279443674675166,0.06269117147264129,0,0,1,0,0,1,MILD_CEILING,0,0
NOW,2022-01-27 05:00:00+00:00,0.14400124005373557,3.5851430415168006,56,0.47465082343131126,0.2165224647547104,-0.09590361845377449,0.0266263002639342,1,-0.04430694187254411,-0.04430694187254411,0.013775348900230343,0.060114719299037944,0.013124971771826,0.10293121358565561,0,0,1,0,0,1,MILD_CEILING,1,0
MSFT,2022-01-26 05:00:00+00:00,0.06896970327593081,2.2463428623411623,44,0.26633466135458156,0.2814986061059359,-0.039124948531607084,-0.020494373122999177,1,-0.03698896820246586,-0.03698896820246586,-0.027157689811810527,0.008208955223880694,0.016937053861129227,0.009604153147307061,0,0,1,0,0,1,MILD_CEILING,1,0
AMZN,2022-01-26 05:00:00+00:00,0.033647413919204804,1.6223057221992128,45,0.3875061140489308,0.07118531043844809,-0.09295301735749018,-0.1095710753345126,1,-0.03919301394449804,-0.03919301394449804,-0.03536518017396108,0.03234502278061578,0.039379400800773214,0.11245340328593131,0,0,1,0,0,1,MILD_CEILING,1,0
GOOG,2022-01-26 05:00:00+00:00,0.030995710591055277,1.6113561026110674,44,0.215634271509903,0.17981351157883,-0.024057459344399734,-0.045388895029659926,1,-0.009250124278230298,-0.009250124278230298,-0.013150548736185949,0.037187870444724866,0.1316527092654202,0.0811364766165731,0,0,1,0,0,1,MILD_CEILING,1,0
AVGO,2022-01-26 05:00:00+00:00,0.03245147268230521,2.0917249524577066,15,0.3179552093476144,0.27279965700986075,-0.07371660948955294,-0.010690162568475658,2,0.012703252032520327,0.012703252032520327,-0.016151277584204374,0.06275406504065048,0.095346980255517,0.10981054006968641,0,0,1,0,0,1,MILD_CEILING,0,0
CRM,2022-01-26 05:00:00+00:00,0.020192173791950953,2.6919856897810552,47,0.49019795352395545,0.018874365977370286,-0.08185473866469906,-0.06690685646081085,1,-0.03960778960778966,-0.03960778960778966,-0.03257803257803256,0.05901355901355901,0.022977522977523028,0.010783510783510804,0,0,1,0,0,1,MILD_CEILING,1,0
NOW,2022-01-26 05:00:00+00:00,0.03682562133764401,1.7923453568472298,55,0.47465082343131126,0.018226536079757716,-0.168566837755325,-0.07142103192499982,1,-0.0570523751522533,-0.0570523751522533,0.030937880633373934,0.14177831912302072,0.13318392204628507,0.19637515225334956,0,0,1,0,0,1,MILD_CEILING,1,0
CRM,2022-01-25 05:00:00+00:00,0.03211695906432753,2.399557087202494,46,0.47734167614713696,0.04438927507447863,-0.07651694699649192,-0.046727731315544974,1,-0.02350248169888721,-0.02350248169888721,-0.04324275321261029,0.006867166783763508,0.05246696734129587,-0.01411962015275484,0,0,1,0,0,1,MILD_CEILING,1,0
NOW,2022-01-25 05:00:00+00:00,0.035134235968989146,1.9433591293150967,54,0.45939366431820766,0.045739306163691484,-0.16442964291551887,-0.053945557424682766,2,-0.035996727570220925,-0.035996727570220925,-0.05752074486734967,0.09304998246912614,0.14301297284662426,0.15146674977599436,0,0,1,0,0,1,MILD_CEILING,1,0
LLY,2021-12-15 05:00:00+00:00,0.04634381013470174,2.4519703849176797,0,0.2509421112372303,0.9933055907363849,0.06475448420655816,0.12660197354952296,1,0.054214559386973095,0.054214559386973095,0.06850574712643677,0.009750957854406191,0.021149425287356253,0.06237547892720296,0,0,0,1,0,1,MILD_CEILING,0,0
AVGO,2021-12-10 05:00:00+00:00,0.07121554915672554,2.422361938978253,0,0.36243072888024036,0.9283629997081997,0.12309577974782115,0.13069503596864807,1,0.010984175746811964,0.010984175746811964,-0.00595209523352378,0.023248371973951538,0.017808284932558913,0.07872125954015272,0,0,0,1,0,1,MILD_CEILING,0,0
ORCL,2021-12-10 05:00:00+00:00,0.17529723333521166,4.062864626520417,0,0.2500588650812339,0.8323917137476459,0.07660767686437064,0.16362399365007385,1,-0.016013040559977,-0.016013040559977,-0.032217854060792014,-0.005177869402627349,-0.0736408092818104,-0.1414325438680602,0,0,0,1,0,1,MILD_CEILING,1,1
COST,2021-12-10 05:00:00+00:00,0.025426315187120973,1.5564093634123677,0,0.2855817044386902,0.9820661985957873,0.07613099864897577,0.056374773139745704,1,0.03941665581577027,0.03941665581577027,0.03679383917111548,0.05241912982012305,0.018099295001767178,0.047954761063263775,0,0,0,1,0,1,MILD_CEILING,0,0
NOW,2021-12-07 05:00:00+00:00,0.02987495337106891,1.6166434685516335,21,0.1918553713438469,0.6188636164046722,-0.039665344305716776,0.025483019042765065,1,0.04567001055134726,0.04567001055134726,0.0486936802154364,0.019118411313563972,-0.015968755413471057,-0.005228428794154317,0,0,1,0,0,1,MILD_CEILING,0,1
SNOW,2021-12-02 05:00:00+00:00,0.11987127916331457,2.0508691119745524,246,0.3949643509110323,0.6080055812331039,0.036389520516052376,0.013796987188511967,1,0.034626436781609225,0.034626436781609225,-0.008548850574712708,0.04416666666666668,0.03795977011494247,-0.06617816091954015,1,0,0,0,0,1,MILD_CEILING,0,0
HD,2021-11-16 05:00:00+00:00,0.027993318245500554,2.7521227871250056,0,0.2333187349454124,0.9771401756385334,0.06441169243472644,0.058771172726292065,1,0.028829773293146375,0.028829773293146375,0.035303367841698255,0.07164198663346869,0.07084261564670416,0.049272703446468384,0,0,0,1,0,1,MILD_CEILING,0,0
AMD,2021-11-09 05:00:00+00:00,0.029313790806129288,1.5370274008588296,0,0.5632819172988995,0.8817233074658818,0.33963770845740626,0.16632732967893493,2,-0.03598705501618125,-0.03598705501618125,-0.09475728155339797,-0.04297734627831706,-0.013268608414239555,-0.029158576051779905,0,0,0,1,0,1,MILD_CEILING,1,1
TSLA,2021-10-04 04:00:00+00:00,0.026939655172413795,1.5765275091886373,276,0.298242790937178,0.8603107801877631,0.11831000230161981,-0.01278128950695323,2,-0.01868037272778683,-0.01868037272778683,-0.019032239822558427,-0.0030725537382737776,-0.00515862294299127,0.09362806391414442,1,0,0,0,0,1,MILD_CEILING,1,1
PANW,2021-08-24 04:00:00+00:00,0.13157471449252062,5.637868973118654,0,0.2725045229853127,0.9500235244916099,0.0911381288072437,0.20814819878323876,2,0.04678986022269604,0.04678986022269604,0.059227671167969675,0.09256100450130299,0.09260838663823732,0.10334044065387349,0,0,0,1,0,1,MILD_CEILING,0,0
META,2021-07-23 04:00:00+00:00,0.02766302954331796,2.293239790914057,0,0.25831978138045486,0.929257528556594,0.0432692738080902,0.0842128408091467,2,0.025241184298070415,0.025241184298070415,0.03265690840541132,0.03509647371922812,-0.012003770237303283,0.007498891106675493,0,0,0,1,0,1,MILD_CEILING,0,1
LLY,2021-06-24 04:00:00+00:00,0.08264995853681009,3.188630081878244,0,0.34010749076251257,0.8936625514403291,0.144413912681723,0.047869708012777235,1,-0.00889361702127661,-0.00889361702127661,-0.02008510638297872,-0.02395744680851062,-0.016553191489361643,4.2553191489323e-05,0,0,0,1,0,1,MILD_CEILING,1,1
ADBE,2021-06-18 04:00:00+00:00,0.03239564428312164,2.534781299191344,0,0.2786907327586208,0.9681005316578054,0.15067421295261985,0.044157282628761285,2,-0.005678122527907213,-0.005678122527907213,-0.002496264393073873,0.009440098444229593,0.018634086314494196,0.04254197064252427,0,0,0,1,0,1,MILD_CEILING,1,0
META,2021-04-29 04:00:00+00:00,0.07574770313416303,2.428479473636509,0,0.308654149573998,0.970862619808307,0.058589016597001775,0.11148967750640937,2,-0.0021199915200338856,-0.0021199915200338856,-0.01605136436597114,-0.03570671431599994,-0.030164450770768285,-0.07571398285835428,0,0,0,1,0,1,MILD_CEILING,1,1
AMD,2021-04-28 04:00:00+00:00,0.042458362655406874,3.1320650776312156,73,0.2747817849651534,0.49716818517606476,0.048685301917515744,0.02865890998162879,1,-0.05501800180018003,-0.05501800180018003,-0.055524302430243054,-0.11678667866786674,-0.12460621062106199,-0.16021602160216017,1,0,0,0,0,1,MILD_CEILING,1,1
NOW,2021-03-11 05:00:00+00:00,0.03740829749557299,1.5591195250636405,17,0.2932797267794997,0.29650648584905687,-0.1549581516136559,0.02547056304423201,1,0.021855091901118652,0.021855091901118652,-0.005781286514057015,0.01417380437101831,-0.053860456609869836,-0.040448684731917026,0,0,1,0,0,1,MILD_CEILING,0,1
NOW,2021-03-09 05:00:00+00:00,0.03486169411258205,1.7706606952800525,15,0.2932797267794997,0.1925854952830189,-0.15790518217260108,-0.11091707822860108,1,0.01667204027082962,0.01667204027082962,-0.013281469386057038,0.01771209268947152,0.03813872219159841,-0.006271516084410626,0,0,1,0,0,1,MILD_CEILING,0,0
AVGO,2021-03-05 05:00:00+00:00,0.024886061098325824,2.165154303342013,3,0.24241739479762986,0.5352667011910927,-0.03816883674116034,-0.04312691391629808,2,-0.00944413869014864,-0.00944413869014864,-0.07493670886075954,-0.03735828288387458,-0.007176664832140872,0.04473307649972481,0,0,1,0,0,1,MILD_CEILING,1,1
ORCL,2021-03-05 05:00:00+00:00,0.027307398932112988,3.184534341828642,0,0.23069001029866126,0.8690476190476187,0.11019322401236631,0.08333333333333326,1,0.038610038610038526,0.038610038610038526,0.07128007128007123,0.070983070983071,-0.0028215028215027877,-0.01611226611226623,0,0,0,1,0,1,MILD_CEILING,0,1
SNOW,2021-03-04 05:00:00+00:00,0.031303081776267935,3.7307261828210567,58,0.8164216413167819,0.06844836533471715,-0.16765135583793378,-0.044438480119627366,1,-0.022666666666666672,-0.022666666666666672,-0.06513725490196083,-0.09786274509803926,-0.06733333333333329,-0.15066666666666662,0,0,1,0,0,1,MILD_CEILING,1,1
PLTR,2021-02-22 05:00:00+00:00,0.03344827586206893,1.5546057112873648,17,1.1775949673360755,0.29936305732484075,-0.15342281926118717,-0.12189758089852343,1,-0.06740073406740073,-0.06740073406740073,-0.10710710710710702,-0.20086753420086753,-0.17083750417083743,-0.24824824824824818,0,0,1,0,0,1,MILD_CEILING,1,1
