ticker,date,prior_close,open_price,gap_pct,day_close,day_high,day_low
RR,2026-01-27 05:00:00+00:00,3.8,4.21,0.10789473684210531,5.515,5.59,4.06
RR,2026-03-04 05:00:00+00:00,2.4,2.56,0.06666666666666674,2.52,2.575,2.45
RTX,2025-04-08 04:00:00+00:00,117.32,123.5,0.05267644050460286,120.55,123.88,118.72
RTX,2025-10-21 04:00:00+00:00,160.68,171.29,0.0660318645755538,173.08,178.605,170.51
RUM,2024-01-16 05:00:00+00:00,3.395,3.58,0.05449189985272461,3.925,3.995,3.52
RUM,2024-01-22 05:00:00+00:00,3.59,4.02,0.11977715877437319,4.86,4.955,3.805
RUM,2024-01-23 05:00:00+00:00,4.86,5.98,0.23045267489711935,6.5,7.0,5.15
RUM,2024-03-12 04:00:00+00:00,6.675,7.09,0.06217228464419476,7.9,8.15,6.78
RUM,2024-07-15 04:00:00+00:00,5.94,6.59,0.10942760942760933,7.17,7.585,6.08
RUM,2024-10-23 04:00:00+00:00,5.85,6.18,0.056410256410256425,5.6,6.36,5.53
RUM,2024-11-06 05:00:00+00:00,5.945,6.47,0.08830950378469292,5.805,6.47,5.645
RUM,2024-12-23 05:00:00+00:00,7.19,10.02,0.3936022253129345,12.38,12.72,9.68
RUM,2024-12-27 05:00:00+00:00,16.25,17.26,0.06215384615384625,15.21,17.26,14.68
RUM,2025-01-15 05:00:00+00:00,10.215,10.86,0.06314243759177676,10.89,11.25,10.6
RUM,2025-04-23 04:00:00+00:00,7.55,7.94,0.05165562913907292,7.92,8.13,7.82
RUM,2025-05-12 04:00:00+00:00,9.3,10.025,0.07795698924731179,9.95,10.225,9.65
RUM,2025-05-27 04:00:00+00:00,9.15,9.65,0.0546448087431694,9.52,9.8,9.29
RUM,2025-06-10 04:00:00+00:00,9.355,9.98,0.06680919294494922,9.145,10.35,9.14
RUM,2025-08-11 04:00:00+00:00,7.9,9.0,0.13924050632911386,8.12,9.38,8.105
RUM,2025-10-03 04:00:00+00:00,7.4,8.21,0.10945945945945952,8.565,8.945,8.06
RUM,2025-11-10 05:00:00+00:00,5.895,6.5,0.10262934690415615,6.54,6.83,6.2
RUN,2024-01-23 05:00:00+00:00,13.78,14.55,0.055878084179971074,14.22,14.795,13.72
RUN,2024-02-07 05:00:00+00:00,14.485,15.5,0.07007248878149815,15.305,15.57,14.48
RUN,2024-05-03 04:00:00+00:00,10.95,11.77,0.07488584474885848,11.9,12.39,11.565
RUN,2024-05-14 04:00:00+00:00,11.53,12.56,0.08933217692974858,12.24,13.265,12.1
RUN,2024-05-15 04:00:00+00:00,12.24,12.93,0.0563725490196078,12.095,13.175,11.66
RUN,2024-05-28 04:00:00+00:00,13.395,14.12,0.05412467338559161,13.485,14.12,13.27
RUN,2024-06-12 04:00:00+00:00,14.55,15.74,0.08178694158075597,14.63,16.51,14.565
RUN,2024-07-11 04:00:00+00:00,13.92,14.945,0.07363505747126439,16.06,16.12,14.62
RUN,2024-07-22 04:00:00+00:00,16.95,18.01,0.06253687315634232,16.95,18.015,16.675
RUN,2024-08-01 04:00:00+00:00,17.555,18.86,0.07433779549985757,17.495,19.0,17.27
RUN,2024-08-07 04:00:00+00:00,16.46,18.245,0.10844471445929527,18.34,19.69,17.53
RUN,2024-10-28 04:00:00+00:00,14.38,15.26,0.06119610570236432,14.41,15.685,14.41
RUN,2025-01-15 05:00:00+00:00,9.57,10.14,0.059561128526645794,9.63,10.43,9.615
RUN,2025-05-08 04:00:00+00:00,7.385,8.44,0.14285714285714282,8.5,8.7,7.81
RUN,2025-05-12 04:00:00+00:00,9.4,10.01,0.06489361702127654,10.965,11.165,10.01
RUN,2025-05-13 04:00:00+00:00,10.965,11.8,0.07615139078887377,11.91,13.22,11.74
RUN,2025-06-26 04:00:00+00:00,7.29,7.66,0.050754458161865586,7.74,8.07,7.58
RUN,2025-06-30 04:00:00+00:00,7.44,7.855,0.05577956989247312,8.185,8.615,7.62
RUN,2025-07-24 04:00:00+00:00,10.64,11.35,0.06672932330827058,10.56,11.86,10.32
RUN,2025-08-07 04:00:00+00:00,9.02,11.295,0.25221729490022177,12.01,12.33,10.83
RUN,2025-08-18 04:00:00+00:00,13.91,14.82,0.06542056074766356,15.49,16.545,14.68
RUN,2025-10-01 04:00:00+00:00,17.28,18.565,0.07436342592592593,18.35,20.01,17.94
RUN,2025-10-13 04:00:00+00:00,18.795,19.74,0.05027932960893837,21.16,21.19,19.54
RUN,2025-10-15 04:00:00+00:00,20.69,21.8,0.05364910584823583,21.28,22.375,21.16
RUN,2025-10-21 04:00:00+00:00,20.5,21.775,0.06219512195121944,20.43,21.775,20.085
RUN,2025-11-10 05:00:00+00:00,17.105,18.335,0.07190879859690151,18.345,19.45,17.505
RUN,2026-01-28 05:00:00+00:00,20.72,21.78,0.05115830115830127,21.38,21.93,20.615
RUN,2026-02-04 05:00:00+00:00,18.48,19.795,0.07115800865800873,20.73,21.02,19.76
SCHW,2024-10-15 04:00:00+00:00,67.85,72.545,0.06919675755342679,71.97,73.92,71.46
SERV,2024-05-06 04:00:00+00:00,2.44,2.58,0.05737704918032792,2.685,2.685,2.545
SERV,2024-05-10 04:00:00+00:00,2.88,3.225,0.11979166666666674,3.025,3.225,2.92
SERV,2024-05-15 04:00:00+00:00,3.8,4.045,0.06447368421052635,3.46,4.095,3.415
SERV,2024-05-24 04:00:00+00:00,2.26,2.375,0.05088495575221249,2.57,2.57,2.32
SERV,2024-05-29 04:00:00+00:00,2.58,2.86,0.10852713178294565,3.07,3.495,2.86
SERV,2024-06-13 04:00:00+00:00,2.2,2.36,0.07272727272727258,2.275,2.415,2.275
SERV,2024-07-10 04:00:00+00:00,2.065,2.315,0.12106537530266344,2.4,2.5,2.265
SERV,2024-07-18 04:00:00+00:00,2.31,2.52,0.0909090909090909,2.64,2.68,2.52
SERV,2024-07-19 04:00:00+00:00,2.64,4.27,0.6174242424242422,7.52,8.96,3.935
SERV,2024-07-22 04:00:00+00:00,7.52,11.26,0.49734042553191493,8.75,13.86,7.91
SERV,2024-07-25 04:00:00+00:00,8.61,9.11,0.05807200929152149,12.11,12.41,8.51
SERV,2024-07-29 04:00:00+00:00,13.32,14.01,0.051801801801801765,19.38,19.53,14.01
SERV,2024-07-30 04:00:00+00:00,19.38,21.63,0.11609907120743035,14.99,24.08,14.66
SERV,2024-07-31 04:00:00+00:00,14.99,16.225,0.08238825883922624,17.44,18.28,14.9
SERV,2024-08-06 04:00:00+00:00,13.63,15.075,0.10601614086573723,15.685,17.74,14.61
SERV,2024-08-08 04:00:00+00:00,14.32,15.14,0.05726256983240225,13.98,15.3,13.42
SERV,2024-08-13 04:00:00+00:00,11.23,12.355,0.10017809439002671,10.36,12.38,10.12
SERV,2024-08-14 04:00:00+00:00,10.36,13.89,0.3407335907335909,11.53,14.38,10.935
SERV,2024-09-19 04:00:00+00:00,7.48,7.91,0.05748663101604274,7.89,8.28,7.63
SERV,2024-10-16 04:00:00+00:00,8.69,9.33,0.07364787111622562,9.02,9.33,8.705
SERV,2024-12-09 05:00:00+00:00,11.79,12.755,0.08184902459711635,11.97,13.66,11.69
SERV,2024-12-11 05:00:00+00:00,13.75,14.82,0.07781818181818184,12.36,14.97,12.19
SERV,2024-12-19 05:00:00+00:00,14.175,15.0,0.05820105820105815,13.36,15.13,12.65
SERV,2024-12-24 05:00:00+00:00,13.11,14.55,0.10983981693363855,14.14,15.8,13.83
SERV,2025-01-06 05:00:00+00:00,18.97,20.995,0.10674749604638915,22.89,24.24,20.33
SERV,2025-01-14 05:00:00+00:00,14.81,16.265,0.09824442943956786,16.395,17.32,15.51
SERV,2025-01-15 05:00:00+00:00,16.395,17.45,0.06434888685574869,18.49,19.72,17.3
SERV,2025-01-28 05:00:00+00:00,16.54,17.49,0.05743651753325268,17.5,17.59,16.11
SERV,2025-02-07 05:00:00+00:00,16.69,17.57,0.05272618334331929,19.45,20.25,17.53
SERV,2025-02-19 05:00:00+00:00,11.81,13.175,0.11558001693480104,13.385,14.275,12.65
SERV,2025-04-08 04:00:00+00:00,5.44,5.84,0.07352941176470577,5.12,5.84,5.04
SERV,2025-04-14 04:00:00+00:00,5.3,5.73,0.08113207547169823,5.775,6.275,5.685
SERV,2025-04-23 04:00:00+00:00,5.27,5.66,0.07400379506641377,5.895,6.26,5.66
SERV,2025-04-28 04:00:00+00:00,6.5,6.83,0.05076923076923078,6.64,7.07,6.33
SERV,2025-05-12 04:00:00+00:00,7.47,8.37,0.1204819277108433,8.62,8.9,8.29
SERV,2025-05-22 04:00:00+00:00,9.59,10.215,0.06517205422314912,11.63,11.945,10.215
SERV,2025-05-27 04:00:00+00:00,11.35,12.12,0.06784140969162993,12.83,13.0,11.475
SERV,2025-05-29 04:00:00+00:00,12.655,13.425,0.060845515606479765,12.22,14.22,12.17
SERV,2025-06-24 04:00:00+00:00,10.26,10.94,0.06627680311890835,10.97,11.21,10.725
SERV,2025-08-27 04:00:00+00:00,10.26,10.915,0.06384015594541904,11.61,12.185,10.59
SERV,2025-09-23 04:00:00+00:00,13.75,14.475,0.0527272727272727,13.16,15.0,12.9
SERV,2025-10-06 04:00:00+00:00,13.12,13.79,0.051067073170731704,14.905,15.27,13.58
SERV,2025-10-09 04:00:00+00:00,13.74,15.11,0.09970887918486165,17.67,17.89,14.7
SERV,2025-10-13 04:00:00+00:00,14.905,15.825,0.061724253606172425,16.45,16.95,14.9
SERV,2025-10-27 04:00:00+00:00,13.83,14.6,0.05567606652205347,14.25,14.635,13.765
SERV,2025-11-20 05:00:00+00:00,9.02,9.48,0.05099778270509987,8.695,9.9,8.645
SERV,2025-12-18 05:00:00+00:00,9.55,10.35,0.08376963350785328,10.13,10.53,9.93
SERV,2026-02-06 05:00:00+00:00,9.195,9.68,0.05274605764002169,10.685,10.815,9.51
SHOP,2024-02-02 05:00:00+00:00,76.74,80.88,0.05394839718530103,83.0,83.03,79.4
SHOP,2024-08-07 04:00:00+00:00,54.21,64.52,0.19018631248847068,63.89,67.76,63.6
SHOP,2024-11-12 05:00:00+00:00,90.03,107.0,0.18849272464733977,108.31,114.485,106.025
SHOP,2025-03-19 04:00:00+00:00,93.97,99.36,0.05735873151005641,101.54,103.14,97.725
SHOP,2025-04-08 04:00:00+00:00,78.86,84.26,0.06847577986304851,77.08,86.27,75.275
SHOP,2025-04-23 04:00:00+00:00,85.74,91.64,0.06881268952647546,90.97,95.43,89.96
SHOP,2025-05-12 04:00:00+00:00,91.835,104.02,0.1326836173572168,104.3,106.32,99.06
SHOP,2025-08-06 04:00:00+00:00,127.08,145.34,0.1436890147938307,154.87,156.28,145.12
SHOP,2025-11-20 05:00:00+00:00,146.06,154.4,0.05709982199096264,144.62,154.4,143.88
SHOP,2026-02-11 05:00:00+00:00,127.345,138.9,0.09073775962935339,118.85,138.965,109.62
SLB,2026-01-05 05:00:00+00:00,40.21,43.05,0.07062919671723443,43.84,45.15,42.525
SLV,2024-05-28 04:00:00+00:00,27.725,29.295,0.056627592425608664,29.24,29.33,28.695
SLV,2026-01-05 05:00:00+00:00,65.755,69.39,0.05528096722682694,69.055,70.6,68.53
SLV,2026-01-12 05:00:00+00:00,72.375,76.03,0.05050086355785839,77.215,78.17,76.03
SLV,2026-01-14 05:00:00+00:00,78.59,83.26,0.05942231836111467,84.555,84.78,81.29
SLV,2026-01-20 05:00:00+00:00,80.99,86.14,0.06358809729596254,85.4,86.33,84.41
SLV,2026-01-26 05:00:00+00:00,92.9,99.38,0.06975242195909569,98.29,106.695,96.52
SLV,2026-02-03 05:00:00+00:00,72.435,78.91,0.08939048802374534,76.94,80.72,74.91
SLV,2026-02-04 05:00:00+00:00,76.94,82.61,0.07369378736677934,79.17,82.78,75.82
SLV,2026-02-13 05:00:00+00:00,67.71,71.25,0.05228178998670812,69.71,71.31,68.875
SMCI,2024-01-19 05:00:00+00:00,311.42,347.465,0.11574401130306325,423.79,428.08,339.36
SMCI,2024-01-22 05:00:00+00:00,423.79,456.525,0.0772434460463908,436.25,485.38,410.49
SMCI,2024-01-30 05:00:00+00:00,495.27,550.99,0.11250429058897173,512.75,553.89,501.84
SMCI,2024-02-15 05:00:00+00:00,881.68,944.4,0.0711369204246439,1004.33,1004.53,920.56
SMCI,2024-02-22 05:00:00+00:00,733.905,862.37,0.17504309140828858,975.56,1003.0,835.03
SMCI,2024-03-04 05:00:00+00:00,905.74,1037.59,0.1455715768322034,1074.22,1154.05,1022.0
SMCI,2024-03-06 05:00:00+00:00,1090.85,1157.89,0.06145666223587129,1126.38,1166.99,1092.0
SMCI,2024-03-21 04:00:00+00:00,895.54,944.605,0.05478817249927424,971.63,993.0,906.75
SMCI,2024-05-23 04:00:00+00:00,873.75,933.085,0.06790844062947071,847.165,972.31,836.01
SMCI,2024-07-31 04:00:00+00:00,666.25,710.01,0.0656810506566604,700.905,720.04,693.2
SMCI,2024-11-18 05:00:00+00:00,18.56,20.07,0.08135775862068975,21.54,23.87,20.01
SMCI,2024-11-19 05:00:00+00:00,21.54,27.13,0.2595171773444754,28.27,29.31,25.62
SMCI,2024-11-21 05:00:00+00:00,25.795,27.675,0.07288234153905791,29.7,30.49,26.515
SMCI,2024-11-25 05:00:00+00:00,33.16,36.045,0.08700241254523539,38.42,39.2,35.6
SMCI,2024-12-02 05:00:00+00:00,32.67,37.77,0.15610651974288342,41.98,44.11,35.335
SMCI,2024-12-03 05:00:00+00:00,41.98,44.365,0.05681276798475477,40.19,45.955,38.89
SMCI,2024-12-09 05:00:00+00:00,43.94,47.9,0.09012289485662268,44.16,48.0,44.105
SMCI,2025-02-05 05:00:00+00:00,29.15,31.02,0.06415094339622646,31.5,33.12,29.78
SMCI,2025-02-12 05:00:00+00:00,38.57,42.3,0.09670728545501676,39.69,43.61,38.885
SMCI,2025-02-18 05:00:00+00:00,47.96,51.01,0.06359466221851537,55.795,56.21,50.99
SMCI,2025-02-19 05:00:00+00:00,55.795,59.04,0.058159333273590776,60.27,66.32,55.65
SMCI,2025-02-26 05:00:00+00:00,45.54,55.0,0.20772946859903385,51.09,56.19,50.05
SMCI,2025-03-12 04:00:00+00:00,40.835,43.955,0.07640504469205332,42.44,44.99,41.87
SMCI,2025-04-08 04:00:00+00:00,33.0,35.14,0.06484848484848486,31.74,35.48,30.95
SMCI,2025-04-14 04:00:00+00:00,33.15,35.0,0.05580693815987938,33.13,35.105,32.99
SMCI,2025-04-23 04:00:00+00:00,30.6,33.04,0.07973856209150319,32.89,34.98,32.63
SMCI,2025-05-12 04:00:00+00:00,31.98,33.89,0.059724828017510945,33.52,35.06,32.955
SMCI,2025-05-14 04:00:00+00:00,38.88,45.925,0.18119855967078174,45.0,46.495,43.1
SMCI,2025-09-12 04:00:00+00:00,43.96,46.545,0.05880345768880803,44.99,46.99,44.64
SMCI,2025-10-20 04:00:00+00:00,52.145,55.01,0.05494294755010058,55.01,56.59,54.6
SMCI,2025-11-20 05:00:00+00:00,33.73,35.525,0.05321672101986368,31.585,35.525,31.45
SMCI,2026-02-04 05:00:00+00:00,29.765,32.75,0.1002855703006887,33.75,34.93,31.76
SMH,2024-02-22 05:00:00+00:00,196.5,207.2,0.054452926208651345,209.93,210.66,206.53
SMH,2024-07-31 04:00:00+00:00,229.29,242.41,0.057220114265776986,247.11,247.62,240.63
SMH,2025-04-23 04:00:00+00:00,191.91,201.76,0.051326142462612655,198.94,203.02,198.13
SMH,2025-05-12 04:00:00+00:00,223.42,236.61,0.05903679169277606,237.56,238.635,234.185
SMR,2024-01-12 05:00:00+00:00,2.34,2.46,0.05128205128205133,2.345,2.5,2.345
SMR,2024-01-24 05:00:00+00:00,2.34,2.505,0.07051282051282053,2.265,2.505,2.255
SMR,2024-01-25 05:00:00+00:00,2.265,2.41,0.06401766004415012,2.52,2.525,2.4
SMR,2024-02-01 05:00:00+00:00,2.895,3.07,0.060449050086355725,3.08,3.135,2.81
SMR,2024-02-14 05:00:00+00:00,2.585,2.725,0.05415860735009676,2.795,2.835,2.6
SMR,2024-03-04 05:00:00+00:00,3.45,4.13,0.19710144927536222,3.9,4.18,3.56
SMR,2024-03-06 05:00:00+00:00,4.445,4.77,0.07311586051743516,4.21,4.77,4.18
SMR,2024-03-08 05:00:00+00:00,4.47,4.725,0.05704697986577179,5.49,5.73,4.725
SMR,2024-03-11 04:00:00+00:00,5.49,6.27,0.14207650273224032,5.45,6.5,5.32
SMR,2024-03-14 04:00:00+00:00,7.06,7.555,0.07011331444759208,7.25,7.555,5.36
SMR,2024-03-18 04:00:00+00:00,7.88,8.73,0.1078680203045686,10.15,11.2,8.73
SMR,2024-03-27 04:00:00+00:00,4.15,4.49,0.08192771084337346,5.73,5.785,4.49
SMR,2024-04-01 04:00:00+00:00,5.3,5.85,0.10377358490566034,5.245,6.4,5.15
SMR,2024-05-28 04:00:00+00:00,7.79,8.79,0.12836970474967896,9.48,9.56,8.135
SMR,2024-07-15 04:00:00+00:00,15.31,16.73,0.09274983670803395,15.84,16.885,15.14
SMR,2024-08-06 04:00:00+00:00,8.77,9.25,0.05473204104903084,8.135,9.39,8.13
SMR,2024-08-08 04:00:00+00:00,8.67,9.14,0.05420991926182245,8.59,9.29,8.56
SMR,2024-09-20 04:00:00+00:00,9.61,10.19,0.0603537981269511,10.7,11.62,9.73
SMR,2024-10-03 04:00:00+00:00,12.39,13.15,0.061339790153349456,12.01,13.15,11.14
SMR,2024-10-16 04:00:00+00:00,13.61,14.92,0.0962527553269655,19.15,19.4,14.34
SMR,2024-11-06 05:00:00+00:00,18.85,20.01,0.06153846153846154,21.41,21.41,19.1
SMR,2024-11-14 05:00:00+00:00,24.98,26.55,0.06285028022417935,24.67,27.45,24.14
SMR,2024-11-25 05:00:00+00:00,30.21,31.78,0.05196954650777889,28.08,31.78,27.32
SMR,2024-12-02 05:00:00+00:00,29.74,31.47,0.058170813718897124,27.22,31.775,27.18
SMR,2025-01-06 05:00:00+00:00,20.83,22.3,0.07057129140662519,23.68,24.1,21.6
SMR,2025-01-21 05:00:00+00:00,21.97,23.84,0.08511606736458813,25.58,25.58,22.465
SMR,2025-01-28 05:00:00+00:00,20.265,21.35,0.05354058721934374,20.945,21.35,19.03
SMR,2025-02-26 05:00:00+00:00,17.605,18.64,0.058790116444192,17.95,19.06,17.69
SMR,2025-04-08 04:00:00+00:00,14.105,15.26,0.08188585607940442,13.91,15.29,13.56
SMR,2025-04-23 04:00:00+00:00,15.08,16.325,0.08255968169761269,15.43,16.59,15.175
SMR,2025-05-23 04:00:00+00:00,25.34,28.05,0.10694554064719813,30.23,31.37,26.74
SMR,2025-06-03 04:00:00+00:00,32.04,34.8,0.08614232209737822,31.75,36.49,31.52
SMR,2025-06-16 04:00:00+00:00,38.82,41.31,0.06414219474497687,42.515,45.29,40.65
SMR,2025-06-24 04:00:00+00:00,36.54,38.58,0.05582922824302133,43.25,43.38,38.49
SMR,2025-07-23 04:00:00+00:00,44.46,46.85,0.05375618533513272,47.845,49.2,45.07
SMR,2025-09-03 04:00:00+00:00,37.23,39.215,0.053317217297878236,40.38,43.0,38.64
SMR,2025-10-13 04:00:00+00:00,39.26,41.865,0.066352521650535,44.98,46.39,41.71
SMR,2025-10-15 04:00:00+00:00,45.74,48.13,0.05225185832968956,53.46,56.075,47.97
SMR,2025-10-16 04:00:00+00:00,53.46,56.67,0.06004489337822673,47.615,57.25,47.52
SMR,2025-11-05 05:00:00+00:00,35.625,38.22,0.07284210526315786,37.895,39.26,37.22
SMR,2025-11-10 05:00:00+00:00,30.36,32.0,0.054018445322793165,28.39,32.01,27.56
SMR,2025-11-20 05:00:00+00:00,21.115,22.43,0.06227800142079097,18.69,22.66,18.59
SMR,2026-01-05 05:00:00+00:00,16.32,17.945,0.09957107843137254,18.79,19.54,17.34
SMR,2026-01-09 05:00:00+00:00,19.67,21.49,0.0925266903914589,20.53,22.285,20.325
SMR,2026-01-21 05:00:00+00:00,18.985,20.11,0.0592573084013695,19.75,21.14,18.43
SMR,2026-02-06 05:00:00+00:00,14.86,15.67,0.05450874831763126,17.5,17.875,15.47
SMR,2026-02-12 05:00:00+00:00,15.57,16.52,0.06101477199743091,13.99,16.52,13.97
SNAP,2024-04-26 04:00:00+00:00,11.41,14.46,0.2673093777388256,14.545,14.94,13.8
SNAP,2024-10-30 04:00:00+00:00,10.9,11.51,0.055963302752293526,12.6,12.83,11.41
SNAP,2025-05-12 04:00:00+00:00,8.245,8.88,0.07701637355973337,9.21,9.21,8.66
SNAP,2025-09-22 04:00:00+00:00,8.16,8.945,0.09620098039215688,8.52,9.275,8.465
SNAP,2025-11-06 05:00:00+00:00,7.315,8.57,0.1715652768284347,8.02,8.62,7.885
SNDK,2025-02-14 05:00:00+00:00,36.0,38.01,0.055833333333333277,36.65,38.01,35.51
SNDK,2025-02-18 05:00:00+00:00,36.65,39.0,0.06412005457025925,43.695,43.7,39.0
SNDK,2025-02-19 05:00:00+00:00,43.695,48.23,0.10378761872067735,46.02,48.5,45.88
SNDK,2025-02-20 05:00:00+00:00,46.02,48.55,0.05497609734897857,49.005,49.01,46.875
SNDK,2025-03-07 05:00:00+00:00,46.49,49.55,0.06582060658206056,51.06,51.07,47.16
SNDK,2025-04-14 04:00:00+00:00,32.03,33.75,0.053699656571963746,33.55,36.09,32.495
SNDK,2025-04-23 04:00:00+00:00,29.61,32.04,0.08206686930091185,30.37,32.69,30.28
SNDK,2025-05-12 04:00:00+00:00,37.77,41.345,0.0946518400847232,41.2,42.2,40.07
SNDK,2025-06-26 04:00:00+00:00,47.225,49.595,0.05018528321863414,47.365,49.635,47.11
SNDK,2025-08-12 04:00:00+00:00,43.39,45.67,0.05254666973957135,46.81,47.78,45.18
SNDK,2025-09-05 04:00:00+00:00,62.465,65.59,0.05002801568878572,68.56,68.67,63.79
SNDK,2025-09-11 04:00:00+00:00,73.9,81.83,0.10730717185385645,84.34,85.79,81.83
SNDK,2025-09-29 04:00:00+00:00,97.12,104.38,0.07475288303130138,113.52,113.955,103.48
SNDK,2025-10-02 04:00:00+00:00,121.17,129.21,0.06635305768754647,124.12,132.06,123.4
SNDK,2025-10-13 04:00:00+00:00,116.85,129.41,0.10748823277706464,134.43,135.87,124.21
SNDK,2025-10-15 04:00:00+00:00,127.24,134.315,0.055603583778685975,144.31,144.32,130.75
SNDK,2025-10-29 04:00:00+00:00,175.54,186.355,0.061609889483878306,204.25,205.34,181.79
SNDK,2025-11-03 05:00:00+00:00,199.33,210.5,0.05603772638338427,207.06,212.72,189.505
SNDK,2025-12-18 05:00:00+00:00,206.81,222.735,0.07700304627435817,219.32,230.24,214.3
SNDK,2025-12-22 05:00:00+00:00,237.6,249.49,0.0500420875420876,241.07,251.9,226.65
SNDK,2026-01-06 05:00:00+00:00,274.2,288.645,0.05268052516411376,349.59,351.75,288.53
SNDK,2026-01-30 05:00:00+00:00,541.555,652.065,0.20406052940144606,576.18,675.85,533.705
SNDK,2026-02-06 05:00:00+00:00,575.76,613.35,0.06528761984160072,597.89,615.215,575.8
SNDK,2026-02-11 05:00:00+00:00,541.77,577.0,0.06502759473577352,599.23,611.82,576.29
SNDK,2026-02-12 05:00:00+00:00,599.23,638.42,0.06540059743337273,630.49,667.42,616.295
SNOW,2024-11-21 05:00:00+00:00,129.16,161.69,0.25185816042118303,171.38,174.55,161.51
SNOW,2025-02-27 05:00:00+00:00,166.11,186.8,0.1245560170971043,173.62,187.42,173.62
SNOW,2025-04-08 04:00:00+00:00,131.04,138.095,0.05383852258852265,133.52,140.13,130.89
SNOW,2025-05-01 04:00:00+00:00,159.38,169.14,0.061237294516250415,165.33,169.14,164.54
SNOW,2025-05-22 04:00:00+00:00,179.11,192.12,0.07263692702808325,203.43,203.65,192.12
SNOW,2025-08-28 04:00:00+00:00,200.49,221.155,0.10307247244251579,240.99,249.985,218.4
SNOW,2026-02-10 05:00:00+00:00,176.17,184.98,0.05000851450303686,182.65,186.31,178.55
SNOW,2026-02-26 05:00:00+00:00,169.35,178.44,0.053675819309123136,172.99,184.245,167.26
SOFI,2024-01-29 05:00:00+00:00,7.61,8.8,0.15637319316688572,9.15,9.45,8.62
SOFI,2024-10-14 04:00:00+00:00,9.01,9.61,0.06659267480577133,10.05,10.07,9.38
SOFI,2024-11-06 05:00:00+00:00,11.41,12.07,0.05784399649430325,11.8,12.185,11.635
SOFI,2025-01-15 05:00:00+00:00,14.485,15.35,0.05971694856748362,15.5,15.55,15.0
SOFI,2025-03-12 04:00:00+00:00,11.25,11.86,0.05422222222222217,11.91,12.115,11.44
SOFI,2025-04-08 04:00:00+00:00,9.855,10.49,0.06443429731100961,9.49,10.57,9.24
SOFI,2025-04-23 04:00:00+00:00,11.25,11.98,0.06488888888888893,11.74,12.345,11.645
SOFI,2025-04-29 04:00:00+00:00,13.21,14.13,0.0696442089326268,13.27,14.5,13.24
SOFI,2025-05-12 04:00:00+00:00,13.18,13.98,0.06069802731411235,14.05,14.2,13.69
SOFI,2025-07-29 04:00:00+00:00,21.03,23.085,0.0977175463623395,22.415,25.1,22.255
SOUN,2024-02-15 05:00:00+00:00,2.25,4.0,0.7777777777777778,3.77,4.05,3.12
SOUN,2024-02-20 05:00:00+00:00,3.82,4.09,0.07068062827225131,3.99,4.34,3.67
SOUN,2024-02-22 05:00:00+00:00,3.76,4.045,0.07579787234042558,3.96,4.105,3.85
SOUN,2024-02-27 05:00:00+00:00,5.76,7.13,0.23784722222222224,6.85,7.9,6.5
SOUN,2024-02-29 05:00:00+00:00,6.33,6.75,0.06635071090047392,7.42,7.575,6.64
SOUN,2024-03-04 05:00:00+00:00,6.03,6.44,0.06799336650082921,5.62,6.46,5.45
SOUN,2024-03-06 05:00:00+00:00,4.97,5.225,0.05130784708249495,5.04,5.38,4.92
SOUN,2024-03-08 05:00:00+00:00,5.62,6.23,0.10854092526690397,5.855,6.26,5.63
SOUN,2024-03-13 04:00:00+00:00,6.92,7.29,0.053468208092485564,8.64,8.72,7.01
SOUN,2024-03-14 04:00:00+00:00,8.64,9.56,0.10648148148148147,8.36,10.24,7.56
SOUN,2024-04-24 04:00:00+00:00,4.17,4.435,0.06354916067146275,4.01,4.585,3.93
SOUN,2024-05-10 04:00:00+00:00,4.75,5.55,0.16842105263157892,5.095,5.96,5.06
SOUN,2024-07-11 04:00:00+00:00,5.08,5.515,0.08562992125984244,5.365,6.19,5.22
SOUN,2024-08-06 04:00:00+00:00,4.215,4.475,0.06168446026097267,4.455,4.575,4.12
SOUN,2024-11-06 05:00:00+00:00,5.365,5.72,0.06616961789375574,5.68,5.73,5.41
SOUN,2024-11-22 05:00:00+00:00,6.96,7.355,0.05675287356321846,8.24,8.49,7.18
SOUN,2024-11-25 05:00:00+00:00,8.24,8.82,0.07038834951456312,8.015,8.86,7.885
SOUN,2024-12-06 05:00:00+00:00,13.32,14.155,0.06268768768768762,15.0,15.1,13.19
SOUN,2024-12-19 05:00:00+00:00,20.87,22.43,0.07474844274077617,18.855,23.79,17.865
SOUN,2025-01-14 05:00:00+00:00,12.8,13.62,0.06406249999999988,12.805,14.405,12.42
SOUN,2025-02-26 05:00:00+00:00,8.88,9.47,0.06644144144144142,9.565,10.04,9.315
SOUN,2025-03-12 04:00:00+00:00,8.55,9.025,0.05555555555555551,9.13,9.575,8.925
SOUN,2025-04-08 04:00:00+00:00,7.59,8.115,0.06916996047430835,7.175,8.33,7.0
SOUN,2025-04-14 04:00:00+00:00,8.26,8.685,0.05145278450363205,8.135,8.865,8.05
SOUN,2025-04-23 04:00:00+00:00,8.14,8.78,0.07862407862407847,8.755,8.995,8.595
SOUN,2025-05-12 04:00:00+00:00,8.99,9.53,0.060066740823136726,11.02,11.22,9.53
SOUN,2025-05-27 04:00:00+00:00,9.58,10.115,0.05584551148225471,11.115,11.165,10.09
