ticker,date,direction,gap_pct,abs_gap_pct,gap_bucket,atr,open_price,prev_close,candle_color,ft_level,has_ft,session_high,session_low,eod_close,hod_minutes_from_open,lod_minutes_from_open,entry_price,entry_time,ft_minutes_from_open,eod_return,eod_return_from_open,mae_pct,mfe_pct,adverse_after_ft,bounce_depth_before_dest,close_above_open,fwd_15min,fwd_30min,fwd_1hr,fwd_2hr
PBW,2025-05-15,GAP_DN,-0.021552,0.021552,2-5%,0.4782,18.16,18.56,BULLISH,18.35128,True,18.495,18.03,18.38,230.0,65.0,18.38,2025-05-15 12:05:00-04:00,155.0,0.0,0.012115,0.00272,0.006257,True,0.001088,True,0.000272,0.003264,0.000544,0.002176
PBW,2025-06-17,GAP_DN,-0.045027,0.045027,2-5%,0.5429,19.3,20.21,BULLISH,19.51716,False,19.465,19.23,19.23,20.0,385.0,,,,,-0.003626943005181362,,,,,,,,,
PBW,2025-10-17,GAP_DN,-0.023502,0.023502,2-5%,1.5171,33.24,34.04,BULLISH,33.84684,False,33.62,32.59,32.895,45.0,125.0,,,,,-0.01037906137184112,,,,,,,,,
PBW,2026-01-30,GAP_DN,-0.021384,0.021384,2-5%,1.0796,34.78,35.54,BULLISH,35.21184,True,35.43,33.72,33.8,10.0,355.0,35.34,2026-01-30 09:30:00-05:00,0.0,-0.043577,-0.028177,0.04584,0.002547,True,0.005376,False,0.000566,-0.014148,-0.029145,-0.035088
PBW,2026-03-02,GAP_DN,-0.025578,0.025578,2-5%,1.1754,31.62,32.45,BULLISH,32.090160000000004,True,33.25,31.53,33.15,305.0,0.0,32.13,2026-03-02 09:30:00-05:00,0.0,0.031746,0.048387,0.018674,0.034858,True,0.003112,True,0.00249,0.013694,0.01385,0.031435
PDD,2024-01-22,GAP_DN,-0.033482,0.033482,2-5%,4.5739,138.85,143.66,BULLISH,140.67955999999998,True,142.35,138.71,141.35,5.0,0.0,142.04,2024-01-22 09:30:00-05:00,0.0,-0.004858,0.018005,0.023444,0.002182,True,0.005491,True,-0.010138,-0.014186,-0.018798,-0.010772
PDD,2024-01-26,GAP_DN,-0.020427,0.020427,2-5%,4.7493,141.47,144.42,BULLISH,143.36972,True,143.7,140.6,141.69,85.0,0.0,143.37,2024-01-26 10:35:00-05:00,65.0,-0.011718,0.001555,0.011788,0.002302,True,0.000976,True,0.000349,-7e-05,0.000139,-0.002092
PDD,2024-01-30,GAP_DN,-0.039047,0.039047,2-5%,5.3136,125.02,130.1,BULLISH,127.14544,True,128.36,124.44,125.28,55.0,330.0,127.54,2024-01-30 09:30:00-05:00,0.0,-0.01772,0.00208,0.024306,0.006429,True,0.008782,True,-0.000784,-7.8e-05,0.001019,-0.00984
PDD,2024-02-02,GAP_DN,-0.033186,0.033186,2-5%,5.5061,122.36,126.56,BULLISH,124.56244,True,125.105,122.36,124.57,15.0,0.0,124.785,2024-02-02 09:40:00-05:00,10.0,-0.001723,0.018061,0.012622,0.002564,True,0.006291,True,-0.006451,-0.009256,-0.002444,-0.003566
PDD,2024-05-29,GAP_DN,-0.024509,0.024509,2-5%,6.6825,146.07,149.74,BULLISH,148.743,True,154.26,145.5,151.23,35.0,0.0,149.32,2024-05-29 09:30:00-04:00,0.0,0.012791,0.035326,0.025583,0.033083,True,0.005157,True,0.015068,0.026654,0.024109,0.014733
PDD,2024-06-07,GAP_DN,-0.021692,0.021692,2-5%,6.4057,140.71,143.83,BULLISH,143.27228,True,144.02,140.63,143.9,90.0,0.0,143.33,2024-06-07 10:55:00-04:00,85.0,0.003977,0.022671,0.001605,0.004814,True,-0.001186,True,0.003977,0.003279,-0.000837,0.00307
PDD,2024-09-25,GAP_DN,-0.02522,0.02522,2-5%,3.8336,110.93,113.8,BULLISH,112.46344,True,114.11,110.545,113.91,385.0,5.0,112.49,2024-09-25 10:30:00-04:00,60.0,0.012623,0.026864,0.005334,0.014401,True,0.005334,True,-0.0008,-0.000178,0.000622,-0.000711
PDD,2024-10-03,GAP_DN,-0.037313,0.037313,2-5%,6.9532,147.06,152.76,BULLISH,149.84128,True,153.95,146.96,152.625,310.0,0.0,151.02,2024-10-03 09:45:00-04:00,15.0,0.010628,0.037842,0.014899,0.019401,True,0.005628,True,0.002847,0.008078,-0.002781,0.004503
PDD,2024-10-09,GAP_DN,-0.034314,0.034314,2-5%,8.3329,139.87,144.84,BULLISH,143.20316,False,143.28,139.87,141.49,180.0,0.0,,,,,0.01158218345606638,,,,,,,,,
PDD,2025-02-03,GAP_DN,-0.05711,0.05711,5-8%,4.4282,105.5,111.89,BULLISH,107.27128,True,108.56,104.855,105.26,10.0,0.0,108.14,2025-02-03 09:40:00-05:00,10.0,-0.026632,-0.002275,0.028112,0.003884,True,0.021084,False,-0.007629,-0.017524,-0.003052,-0.015813
PDD,2025-02-05,GAP_DN,-0.045108,0.045108,2-5%,5.0125,108.915,114.06,BULLISH,110.92,True,112.51,108.915,110.09,15.0,0.0,111.43,2025-02-05 09:35:00-05:00,5.0,-0.012025,0.010788,0.018038,0.009692,True,0.004218,True,0.002872,0.006372,-0.005026,-0.010679
PDD,2025-05-23,GAP_DN,-0.02645,0.02645,2-5%,3.9979,116.68,119.85,BULLISH,118.27916,True,119.38,116.68,119.35,385.0,0.0,118.34,2025-05-23 09:50:00-04:00,20.0,0.008535,0.022883,0.003296,0.008788,True,0.003296,True,0.002704,0.005577,0.00431,-0.001394
PDD,2025-05-27,GAP_DN,-0.179053,0.179053,12%+,5.3771,97.98,119.35,BULLISH,100.13084,True,103.18,97.325,102.955,150.0,15.0,100.37,2025-05-27 10:20:00-04:00,50.0,0.025755,0.050776,0.013948,0.027996,True,0.006376,True,0.004832,0.000697,0.006227,0.024908
PDD,2025-10-14,GAP_DN,-0.020507,0.020507,2-5%,3.4421,124.905,127.52,BULLISH,126.28184,True,128.015,124.905,127.11,200.0,0.0,126.54,2025-10-14 09:30:00-04:00,0.0,0.004505,0.017653,0.012921,0.011656,True,0.00403,True,0.004267,0.002213,0.003082,0.003872
PDD,2026-01-20,GAP_DN,-0.044545,0.044545,2-5%,3.7993,101.99,106.745,BULLISH,103.50972,True,104.92,101.9,104.47,185.0,0.0,104.175,2026-01-20 09:30:00-05:00,0.0,0.002832,0.024316,0.021838,0.007151,True,0.00504,True,0.0036,-0.003456,-0.000528,0.001968
PENN,2024-11-19,GAP_DN,-0.022897,0.022897,2-5%,0.9071,19.63,20.09,BULLISH,19.992839999999998,True,20.42,19.63,20.31,85.0,0.0,20.01,2024-11-19 09:55:00-05:00,25.0,0.014993,0.034641,0.005497,0.02049,True,0.001,True,0.005997,0.014993,0.016492,0.013743
PENN,2025-02-03,GAP_DN,-0.034692,0.034692,2-5%,0.8557,19.895,20.61,BULLISH,20.23728,True,20.505,19.895,20.17,90.0,0.0,20.31,2025-02-03 10:20:00-05:00,50.0,-0.006893,0.013823,0.013294,0.009601,True,-0.000492,True,0.002462,0.006155,0.002954,0.000739
PENN,2025-03-04,GAP_DN,-0.029383,0.029383,2-5%,1.0218,20.15,20.76,BULLISH,20.558719999999997,False,20.21,19.335,19.76,5.0,115.0,,,,,-0.01935483870967727,,,,,,,,,
PEP,2024-07-11,GAP_DN,-0.028175,0.028175,2-5%,2.4764,159.01,163.62,BULLISH,160.00055999999998,True,164.79,158.085,163.995,220.0,0.0,160.065,2024-07-11 09:30:00-04:00,0.0,0.024553,0.03135,0.01237,0.029519,True,0.001843,True,0.005529,0.006185,0.006685,0.022772
PEP,2025-04-07,GAP_DN,-0.035358,0.035358,2-5%,3.2864,141.32,146.5,BULLISH,142.63456,True,145.99,140.76,143.18,45.0,40.0,142.68,2025-04-07 09:40:00-04:00,10.0,0.003504,0.013162,0.013457,0.023199,True,0.013457,True,-0.003645,0.004556,-0.003189,0.001962
PL,2024-06-11,GAP_DN,-0.029056,0.029056,2-5%,0.1004,2.005,2.065,BULLISH,2.04516,True,2.05,1.96,2.005,10.0,60.0,2.05,2024-06-11 09:40:00-04:00,10.0,-0.021951,0.0,0.043902,0.0,True,0.004878,False,-0.017073,-0.036585,-0.02439,-0.021951
PL,2024-12-10,GAP_DN,-0.133663,0.133663,12%+,0.3579,3.5,4.04,BULLISH,3.64316,True,3.955,3.48,3.87,75.0,0.0,3.75,2024-12-10 09:30:00-05:00,0.0,0.032,0.105714,0.072,0.054667,True,0.014667,True,0.022667,0.028,0.045333,0.024
PL,2024-12-12,GAP_DN,-0.025316,0.025316,2-5%,0.3761,3.85,3.95,BULLISH,4.00044,True,4.095,3.85,3.91,10.0,0.0,4.05,2024-12-12 09:35:00-05:00,5.0,-0.034568,0.015584,0.046914,0.011111,True,0.004938,True,-0.017284,-0.017284,-0.001235,-0.02963
PL,2024-12-20,GAP_DN,-0.05641,0.05641,5-8%,0.3996,3.68,3.9,BULLISH,3.83984,True,4.195,3.68,4.055,310.0,0.0,3.84,2024-12-20 09:30:00-05:00,0.0,0.05599,0.101902,0.041667,0.092448,True,0.010417,True,0.022135,0.035156,0.0625,0.080729
PL,2025-02-03,GAP_DN,-0.059113,0.059113,5-8%,0.5107,5.73,6.09,BULLISH,5.93428,True,6.19,5.73,6.09,285.0,0.0,5.99,2025-02-03 09:35:00-05:00,5.0,0.016694,0.062827,0.040067,0.033389,True,0.040067,True,-0.022538,-0.019199,0.000835,0.018364
PL,2025-02-11,GAP_DN,-0.039291,0.039291,2-5%,0.5514,6.235,6.49,BULLISH,6.45556,False,6.365,6.07,6.19,0.0,155.0,,,,,-0.007217321571772242,,,,,,,,,
PL,2025-03-18,GAP_DN,-0.021583,0.021583,2-5%,0.335,4.08,4.17,BULLISH,4.214,False,4.2,4.0,4.115,180.0,10.0,,,,,0.008578431372549055,,,,,,,,,
PL,2025-05-23,GAP_DN,-0.025815,0.025815,2-5%,0.1718,3.585,3.68,BULLISH,3.65372,True,3.735,3.585,3.68,90.0,0.0,3.655,2025-05-23 09:35:00-04:00,5.0,0.00684,0.026499,0.00684,0.021888,True,0.00684,True,-0.005472,0.004104,0.00684,0.019152
PL,2025-06-13,GAP_DN,-0.035714,0.035714,2-5%,0.4754,5.265,5.46,BULLISH,5.455159999999999,True,5.585,5.265,5.365,15.0,0.0,5.51,2025-06-13 09:35:00-04:00,5.0,-0.026316,0.018993,0.03539,0.013612,True,0.016334,True,0.001815,-0.009074,-0.018149,-0.024501
PL,2025-09-25,GAP_DN,-0.033473,0.033473,2-5%,0.8714,11.55,11.95,BULLISH,11.89856,True,12.26,11.425,11.97,55.0,10.0,12.055,2025-09-25 10:10:00-04:00,40.0,-0.007051,0.036364,0.038988,0.017005,True,-0.000415,True,0.013273,0.00954,0.00083,-0.005807
PL,2025-10-17,GAP_DN,-0.021164,0.021164,2-5%,1.1375,12.95,13.23,BULLISH,13.405,True,13.57,12.575,13.11,5.0,125.0,13.43,2025-10-17 09:30:00-04:00,0.0,-0.023827,0.012355,0.063663,0.010424,True,0.000745,True,-0.016381,-0.017126,-0.035741,-0.058451
PL,2026-01-20,GAP_DN,-0.04032,0.04032,2-5%,1.7704,27.61,28.77,BULLISH,28.31816,True,29.7,27.6,27.98,5.0,0.0,28.87,2026-01-20 09:30:00-05:00,0.0,-0.030828,0.013401,0.04399,0.02875,True,0.003117,True,0.000693,0.001039,0.010391,0.007274
PL,2026-02-23,GAP_DN,-0.021739,0.021739,2-5%,1.9411,23.4,23.92,BULLISH,24.17644,True,24.665,23.34,23.78,20.0,0.0,24.46,2026-02-23 09:45:00-05:00,15.0,-0.0278,0.016239,0.039452,0.008381,True,-0.000818,True,-0.008585,-0.005724,-0.025348,-0.034751
PLTR,2024-02-13,GAP_DN,-0.062675,0.062675,5-8%,1.4579,23.48,25.05,BULLISH,24.06316,True,24.66,23.31,24.01,225.0,0.0,24.09,2024-02-13 09:30:00-05:00,0.0,-0.003321,0.022572,0.032379,0.023661,True,0.012868,True,-0.002076,-0.004981,-0.002491,0.010378
PLTR,2024-02-21,GAP_DN,-0.047009,0.047009,2-5%,1.6925,22.3,23.4,BULLISH,22.977,False,22.92,22.29,22.75,0.0,0.0,,,,,0.020179372197309385,,,,,,,,,
PLTR,2024-06-10,GAP_DN,-0.024871,0.024871,2-5%,0.7168,22.74,23.32,BULLISH,23.026719999999997,True,23.16,22.7,23.13,380.0,0.0,23.04,2024-06-10 10:00:00-04:00,30.0,0.003906,0.01715,0.010851,0.005208,True,0.010417,True,-0.005208,0.002604,-0.001736,-0.006944
PLTR,2025-02-12,GAP_DN,-0.022019,0.022019,2-5%,7.0525,110.15,112.63,BULLISH,112.971,True,117.58,110.0,117.42,340.0,0.0,113.31,2025-02-12 09:30:00-05:00,0.0,0.036272,0.066001,0.029212,0.037684,True,0.010326,True,0.015841,0.017739,0.02171,0.018357
PLTR,2025-02-24,GAP_DN,-0.054197,0.054197,5-8%,9.5646,95.895,101.39,BULLISH,99.72084,False,99.0,89.3,90.77,5.0,60.0,,,,,-0.05344387090046405,,,,,,,,,
PLTR,2025-03-04,GAP_DN,-0.03988,0.03988,2-5%,8.4457,80.17,83.5,BULLISH,83.54828,True,88.48,79.33,84.4,350.0,50.0,84.37,2025-03-04 13:10:00-05:00,220.0,0.000356,0.052763,0.016594,0.048714,True,0.016594,True,-0.014697,-0.005808,0.009601,0.039232
PLTR,2026-03-03,GAP_DN,-0.021499,0.021499,2-5%,6.7532,142.0,145.12,BULLISH,144.70128,True,147.48,138.22,147.29,380.0,55.0,144.79,2026-03-03 09:30:00-05:00,0.0,0.017266,0.037254,0.045376,0.018579,True,0.045376,True,-0.020582,-0.023724,-0.040093,-0.012397
PLUG,2024-02-06,GAP_DN,-0.044879,0.044879,2-5%,0.5021,4.15,4.345,BULLISH,4.350840000000001,True,4.54,4.13,4.505,275.0,0.0,4.37,2024-02-06 12:05:00-05:00,155.0,0.030892,0.085542,0.018307,0.038902,True,0.006865,True,0.018307,0.008009,0.020595,0.028604
PLUG,2024-02-16,GAP_DN,-0.047205,0.047205,2-5%,0.415,3.835,4.025,BULLISH,4.001,False,4.005,3.755,3.95,295.0,30.0,,,,,0.029986962190352077,,,,,,,,,
PLUG,2024-02-20,GAP_DN,-0.032911,0.032911,2-5%,0.4182,3.82,3.95,BULLISH,3.9872799999999997,False,3.87,3.7,3.73,0.0,280.0,,,,,-0.023560209424083732,,,,,,,,,
PLUG,2024-03-01,GAP_DN,-0.096045,0.096045,8-12%,0.3796,3.2,3.54,BULLISH,3.35184,True,3.89,3.16,3.885,385.0,15.0,3.38,2024-03-01 10:15:00-05:00,45.0,0.149408,0.214062,0.019231,0.150888,True,0.001479,True,0.032544,0.035503,0.050296,0.090237
PLUG,2024-07-17,GAP_DN,-0.039039,0.039039,2-5%,0.2121,3.2,3.33,BULLISH,3.28484,True,3.33,3.0,3.05,20.0,195.0,3.29,2024-07-17 09:35:00-04:00,5.0,-0.072948,-0.046875,0.088146,0.012158,True,0.007599,False,0.00304,-0.021277,-0.027356,-0.06079
PLUG,2024-07-19,GAP_DN,-0.169811,0.169811,12%+,0.2407,2.42,2.915,BULLISH,2.51628,True,2.575,2.42,2.52,5.0,0.0,2.57,2024-07-19 09:35:00-04:00,5.0,-0.019455,0.041322,0.05642,0.001946,True,0.015564,True,-0.019455,-0.050584,-0.036965,-0.036965
PLUG,2025-03-04,GAP_DN,-0.07047,0.07047,5-8%,0.1264,1.385,1.49,BULLISH,1.43556,True,1.68,1.37,1.61,350.0,0.0,1.445,2025-03-04 09:30:00-05:00,0.0,0.114187,0.162455,0.051903,0.16263,False,-0.00346,True,0.038062,0.062284,0.079585,0.044983
PLUG,2025-03-06,GAP_DN,-0.026706,0.026706,2-5%,0.125,1.64,1.685,BULLISH,1.69,False,1.685,1.585,1.645,0.0,260.0,,,,,0.003048780487804949,,,,,,,,,
PLUG,2025-03-19,GAP_DN,-0.027692,0.027692,2-5%,0.1368,1.58,1.625,BULLISH,1.6347200000000002,True,1.675,1.555,1.57,15.0,240.0,1.64,2025-03-19 09:30:00-04:00,0.0,-0.042683,-0.006329,0.051829,0.021341,True,0.0,False,0.018293,0.015244,0.012195,-0.009146
PLUG,2025-06-13,GAP_DN,-0.045977,0.045977,2-5%,0.1425,1.245,1.305,BULLISH,1.302,True,1.335,1.22,1.3,5.0,0.0,1.33,2025-06-13 09:30:00-04:00,0.0,-0.022556,0.044177,0.082707,0.003759,True,0.015038,True,-0.041353,-0.026316,-0.030075,-0.045113
PLUG,2025-06-23,GAP_DN,-0.022624,0.022624,2-5%,0.1559,1.08,1.105,BULLISH,1.14236,False,1.13,1.03,1.09,50.0,180.0,,,,,0.009259259259259267,,,,,,,,,
PLUG,2025-10-30,GAP_DN,-0.036364,0.036364,2-5%,0.3607,2.65,2.75,BULLISH,2.79428,False,2.735,2.645,2.675,20.0,10.0,,,,,0.00943396226415091,,,,,,,,,
PLUG,2026-01-30,GAP_DN,-0.027719,0.027719,2-5%,0.2161,2.28,2.345,BULLISH,2.36644,True,2.37,2.105,2.12,0.0,345.0,2.37,2026-01-30 09:30:00-05:00,0.0,-0.105485,-0.070175,0.111814,0.0,True,0.016878,False,-0.004219,-0.031646,-0.046414,-0.078059
PSX,2024-04-26,GAP_DN,-0.029969,0.029969,2-5%,4.1011,152.45,157.16,BULLISH,154.09044,True,155.73,149.82,151.445,5.0,25.0,154.18,2024-04-26 09:30:00-04:00,0.0,-0.017739,-0.006592,0.028279,0.010053,True,0.008464,False,-0.017966,-0.024257,-0.015728,-0.020398
QBTS,2024-01-29,GAP_DN,-0.036914,0.036914,2-5%,0.053,0.7801,0.81,BULLISH,0.8013,True,0.836,0.7801,0.8241,55.0,0.0,0.836,2024-01-29 10:40:00-05:00,55.0,-0.014234,0.056403,0.05323,0.0,True,0.05323,True,-0.01878,-0.05323,-0.036005,-0.014234
QBTS,2024-02-08,GAP_DN,-0.025773,0.025773,2-5%,0.0702,0.9299,0.9545,BULLISH,0.9579799999999999,False,0.95,0.9221,0.925,65.0,205.0,,,,,-0.0052693838047100814,,,,,,,,,
QBTS,2024-03-05,GAP_DN,-0.038328,0.038328,2-5%,0.3121,1.38,1.435,BULLISH,1.50484,False,1.43,1.32,1.37,185.0,10.0,,,,,-0.007246376811594049,,,,,,,,,
QBTS,2024-04-15,GAP_DN,-0.030488,0.030488,2-5%,0.1654,1.59,1.64,BULLISH,1.65616,False,1.63,1.54,1.58,125.0,55.0,,,,,-0.0062893081761006345,,,,,,,,,
QBTS,2024-04-25,GAP_DN,-0.02649,0.02649,2-5%,0.1436,1.47,1.51,BULLISH,1.52744,False,1.52,1.44,1.47,0.0,300.0,,,,,0.0,,,,,,,,,
QBTS,2024-07-19,GAP_DN,-0.032864,0.032864,2-5%,0.115,1.03,1.065,BULLISH,1.076,False,1.07,1.015,1.04,20.0,130.0,,,,,0.009708737864077678,,,,,,,,,
QBTS,2024-08-05,GAP_DN,-0.116857,0.116857,8-12%,0.0837,0.8283,0.9379,BULLISH,0.86178,True,0.9019,0.8283,0.853,115.0,0.0,0.8655,2024-08-05 10:05:00-04:00,20.0,-0.014443,0.02982,0.016522,0.042057,True,0.016522,True,0.018255,0.022184,0.021375,-0.012825
QBTS,2024-08-08,GAP_DN,-0.066247,0.066247,5-8%,0.0777,0.771,0.8257,BULLISH,0.80208,True,0.8573,0.7642,0.819,145.0,20.0,0.8139,2024-08-08 11:10:00-04:00,100.0,0.006266,0.062257,0.008601,0.053324,True,-0.018307,True,0.039071,0.012287,0.007986,0.005652
QBTS,2024-08-09,GAP_DN,-0.023199,0.023199,2-5%,0.0779,0.8,0.819,BULLISH,0.83116,True,0.8487,0.7817,0.8409,380.0,40.0,0.8317,2024-08-09 15:10:00-04:00,335.0,0.011062,0.051125,0.002525,0.02044,True,0.002525,True,0.003487,0.001683,0.011062,0.011062
QBTS,2024-11-12,GAP_DN,-0.039514,0.039514,2-5%,0.1585,1.58,1.645,BULLISH,1.6434,True,1.675,1.49,1.54,0.0,210.0,1.66,2024-11-12 09:35:00-05:00,0.0,-0.072289,-0.025316,0.10241,0.009036,True,0.01506,False,-0.006024,-0.027108,-0.042169,-0.063253
QBTS,2024-11-26,GAP_DN,-0.068966,0.068966,5-8%,0.4157,2.7,2.9,BULLISH,2.86628,True,2.92,2.52,2.7,90.0,50.0,2.88,2024-11-26 09:30:00-05:00,0.0,-0.0625,0.0,0.125,0.013889,True,0.125,False,-0.045139,-0.071181,-0.081597,-0.017361
QBTS,2025-01-23,GAP_DN,-0.025641,0.025641,2-5%,1.5164,6.08,6.24,BULLISH,6.68656,False,6.74,5.91,6.04,5.0,300.0,,,,,-0.006578947368421058,,,,,,,,,
QBTS,2025-03-04,GAP_DN,-0.079592,0.079592,5-8%,0.8064,4.51,4.9,BULLISH,4.83256,True,5.51,4.48,5.32,350.0,0.0,4.84,2025-03-04 11:10:00-05:00,100.0,0.099174,0.179601,0.021694,0.13843,True,0.021694,True,-0.018595,0.032025,0.068182,0.086777
QBTS,2025-05-23,GAP_DN,-0.060105,0.060105,5-8%,2.0507,17.905,19.05,BULLISH,18.72528,True,19.755,17.64,18.8,255.0,0.0,18.74,2025-05-23 10:10:00-04:00,40.0,0.003202,0.049986,0.026147,0.054162,True,0.026147,True,-0.014408,0.000534,0.012807,0.007204
QBTS,2025-05-30,GAP_DN,-0.037504,0.037504,2-5%,2.0275,15.655,16.265,BULLISH,16.466,False,16.44,15.495,16.31,385.0,200.0,,,,,0.041839667837751476,,,,,,,,,
QBTS,2025-06-13,GAP_DN,-0.035231,0.035231,2-5%,1.5475,15.335,15.895,BULLISH,15.954,False,15.61,14.855,15.16,0.0,40.0,,,,,-0.011411803064884297,,,,,,,,,
QBTS,2025-10-17,GAP_DN,-0.050204,0.050204,5-8%,4.6086,38.5,40.535,BULLISH,40.34344,False,39.44,36.08,38.295,5.0,125.0,,,,,-0.005324675324675281,,,,,,,,,
QBTS,2026-02-10,GAP_DN,-0.020735,0.020735,2-5%,2.0436,20.78,21.22,BULLISH,21.597440000000002,False,21.51,20.425,20.45,5.0,385.0,,,,,-0.015880654475457258,,,,,,,,,
QBTS,2026-02-19,GAP_DN,-0.027282,0.027282,2-5%,1.8814,18.54,19.06,BULLISH,19.292559999999998,True,19.485,18.42,19.39,380.0,0.0,19.32,2026-02-19 15:40:00-05:00,370.0,0.003623,0.045847,0.005435,0.00854,True,0.001294,True,0.003623,0.003623,0.003623,0.003623
QBTS,2026-02-23,GAP_DN,-0.03042,0.03042,2-5%,1.7704,17.53,18.08,BULLISH,18.23816,True,18.35,17.45,18.07,40.0,0.0,18.255,2026-02-23 10:20:00-05:00,50.0,-0.010134,0.030804,0.030403,0.002191,True,0.007943,True,-0.004108,-0.013147,-0.010134,-0.024377
QCOM,2024-02-01,GAP_DN,-0.051771,0.051771,5-8%,4.3846,140.85,148.54,BULLISH,142.60384,True,143.82,140.11,141.09,5.0,0.0,143.16,2024-02-01 09:35:00-05:00,5.0,-0.014459,0.001704,0.018371,0.00461,True,0.0073,True,-0.007265,-0.009709,-0.00454,-0.006112
QCOM,2024-02-13,GAP_DN,-0.022659,0.022659,2-5%,4.0843,149.67,153.14,BULLISH,151.30372,False,151.17,148.41,150.03,0.0,350.0,,,,,0.0024052916416116366,,,,,,,,,
QCOM,2024-10-30,GAP_DN,-0.034195,0.034195,2-5%,5.3118,170.03,176.05,BULLISH,172.15472,False,171.53,167.53,167.645,0.0,385.0,,,,,-0.014026936422984125,,,,,,,,,
QCOM,2026-02-05,GAP_DN,-0.10696,0.10696,8-12%,4.6275,132.92,148.84,BULLISH,134.771,True,139.32,132.92,136.44,175.0,0.0,135.615,2026-02-05 09:35:00-05:00,5.0,0.006083,0.026482,0.013531,0.02732,True,0.013531,True,0.008885,0.001659,0.014342,0.021421
QTUM,2024-08-05,GAP_DN,-0.036568,0.036568,2-5%,1.2004,54.405,56.47,BULLISH,54.88516,True,55.63,54.405,55.33,230.0,0.0,54.95,2024-08-05 10:45:00-04:00,60.0,0.006915,0.017002,0.0,0.012375,False,-0.002275,True,0.008371,0.010373,0.006915,0.006915
QTUM,2024-12-30,GAP_DN,-0.026839,0.026839,2-5%,3.7721,81.22,83.46,BULLISH,82.72884,False,82.665,80.94,82.11,205.0,10.0,,,,,0.01095789214479193,,,,,,,,,
QTUM,2025-01-27,GAP_DN,-0.030422,0.030422,2-5%,2.1864,81.59,84.15,BULLISH,82.46456,False,81.91,79.945,80.6,0.0,320.0,,,,,-0.012133839931364248,,,,,,,,,
QTUM,2025-03-31,GAP_DN,-0.023426,0.023426,2-5%,1.695,73.37,75.13,BULLISH,74.048,True,74.46,72.93,74.46,375.0,10.0,74.27,2025-03-31 14:45:00-04:00,310.0,0.002558,0.014856,0.0,0.002558,False,-0.001346,True,0.002558,0.002558,0.002558,0.002558
QTUM,2025-04-04,GAP_DN,-0.037435,0.037435,2-5%,1.9907,68.14,70.79,BULLISH,68.93628,False,68.34,65.66,65.86,0.0,315.0,,,,,-0.033460522453771666,,,,,,,,,
QTUM,2025-08-01,GAP_DN,-0.023195,0.023195,2-5%,1.2775,89.91,92.045,BULLISH,90.42099999999999,True,91.2,89.41,90.525,160.0,15.0,90.645,2025-08-01 10:30:00-04:00,45.0,-0.001324,0.00684,0.007557,0.006123,True,0.004578,True,0.00502,-0.003696,-0.002041,-0.001324
QTUM,2025-09-02,GAP_DN,-0.020275,0.020275,2-5%,1.3493,92.78,94.7,BULLISH,93.31972,True,93.63,92.545,93.63,375.0,170.0,93.36,2025-09-02 09:50:00-04:00,10.0,0.002892,0.009161,0.00873,0.002892,True,0.00873,True,-0.005034,-0.006427,-0.000321,0.002892
QTUM,2025-11-04,GAP_DN,-0.020297,0.020297,2-5%,2.4368,111.5,113.81,BULLISH,112.47472,False,112.365,109.64,109.84,15.0,375.0,,,,,-0.014887892376681583,,,,,,,,,
QUBT,2024-10-30,GAP_DN,-0.028571,0.028571,2-5%,0.1405,1.19,1.225,BULLISH,1.2462,True,1.34,1.15,1.26,110.0,10.0,1.25,2024-10-30 10:05:00-04:00,35.0,0.008,0.058824,0.04,0.072,True,0.016,True,0.024,0.032,0.056,0.0
QUBT,2024-11-12,GAP_DN,-0.039007,0.039007,2-5%,0.1814,1.355,1.41,BULLISH,1.42756,False,1.39,1.26,1.38,330.0,140.0,,,,,0.018450184501844952,,,,,,,,,
QUBT,2024-11-26,GAP_DN,-0.167209,0.167209,12%+,1.2454,6.4,7.685,BULLISH,6.898160000000001,True,7.27,6.14,6.66,275.0,75.0,6.93,2024-11-26 11:25:00-05:00,115.0,-0.038961,0.040625,0.05772,0.049062,True,0.05772,True,-0.032468,-0.007215,-0.044012,0.030303
QUBT,2024-12-10,GAP_DN,-0.050134,0.050134,5-8%,1.5607,7.105,7.48,BULLISH,7.72928,True,8.34,7.1,7.605,275.0,0.0,7.73,2024-12-10 10:00:00-05:00,30.0,-0.016171,0.070373,0.062096,0.078913,True,0.062096,True,-0.012937,-0.006468,-0.011643,0.003881
QUBT,2025-01-23,GAP_DN,-0.043088,0.043088,2-5%,2.7425,10.66,11.14,BULLISH,11.757,True,11.93,10.59,11.12,5.0,0.0,11.91,2025-01-23 09:35:00-05:00,5.0,-0.066331,0.043152,0.099076,0.001679,True,0.042821,True,-0.056255,-0.057515,-0.030227,-0.063812
QUBT,2025-03-04,GAP_DN,-0.075576,0.075576,5-8%,0.7218,5.015,5.425,BULLISH,5.303719999999999,True,5.455,5.015,5.275,330.0,0.0,5.305,2025-03-04 12:55:00-05:00,205.0,-0.005655,0.051844,0.010368,0.028275,True,0.0,True,0.014138,0.001885,0.014138,0.020735
QUBT,2025-05-23,GAP_DN,-0.061309,0.061309,5-8%,1.37,11.33,12.07,BULLISH,11.878,True,14.3,11.29,13.3,235.0,0.0,11.94,2025-05-23 09:30:00-04:00,0.0,0.113903,0.173875,0.054439,0.197655,True,0.008375,True,0.005863,0.020519,0.147822,0.140704
