ticker,date,direction,gap_pct,abs_gap_pct,gap_bucket,atr,open_price,prev_close,cs_score,candle_tier,session_high,session_low,eod_close,hod_pct,lod_pct,hod_atr,lod_atr,hod_minutes,lod_minutes,hod_timing_bucket,lod_timing_bucket,eod_return,win,std_ft_fired,std_ft_minutes,reverse_ft_fired,reverse_ft_minutes,trade_date,path_type,setup_direction,path_ft_fired,path_ft_minutes,path_reverse_ft_fired,path_reverse_ft_minutes,ft_trigger_ref_price,close_from_open_abs,close_from_open_pct,close_from_open_atr,achieved_0p70_atr,achieved_1p00_atr,destination_minutes,adverse_peak_minutes,destination_timing_bucket,adverse_timing_bucket,open_5m_high,open_5m_low,open_5m_close,open_5m_range,open_5m_range_atr,relevant_or_level,or_violated,first_or_violation_minutes,max_violation_depth_abs,max_violation_depth_pct,max_violation_depth_atr,violation_depth_bucket,violation_timing_abs_bucket,violation_timing_rel_bucket,mfe_after_violation_abs,mfe_after_violation_pct,mfe_after_violation_atr,mae_after_violation_abs,mae_after_violation_pct,mae_after_violation_atr
YANG,2024-02-22,GAP_DN,-0.046869,0.046869,2-5%,1.0532,12.1,12.695,-37.24,BEARISH,12.44,12.02,12.08,0.028099,0.006612,0.3228,0.076,100.0,0.0,FIRST_2HR,AT_OPEN,-0.001653,0,False,,False,,2024-02-21,gapdown_continuation_short,SHORT,False,,False,,11.67872,0.019999999999999574,0.001652892561983436,0.018989745537409397,False,False,0.0,100.0,at_open,1hr_to_2hr,12.72,12.6,12.6,0.120000000000001,0.11393847322445974,12.72,True,65.0,0.1349999999999998,0.011157024793388412,0.12818078237751596,0.10-0.25 ATR,1hr_to_2hr,pre_ft_mid,0.0,0.0,0.0,0.7550000000000008,0.0623966942148761,0.7168628940372207
YANG,2024-02-23,GAP_DN,-0.031457,0.031457,2-5%,0.9996,11.7,12.08,-7.12,NEUTRAL,12.03,11.67,11.83,0.028205,0.002564,0.3301,0.03,30.0,0.0,FIRST_30MIN,AT_OPEN,0.011111,1,False,,False,,2024-02-22,gapdown_continuation_short,SHORT,False,,False,,11.30016,-0.13000000000000078,-0.01111111111111118,-0.1300520208083241,False,False,0.0,30.0,at_open,first_30min,12.1,12.02,12.02,0.08000000000000007,0.08003201280512212,12.1,True,10.0,0.33999999999999986,0.02905982905982905,0.34013605442176853,0.25-0.50 ATR,first_30min,pre_ft_early,0.0,0.0,0.0,0.7400000000000002,0.06324786324786327,0.7402961184473791
YANG,2024-02-27,GAP_DN,-0.038779,0.038779,2-5%,0.7882,11.65,12.12,69.43,BEARISH,11.65,11.49,11.52,0.0,0.013734,0.0,0.203,0.0,225.0,AT_OPEN,MID_SESSION,-0.011159,0,False,,False,,2024-02-26,gapdown_continuation_short,SHORT,False,,False,,11.33472,0.13000000000000078,0.01115879828326187,0.16493275818320322,False,False,225.0,0.0,2hr_to_4hr,at_open,12.13,11.89,11.89,0.2400000000000002,0.3044912458766813,12.13,False,,0.0,0.0,0.0,no_violation,no_violation,no_violation,,,,,,
YANG,2024-03-01,GAP_DN,-0.047619,0.047619,2-5%,0.7564,12.2,12.81,6.0,NEUTRAL,12.21,11.96,12.045,0.00082,0.019672,0.0132,0.3173,0.0,300.0,AT_OPEN,MID_SESSION,-0.012705,0,False,,False,,2024-02-29,gapdown_continuation_short,SHORT,False,,False,,11.89744,0.15499999999999936,0.012704918032786833,0.20491803278688442,False,False,300.0,0.0,after_4hr,at_open,12.46,12.46,12.46,0.0,0.0,12.46,True,10.0,0.40499999999999936,0.03319672131147536,0.5354309888947638,0.50+ ATR,first_30min,pre_ft_early,0.0,0.0,0.0,0.6650000000000009,0.054508196721311554,0.8791644632469605
YANG,2024-03-06,GAP_DN,-0.087248,0.087248,8-12%,0.7271,12.24,13.41,-27.41,NEUTRAL,12.57,12.13,12.53,0.026961,0.008987,0.4539,0.1513,300.0,0.0,MID_SESSION,AT_OPEN,0.023693,1,False,,False,,2024-03-05,gapdown_continuation_short,SHORT,False,,False,,11.949160000000001,-0.28999999999999915,-0.02369281045751627,-0.39884472562233414,False,False,0.0,300.0,at_open,after_4hr,13.33,13.31,13.31,0.019999999999999574,0.02750653280153978,13.33,True,10.0,0.09500000000000064,0.007761437908496784,0.13065603080731764,0.10-0.25 ATR,first_30min,pre_ft_early,0.0,0.0,0.0,1.1850000000000005,0.09681372549019612,1.6297620684912675
YANG,2024-03-08,GAP_DN,-0.020186,0.020186,2-5%,0.7057,12.62,12.88,-40.97,BEARISH,12.87,12.56,12.675,0.01981,0.004754,0.3543,0.085,120.0,0.0,FIRST_2HR,AT_OPEN,0.004358,1,False,,False,,2024-03-07,gapdown_continuation_short,SHORT,False,,False,,12.33772,-0.05500000000000149,-0.004358161648177614,-0.07793680034008997,False,False,0.0,120.0,at_open,1hr_to_2hr,13.04,13.02,13.04,0.019999999999999574,0.028340654669122254,13.04,True,5.0,0.040000000000000924,0.003169572107765525,0.05668130933824702,0-0.10 ATR,at_open,pre_ft_early,0.0,0.0,0.0,0.46000000000000085,0.03645007923930276,0.6518350573898269
YANG,2024-03-12,GAP_DN,-0.0581,0.0581,5-8%,0.7129,11.105,11.79,-58.81,BEARISH,11.22,10.98,10.99,0.010356,0.011256,0.1613,0.1753,5.0,100.0,AT_OPEN,FIRST_2HR,-0.010356,0,False,,False,,2024-03-11,gapdown_continuation_short,SHORT,False,,False,,10.819840000000001,0.11500000000000021,0.010355695632597948,0.16131294711740807,False,False,100.0,5.0,1hr_to_2hr,at_open,12.0,11.78,11.78,0.22000000000000064,0.30859868144199837,12.0,False,,0.0,0.0,0.0,no_violation,no_violation,no_violation,,,,,,
YANG,2024-03-26,GAP_DN,-0.026381,0.026381,2-5%,0.4625,11.81,12.13,-95.33,NEUTRAL,11.94,11.81,11.93,0.011008,0.0,0.2811,0.0,360.0,0.0,LAST_HOUR,AT_OPEN,0.010161,1,False,,False,,2024-03-25,gapdown_continuation_short,SHORT,False,,False,,11.625,-0.11999999999999922,-0.01016088060965277,-0.25945945945945775,False,False,0.0,360.0,at_open,after_4hr,12.04,12.04,12.04,0.0,0.0,12.04,True,10.0,0.15000000000000036,0.012701100762066075,0.32432432432432506,0.25-0.50 ATR,first_30min,pre_ft_early,0.0,0.0,0.0,0.379999999999999,0.03217612193056723,0.8216216216216194
YANG,2024-03-28,GAP_DN,-0.027477,0.027477,2-5%,0.4625,11.68,12.01,-100.0,MAX_BEARISH,11.725,11.5,11.63,0.003853,0.015411,0.0973,0.3892,15.0,105.0,FIRST_30MIN,FIRST_2HR,-0.004281,0,False,,False,,2024-03-27,gapdown_continuation_short,SHORT,False,,False,,11.495,0.049999999999998934,0.004280821917808128,0.1081081081081058,False,False,105.0,15.0,1hr_to_2hr,first_30min,12.29,12.23,12.23,0.05999999999999872,0.12972972972972696,12.29,False,,0.0,0.0,0.0,no_violation,no_violation,no_violation,,,,,,
YANG,2024-04-04,GAP_DN,-0.027903,0.027903,2-5%,0.3886,10.8,11.11,4.25,BULLISH,11.29,10.8,11.26,0.04537,0.0,1.2609,0.0,365.0,0.0,LAST_HOUR,AT_OPEN,0.042593,1,True,75.0,False,,2024-04-03,gapdown_bounce_long,LONG,False,,True,75.0,10.955440000000001,0.4599999999999991,0.0425925925925925,1.1837364899639709,True,True,365.0,0.0,last_30min,at_open,11.21,11.15,11.19,0.0600000000000005,0.15440041173443256,11.15,True,95.0,0.07000000000000028,0.006481481481481507,0.18013381369017056,0.10-0.25 ATR,1hr_to_2hr,pre_ft_mid,0.379999999999999,0.03518518518518509,0.9778692743180623,0.0,0.0,0.0
YANG,2024-04-09,GAP_DN,-0.022242,0.022242,2-5%,0.3957,10.99,11.24,-12.64,NEUTRAL,11.12,10.95,10.95,0.011829,0.00364,0.3285,0.1011,60.0,370.0,FIRST_HOUR,LAST_HOUR,-0.00364,0,False,,False,,2024-04-08,gapdown_continuation_short,SHORT,False,,False,,10.83172,0.040000000000000924,0.0036396724294814305,0.10108668182967127,False,False,370.0,60.0,last_30min,30min_to_1hr,11.19,11.18,11.19,0.009999999999999787,0.025271670457416698,11.19,True,185.0,0.08999999999999986,0.008189262966333016,0.22744503411675476,0.10-0.25 ATR,2hr_to_4hr,pre_ft_late,0.0,0.0,0.0,0.28999999999999915,0.026387625113739686,0.7328784432650977
YANG,2024-04-11,GAP_DN,-0.035104,0.035104,2-5%,0.4061,10.72,11.11,-2.41,BULLISH,11.0,10.645,10.82,0.026119,0.006996,0.6895,0.1847,170.0,15.0,MID_SESSION,FIRST_30MIN,0.009328,1,True,40.0,False,,2024-04-10,gapdown_bounce_long,LONG,False,,True,40.0,10.88244,0.09999999999999964,0.00932835820895519,0.24624476729869402,False,False,170.0,15.0,2hr_to_4hr,first_30min,10.98,10.92,10.97,0.0600000000000005,0.14774686037921816,10.92,False,,0.0,0.0,0.0,no_violation,no_violation,no_violation,,,,,,
YANG,2024-04-18,GAP_DN,-0.047463,0.047463,2-5%,0.4914,11.64,12.22,-55.25,NEUTRAL,11.755,11.49,11.62,0.00988,0.012887,0.234,0.3053,15.0,110.0,FIRST_30MIN,FIRST_2HR,-0.001718,0,False,,False,,2024-04-17,gapdown_continuation_short,SHORT,False,,False,,11.44344,0.02000000000000135,0.00171821305841936,0.04070004070004345,False,False,110.0,15.0,1hr_to_2hr,first_30min,12.0,12.0,12.0,0.0,0.0,12.0,True,30.0,0.23000000000000043,0.019759450171821343,0.4680504680504689,0.25-0.50 ATR,first_30min,pre_ft_early,0.0,0.0,0.0,0.5899999999999999,0.050687285223367684,1.2006512006512005
YANG,2024-04-23,GAP_DN,-0.024237,0.024237,2-5%,0.4754,10.87,11.14,-100.0,NEUTRAL,10.87,10.605,10.605,0.0,0.024379,0.0,0.5574,0.0,230.0,AT_OPEN,MID_SESSION,-0.024379,0,False,,False,,2024-04-22,gapdown_continuation_short,SHORT,False,,False,,10.679839999999999,0.2649999999999988,0.02437902483900633,0.557425326041226,False,False,230.0,0.0,2hr_to_4hr,at_open,11.645,11.56,11.645,0.08499999999999908,0.17879680269246756,11.645,False,,0.0,0.0,0.0,no_violation,no_violation,no_violation,,,,,,
YANG,2024-04-24,GAP_DN,-0.050448,0.050448,5-8%,0.4832,10.07,10.605,-100.0,NEUTRAL,10.2,10.005,10.03,0.01291,0.006455,0.269,0.1345,135.0,0.0,MID_SESSION,AT_OPEN,-0.003972,0,False,,False,,2024-04-23,gapdown_continuation_short,SHORT,False,,False,,9.87672,0.040000000000000924,0.003972194637537331,0.08278145695364429,False,False,0.0,135.0,at_open,2hr_to_4hr,10.87,10.87,10.87,0.0,0.0,10.87,False,,0.0,0.0,0.0,no_violation,no_violation,no_violation,,,,,,
YANG,2024-04-26,GAP_DN,-0.067176,0.067176,5-8%,0.5071,9.165,9.825,-24.5,BULLISH,9.44,9.165,9.34,0.030005,0.0,0.5423,0.0,110.0,0.0,FIRST_2HR,AT_OPEN,0.019094,1,True,65.0,False,,2024-04-25,gapdown_bounce_long,LONG,False,,True,65.0,9.36784,0.1750000000000007,0.019094380796508534,0.3450995858804983,False,False,110.0,0.0,1hr_to_2hr,at_open,10.11,10.095,10.11,0.014999999999998792,0.029579964504040213,10.095,True,45.0,0.29499999999999993,0.03218767048554282,0.5817393019128376,0.50+ ATR,30min_to_1hr,pre_ft_mid,0.870000000000001,0.0949263502454993,1.7156379412344724,0.0,0.0,0.0
YANG,2024-05-02,GAP_DN,-0.09306,0.09306,8-12%,0.5725,8.625,9.51,39.27,BEARISH,8.655,7.775,7.925,0.003478,0.098551,0.0524,1.4847,40.0,280.0,FIRST_HOUR,MID_SESSION,-0.081159,0,True,75.0,False,,2024-05-01,gapdown_continuation_short,SHORT,True,75.0,False,,8.396,0.7000000000000002,0.0811594202898551,1.2227074235807862,True,True,280.0,40.0,after_4hr,30min_to_1hr,9.57,9.57,9.57,0.0,0.0,9.57,True,25.0,0.02999999999999936,0.0034782608695651434,0.05240174672488971,0-0.10 ATR,first_30min,pre_ft,0.0,0.0,0.0,0.9749999999999996,0.11304347826086952,1.7030567685589513
YANG,2024-05-09,GAP_DN,-0.058608,0.058608,5-8%,0.5296,7.71,8.19,-22.09,BULLISH,7.84,7.66,7.66,0.016861,0.006485,0.2455,0.0944,5.0,385.0,AT_OPEN,LAST_HOUR,-0.006485,0,False,,False,,2024-05-08,gapdown_bounce_long,LONG,False,,False,,7.9218399999999995,-0.04999999999999982,-0.006485084306095956,-0.09441087613293019,False,False,5.0,385.0,at_open,last_30min,8.395,8.395,8.395,0.0,0.0,8.395,True,5.0,0.21499999999999986,0.02788586251621269,0.405966767371601,0.25-0.50 ATR,at_open,pre_ft_early,0.6700000000000008,0.08690012970168623,1.2651057401812704,0.0,0.0,0.0
YANG,2024-05-10,GAP_DN,-0.05483,0.05483,5-8%,0.5232,7.24,7.66,-70.56,MAX_BEARISH,7.425,7.19,7.37,0.025552,0.006906,0.3536,0.0956,150.0,0.0,MID_SESSION,AT_OPEN,0.017956,1,False,,False,,2024-05-09,gapdown_continuation_short,SHORT,False,,False,,7.0307200000000005,-0.1299999999999999,-0.01795580110497236,-0.2484709480122322,False,False,0.0,150.0,at_open,2hr_to_4hr,7.74,7.71,7.74,0.03000000000000025,0.05733944954128488,7.74,True,5.0,0.09999999999999964,0.013812154696132548,0.19113149847094735,0.10-0.25 ATR,at_open,pre_ft_early,0.0,0.0,0.0,0.5999999999999996,0.08287292817679554,1.1467889908256874
YANG,2024-05-16,GAP_DN,-0.041727,0.041727,2-5%,0.4925,6.66,6.95,-21.52,BULLISH,6.73,6.3,6.31,0.010511,0.054054,0.1421,0.731,0.0,350.0,AT_OPEN,LAST_HOUR,-0.052553,0,False,,True,50.0,2024-05-15,gapdown_bounce_long,LONG,True,50.0,False,,6.857,-0.35000000000000053,-0.05255255255255263,-0.7106598984771585,False,False,0.0,350.0,at_open,after_4hr,7.115,7.095,7.115,0.020000000000000462,0.040609137055838504,7.095,True,25.0,0.16500000000000004,0.02477477477477478,0.33502538071065996,0.25-0.50 ATR,first_30min,pre_ft,0.4399999999999995,0.06606606606606599,0.8934010152284254,0.0,0.0,0.0
YANG,2024-06-04,GAP_DN,-0.023299,0.023299,2-5%,0.3493,7.965,8.155,-100.0,NEUTRAL,8.11,7.89,8.0,0.018205,0.009416,0.4151,0.2147,155.0,30.0,MID_SESSION,FIRST_30MIN,0.004394,1,False,,False,,2024-06-03,gapdown_continuation_short,SHORT,False,,False,,7.82528,-0.03500000000000014,-0.004394224733207802,-0.10020040080160361,False,False,30.0,155.0,first_30min,2hr_to_4hr,7.96,7.91,7.96,0.04999999999999982,0.1431434297165755,7.96,True,10.0,0.23999999999999932,0.03013182674199615,0.6870884626395629,0.50+ ATR,first_30min,pre_ft_early,0.0,0.0,0.0,0.23499999999999943,0.02950408035153791,0.6727741196679056
YANG,2024-07-03,GAP_DN,-0.032569,0.032569,2-5%,0.2993,8.02,8.29,-100.0,NEUTRAL,8.02,7.825,7.885,0.0,0.024314,0.0,0.6515,0.0,175.0,AT_OPEN,MID_SESSION,-0.016833,0,False,,False,,2024-07-02,gapdown_continuation_short,SHORT,False,,False,,7.9002799999999995,0.1349999999999998,0.016832917705735636,0.45105245573003605,False,False,175.0,0.0,2hr_to_4hr,at_open,8.49,8.475,8.475,0.015000000000000568,0.05011693952556154,8.49,True,75.0,0.009999999999999787,0.0012468827930174299,0.033411293017039045,0-0.10 ATR,1hr_to_2hr,pre_ft_mid,0.0,0.0,0.0,0.4800000000000004,0.05985037406483796,1.60374206481791
YANG,2024-07-11,GAP_DN,-0.046763,0.046763,2-5%,0.3471,7.95,8.34,-19.31,BEARISH,7.96,7.75,7.8,0.001258,0.025157,0.0288,0.5762,5.0,30.0,AT_OPEN,FIRST_30MIN,-0.018868,0,True,20.0,False,,2024-07-10,gapdown_continuation_short,SHORT,True,20.0,False,,7.81116,0.15000000000000036,0.01886792452830193,0.43215211754537697,False,False,30.0,5.0,first_30min,at_open,8.35,8.35,8.35,0.0,0.0,8.35,True,15.0,0.0600000000000005,0.007547169811320817,0.17286084701815183,0.10-0.25 ATR,first_30min,pre_ft,0.0,0.0,0.0,0.45999999999999996,0.05786163522012578,1.3252664938058194
YANG,2024-07-12,GAP_DN,-0.053846,0.053846,5-8%,0.3571,7.38,7.8,-38.61,BEARISH,7.58,7.28,7.58,0.0271,0.01355,0.5601,0.28,380.0,5.0,LAST_HOUR,AT_OPEN,0.0271,1,False,,True,75.0,2024-07-11,gapdown_continuation_short,SHORT,False,,True,75.0,7.23716,-0.20000000000000018,-0.027100271002710053,-0.5600672080649683,False,False,5.0,380.0,at_open,last_30min,7.95,7.945,7.945,0.004999999999999893,0.014001680201623897,7.95,True,5.0,0.009999999999999787,0.0013550135501354725,0.028003360403247794,0-0.10 ATR,at_open,pre_ft_early,0.0,0.0,0.0,0.5800000000000001,0.07859078590785909,1.6241949033884069
YANG,2024-07-31,GAP_DN,-0.066879,0.066879,5-8%,0.3961,8.79,9.42,-100.0,MAX_BEARISH,9.04,8.7,9.015,0.028441,0.010239,0.6312,0.2272,360.0,0.0,LAST_HOUR,AT_OPEN,0.025597,1,False,,True,25.0,2024-07-30,gapdown_continuation_short,SHORT,False,,True,25.0,8.631559999999999,-0.22500000000000142,-0.025597269624573545,-0.568038374147946,False,False,0.0,360.0,at_open,after_4hr,9.45,9.41,9.415,0.03999999999999915,0.10098459984852094,9.45,True,145.0,0.010000000000001563,0.0011376564277589948,0.02524614996213472,0-0.10 ATR,2hr_to_4hr,pre_ft_late,0.0,0.0,0.0,0.6700000000000017,0.07622298065984093,1.6914920474627662
YANG,2024-08-07,GAP_DN,-0.052448,0.052448,5-8%,0.4221,9.485,10.01,-66.39,BULLISH,9.95,9.485,9.91,0.049025,0.0,1.1016,0.0,300.0,0.0,MID_SESSION,AT_OPEN,0.044808,1,True,45.0,False,,2024-08-06,gapdown_bounce_long,LONG,False,,True,45.0,9.653839999999999,0.4250000000000007,0.04480759093305227,1.0068704098554861,True,True,300.0,0.0,after_4hr,at_open,10.18,10.11,10.12,0.07000000000000028,0.16583747927031578,10.11,True,40.0,0.2400000000000002,0.025303110173958906,0.5685856432125094,0.50+ ATR,30min_to_1hr,pre_ft_mid,0.6450000000000014,0.06800210859251464,1.528073916133621,0.0,0.0,0.0
YANG,2024-08-08,GAP_DN,-0.036327,0.036327,2-5%,0.4589,9.55,9.91,-72.45,MAX_BEARISH,9.55,9.18,9.24,0.0,0.038743,0.0,0.8063,0.0,290.0,AT_OPEN,MID_SESSION,-0.032461,0,True,40.0,False,,2024-08-07,gapdown_continuation_short,SHORT,True,40.0,False,,9.36644,0.3100000000000005,0.03246073298429324,0.6755284375680988,False,False,290.0,0.0,after_4hr,at_open,9.56,9.485,9.56,0.07500000000000107,0.16343429941163887,9.56,True,5.0,0.3899999999999988,0.0408376963350784,0.8498583569405074,0.50+ ATR,at_open,pre_ft,0.010000000000001563,0.0010471204188483311,0.021791239921554944,0.3999999999999986,0.04188481675392655,0.8716495968620585
YANG,2024-08-15,GAP_DN,-0.045745,0.045745,2-5%,0.4575,8.97,9.4,-57.41,BEARISH,8.97,8.725,8.87,0.0,0.027313,0.0,0.5355,0.0,15.0,AT_OPEN,FIRST_30MIN,-0.011148,0,True,15.0,False,,2024-08-14,gapdown_continuation_short,SHORT,True,15.0,False,,8.787,0.10000000000000142,0.011148272017837392,0.2185792349726807,False,False,15.0,0.0,first_30min,at_open,9.13,9.13,9.13,0.0,0.0,9.13,True,5.0,0.40999999999999837,0.04570791527313248,0.8961748633879746,0.50+ ATR,at_open,pre_ft,0.0,0.0,0.0,0.5699999999999985,0.06354515050167207,1.245901639344259
YANG,2024-08-16,GAP_DN,-0.037204,0.037204,2-5%,0.49,8.54,8.87,-75.43,NEUTRAL,8.54,8.27,8.31,0.0,0.031616,0.0,0.551,0.0,270.0,AT_OPEN,MID_SESSION,-0.026932,0,False,,False,,2024-08-15,gapdown_continuation_short,SHORT,False,,False,,8.344,0.22999999999999865,0.026932084309133335,0.46938775510203806,False,False,270.0,0.0,after_4hr,at_open,8.97,8.91,8.91,0.0600000000000005,0.12244897959183776,8.97,False,,0.0,0.0,0.0,no_violation,no_violation,no_violation,,,,,,
YANG,2024-08-23,GAP_DN,-0.027972,0.027972,2-5%,0.4436,8.34,8.58,-56.25,BEARISH,8.405,8.11,8.19,0.007794,0.027578,0.1465,0.5185,15.0,105.0,FIRST_30MIN,FIRST_2HR,-0.017986,0,True,60.0,False,,2024-08-22,gapdown_continuation_short,SHORT,True,60.0,False,,8.16256,0.15000000000000036,0.01798561151079141,0.33814247069432,False,False,105.0,15.0,1hr_to_2hr,first_30min,8.41,8.4,8.4,0.009999999999999787,0.0225428313796208,8.41,True,5.0,0.25,0.02997601918465228,0.563570784490532,0.50+ ATR,at_open,pre_ft,0.0,0.0,0.0,0.3200000000000003,0.03836930455635495,0.7213706041478817
YANG,2024-08-27,GAP_DN,-0.039379,0.039379,2-5%,0.4168,8.05,8.38,-100.0,MAX_BEARISH,8.16,8.01,8.11,0.013665,0.004969,0.2639,0.096,50.0,0.0,FIRST_HOUR,AT_OPEN,0.007453,1,False,,False,,2024-08-26,gapdown_continuation_short,SHORT,False,,False,,7.883280000000001,-0.05999999999999872,-0.007453416149068163,-0.14395393474087984,False,False,0.0,50.0,at_open,30min_to_1hr,8.45,8.43,8.43,0.019999999999999574,0.04798464491362662,8.45,False,,0.0,0.0,0.0,no_violation,no_violation,no_violation,,,,,,
YANG,2024-08-29,GAP_DN,-0.029343,0.029343,2-5%,0.4011,8.27,8.52,-71.28,BULLISH,8.36,8.26,8.315,0.010883,0.001209,0.2244,0.0249,5.0,270.0,AT_OPEN,MID_SESSION,0.005441,1,False,,False,,2024-08-28,gapdown_bounce_long,LONG,False,,False,,8.430439999999999,0.04499999999999993,0.005441354292623934,0.11219147344801778,False,False,5.0,270.0,at_open,after_4hr,8.32,8.27,8.27,0.05000000000000071,0.12465719272002171,8.27,True,10.0,0.009999999999999787,0.0012091898428052948,0.024931438544003457,0-0.10 ATR,first_30min,pre_ft_early,0.2900000000000009,0.03506650544135441,0.723011717776118,0.009999999999999787,0.0012091898428052948,0.024931438544003457
YANG,2024-08-30,GAP_DN,-0.029465,0.029465,2-5%,0.3989,8.07,8.315,-50.22,BULLISH,8.36,8.07,8.21,0.035936,0.0,0.727,0.0,180.0,0.0,MID_SESSION,AT_OPEN,0.017348,1,True,85.0,False,,2024-08-29,gapdown_bounce_long,LONG,False,,True,85.0,8.229560000000001,0.14000000000000057,0.01734820322180924,0.3509651541739799,False,False,180.0,0.0,2hr_to_4hr,at_open,8.32,8.27,8.32,0.05000000000000071,0.1253446979192798,8.27,True,270.0,0.009999999999999787,0.0012391573729863428,0.02506893958385507,0-0.10 ATR,after_4hr,pre_ft_late,0.2599999999999998,0.03221809169764557,0.6517924291802452,0.0,0.0,0.0
YANG,2024-09-17,GAP_DN,-0.037421,0.037421,2-5%,0.2971,8.36,8.685,-83.27,NEUTRAL,8.36,8.18,8.345,0.0,0.021531,0.0,0.6059,0.0,15.0,AT_OPEN,FIRST_30MIN,-0.001794,0,False,,False,,2024-09-16,gapdown_continuation_short,SHORT,False,,False,,8.241159999999999,0.014999999999998792,0.0017942583732055972,0.05048805116122111,False,False,15.0,0.0,first_30min,at_open,8.67,8.66,8.67,0.009999999999999787,0.033658700774149404,8.67,True,50.0,0.05000000000000071,0.005980861244019224,0.168293503870753,0.10-0.25 ATR,30min_to_1hr,pre_ft_mid,0.0,0.0,0.0,0.3600000000000012,0.04306220095693795,1.2117132278694085
YANG,2024-09-19,GAP_DN,-0.079009,0.079009,5-8%,0.3314,7.81,8.48,-100.0,BULLISH,7.925,7.56,7.61,0.014725,0.03201,0.347,0.7544,35.0,270.0,FIRST_HOUR,MID_SESSION,-0.025608,0,False,,True,160.0,2024-09-18,gapdown_bounce_long,LONG,True,160.0,False,,7.942559999999999,-0.1999999999999993,-0.025608194622279038,-0.6035003017501488,False,False,35.0,270.0,30min_to_1hr,after_4hr,8.3,8.3,8.3,0.0,0.0,8.3,True,5.0,0.0600000000000005,0.007682458386683803,0.18105009052504678,0.10-0.25 ATR,at_open,pre_ft,0.7000000000000002,0.08962868117797698,2.1122510561255288,0.0,0.0,0.0
YANG,2024-09-24,GAP_DN,-0.196229,0.196229,12%+,0.4832,5.755,7.16,-100.0,MAX_BEARISH,5.83,4.915,4.98,0.013032,0.14596,0.1552,1.7384,35.0,350.0,FIRST_HOUR,LAST_HOUR,-0.134666,0,True,110.0,False,,2024-09-23,gapdown_continuation_short,SHORT,True,110.0,False,,5.56172,0.7749999999999995,0.13466550825369236,1.60389072847682,True,True,350.0,35.0,after_4hr,30min_to_1hr,7.3,7.3,7.3,0.0,0.0,7.3,True,5.0,0.009999999999999787,0.00173761946133793,0.020695364238410154,0-0.10 ATR,at_open,pre_ft,0.0,0.0,0.0,1.5549999999999997,0.27019982623805383,3.218129139072847
YANG,2024-09-26,GAP_DN,-0.229478,0.229478,12%+,0.5686,4.13,5.36,-73.79,MAX_BEARISH,4.445,4.01,4.11,0.076271,0.029056,0.554,0.211,80.0,5.0,FIRST_2HR,AT_OPEN,-0.004843,0,False,,True,75.0,2024-09-25,gapdown_continuation_short,SHORT,False,,True,75.0,3.90256,0.019999999999999574,0.0048426150121064345,0.035174111853674944,False,False,5.0,80.0,at_open,1hr_to_2hr,5.44,5.33,5.33,0.11000000000000032,0.1934576151952169,5.44,False,,0.0,0.0,0.0,no_violation,no_violation,no_violation,,,,,,
YANG,2024-10-01,GAP_DN,-0.021687,0.021687,2-5%,0.5943,4.06,4.15,-35.13,NEUTRAL,4.14,3.63,3.65,0.019704,0.105911,0.1346,0.7235,10.0,385.0,FIRST_30MIN,LAST_HOUR,-0.100985,0,False,,False,,2024-09-30,gapdown_continuation_short,SHORT,False,,False,,3.8222799999999997,0.4099999999999997,0.10098522167487678,0.6898872623254243,False,False,385.0,10.0,last_30min,first_30min,3.87,3.77,3.85,0.10000000000000009,0.16826518593303058,3.87,True,5.0,0.29000000000000004,0.07142857142857144,0.4879690392057883,0.25-0.50 ATR,at_open,pre_ft_early,0.2899999999999996,0.07142857142857134,0.4879690392057876,0.10000000000000053,0.024630541871921315,0.16826518593303133
YANG,2024-10-02,GAP_DN,-0.177686,0.177686,12%+,0.6336,2.985,3.63,-100.0,NEUTRAL,3.19,2.86,2.86,0.068677,0.041876,0.3235,0.1973,115.0,385.0,FIRST_2HR,LAST_HOUR,-0.041876,0,False,,False,,2024-10-01,gapdown_continuation_short,SHORT,False,,False,,2.73156,0.125,0.04187604690117253,0.1972853535353535,False,False,385.0,115.0,last_30min,1hr_to_2hr,4.07,3.98,4.07,0.0900000000000003,0.142045454545455,4.07,True,5.0,0.0699999999999994,0.023450586264656414,0.11047979797979701,0.10-0.25 ATR,at_open,pre_ft_early,0.0,0.0,0.0,1.1549999999999998,0.3869346733668341,1.8229166666666663
YANG,2024-10-04,GAP_DN,-0.089431,0.089431,8-12%,0.6529,2.8,3.075,-88.18,BULLISH,2.87,2.75,2.77,0.025,0.017857,0.1072,0.0766,90.0,45.0,FIRST_2HR,FIRST_HOUR,-0.010714,0,False,,False,,2024-10-03,gapdown_bounce_long,LONG,False,,False,,3.0611599999999997,-0.029999999999999805,-0.010714285714285645,-0.04594884362076858,False,False,90.0,45.0,1hr_to_2hr,30min_to_1hr,3.18,3.12,3.13,0.06000000000000005,0.09189768724153784,3.12,True,15.0,0.14000000000000012,0.050000000000000044,0.2144279368969216,0.10-0.25 ATR,first_30min,pre_ft_early,0.31000000000000005,0.11071428571428574,0.4748047174146118,0.0,0.0,0.0
